Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Sat Apr  1 00:13:00 2006
11537529: 145 Tage idle - Level 8
13282129: 13 Tage idle - Level 1
14089529: 0 Tage idle - Level 3
10740429: 1 Tage idle - Level 17
11755229: 74 Tage idle - Level 9
13986729: 11 Tage idle - Level 1
13176429: 54 Tage idle - Level 1 (KEEP_CHARACTER)
12744529: 20 Tage idle - Level 1
12415429: 14 Tage idle - Level 3
9527929: 67 Tage idle - Level 11
14084529: 1 Tage idle - Level 7
10655229: 7 Tage idle - Level 20
10082629: 83 Tage idle - Level 7
13323529: 45 Tage idle - Level 1 => LOESCHEN
10838129: 169 Tage idle - Level 10
9148429: 146 Tage idle - Level 6
11786729: 15 Tage idle - Level 11
10620029: 16 Tage idle - Level 7
13541929: 17 Tage idle - Level 5
11690229: 13 Tage idle - Level 9
13050429: 13 Tage idle - Level 10
13507029: 33 Tage idle - Level 8
10813229: 189 Tage idle - Level 13
8028529: 162 Tage idle - Level 37
12518429: 12 Tage idle - Level 17
8372529: 0 Tage idle - Level 37
10261129: 59 Tage idle - Level 10
11149729: 87 Tage idle - Level 5
12817329: 34 Tage idle - Level 1 => LOESCHEN
12047529: 55 Tage idle - Level 7
11904229: 42 Tage idle - Level 11
9093729: 6 Tage idle - Level 14
12068029: 22 Tage idle - Level 10
8409229: 183 Tage idle - Level 10
14131829: 0 Tage idle - Level 8
9341929: 102 Tage idle - Level 5
7941229: 286 Tage idle - Level 23
13589229: 33 Tage idle - Level 1 => LOESCHEN
10885129: 2 Tage idle - Level 8
12706629: 5 Tage idle - Level 15
13852329: 8 Tage idle - Level 5
8156029: 97 Tage idle - Level 7
9251029: 38 Tage idle - Level 9 (KEEP_CHARACTER)
14000529: 6 Tage idle - Level 7
13528929: 9 Tage idle - Level 21 (KEEP_CHARACTER)
10951029: 0 Tage idle - Level 1
9261329: 136 Tage idle - Level 5
12235729: 21 Tage idle - Level 7
13123229: 0 Tage idle - Level 4
7941929: 37 Tage idle - Level 4
13700529: 21 Tage idle - Level 1
11155629: 21 Tage idle - Level 8
13184230: 54 Tage idle - Level 1 => LOESCHEN
10520930: 132 Tage idle - Level 6
13519230: 36 Tage idle - Level 1 => LOESCHEN
12849430: 18 Tage idle - Level 6
13944430: 0 Tage idle - Level 14
8916930: 14 Tage idle - Level 6
10228230: 1 Tage idle - Level 6
10106630: 67 Tage idle - Level 10
8724330: 143 Tage idle - Level 5
11333530: 0 Tage idle - Level 8
9126030: 214 Tage idle - Level 7 => LOESCHEN
14123430: 0 Tage idle - Level 1
12190630: 8 Tage idle - Level 1
10582530: 12 Tage idle - Level 10
11926730: 69 Tage idle - Level 11
13701830: 27 Tage idle - Level 2
9971830: 77 Tage idle - Level 2 => LOESCHEN
12039830: 92 Tage idle - Level 11
8010130: 111 Tage idle - Level 7
11405030: 0 Tage idle - Level 6
11293430: 105 Tage idle - Level 3 => LOESCHEN
8897330: 54 Tage idle - Level 4
13230930: 54 Tage idle - Level 1 => LOESCHEN
9374630: 241 Tage idle - Level 8 => LOESCHEN
8983130: 283 Tage idle - Level 12
10497330: 130 Tage idle - Level 6
14124030: 3 Tage idle - Level 1
9628430: 143 Tage idle - Level 6
12156430: 0 Tage idle - Level 37
7954030: 0 Tage idle - Level 11 (KEEP_CHARACTER)
10102230: 203 Tage idle - Level 7
8082030: 26 Tage idle - Level 20
11674130: 1 Tage idle - Level 8 (KEEP_CHARACTER)
13900230: 1 Tage idle - Level 17
14099930: 2 Tage idle - Level 1
9390130: 85 Tage idle - Level 7
13789630: 15 Tage idle - Level 1
13044630: 1 Tage idle - Level 15
9558130: 236 Tage idle - Level 7 => LOESCHEN
8427330: 304 Tage idle - Level 11
8143330: 12 Tage idle - Level 6
13186830: 13 Tage idle - Level 1
8478030: 0 Tage idle - Level 16 (KEEP_CHARACTER)
9365630: 0 Tage idle - Level 21
13971530: 6 Tage idle - Level 1
8898630: 33 Tage idle - Level 9
13105930: 54 Tage idle - Level 5
14125330: 1 Tage idle - Level 1 (KEEP_CHARACTER)
8787230: 68 Tage idle - Level 16
8909130: 16 Tage idle - Level 12
10554230: 31 Tage idle - Level 7
14105430: 3 Tage idle - Level 1
13435630: 37 Tage idle - Level 1 => LOESCHEN
12010530: 110 Tage idle - Level 3 => LOESCHEN
10574830: 106 Tage idle - Level 8
8002430: 26 Tage idle - Level 8
9553830: 3 Tage idle - Level 13
7990830: 87 Tage idle - Level 7
7950330: 27 Tage idle - Level 29
13182430: 25 Tage idle - Level 6
14106030: 0 Tage idle - Level 7
11245230: 12 Tage idle - Level 8
12796630: 9 Tage idle - Level 1
10853830: 0 Tage idle - Level 36 (KEEP_CHARACTER)
13603230: 1 Tage idle - Level 7
10200230: 1 Tage idle - Level 16
9133930: 46 Tage idle - Level 1 (KEEP_CHARACTER)
7981130: 10 Tage idle - Level 7 (KEEP_CHARACTER)
10210530: 51 Tage idle - Level 1 => LOESCHEN
10677130: 12 Tage idle - Level 16
13542630: 35 Tage idle - Level 1 => LOESCHEN
9235630: 117 Tage idle - Level 4
13552930: 0 Tage idle - Level 15
9361930: 3 Tage idle - Level 20
13715230: 11 Tage idle - Level 8
13193330: 40 Tage idle - Level 1 => LOESCHEN
13806730: 21 Tage idle - Level 1
13031230: 0 Tage idle - Level 52 (KEEP_CHARACTER)
9747630: 1 Tage idle - Level 6
13862030: 1 Tage idle - Level 1
8743030: 12 Tage idle - Level 22
13543230: 35 Tage idle - Level 1 => LOESCHEN
8672130: 129 Tage idle - Level 8
13710230: 0 Tage idle - Level 6
14107330: 5 Tage idle - Level 1
9362530: 23 Tage idle - Level 16 (KEEP_CHARACTER)
13801730: 20 Tage idle - Level 1
12595030: 12 Tage idle - Level 1
13898530: 16 Tage idle - Level 1
8652230: 5 Tage idle - Level 15
8379530: 178 Tage idle - Level 9
9884830: 98 Tage idle - Level 19
13179730: 53 Tage idle - Level 1 => LOESCHEN
8759630: 98 Tage idle - Level 3 => LOESCHEN
12955230: 2 Tage idle - Level 8
8845430: 28 Tage idle - Level 2
14077530: 1 Tage idle - Level 1 (KEEP_CHARACTER)
13767230: 1 Tage idle - Level 13 (KEEP_CHARACTER)
13149530: 3 Tage idle - Level 7
12271230: 3 Tage idle - Level 7
8288730: 4 Tage idle - Level 30
10618030: 11 Tage idle - Level 9
13660530: 29 Tage idle - Level 1
9920530: 4 Tage idle - Level 1 (KEEP_CHARACTER)
13620030: 3 Tage idle - Level 1
13701230: 4 Tage idle - Level 8 (KEEP_CHARACTER)
12322230: 68 Tage idle - Level 11
12738130: 10 Tage idle - Level 6
11404530: 33 Tage idle - Level 5
13762230: 13 Tage idle - Level 1
13438830: 1 Tage idle - Level 9
11622230: 82 Tage idle - Level 2 => LOESCHEN
10582630: 5 Tage idle - Level 6 (KEEP_CHARACTER)
8790030: 61 Tage idle - Level 2 => LOESCHEN
14058230: 6 Tage idle - Level 1
11197430: 80 Tage idle - Level 10
8592930: 92 Tage idle - Level 17
13758230: 24 Tage idle - Level 1
13560030: 5 Tage idle - Level 6
9820030: 159 Tage idle - Level 17
12221830: 17 Tage idle - Level 17
11598030: 2 Tage idle - Level 9
8294630: 51 Tage idle - Level 13
13580630: 26 Tage idle - Level 14
13586230: 30 Tage idle - Level 8
13049730: 4 Tage idle - Level 1
10016530: 5 Tage idle - Level 24
10841730: 195 Tage idle - Level 8
13799330: 22 Tage idle - Level 1
8274730: 145 Tage idle - Level 10
8770830: 47 Tage idle - Level 5
13647530: 1 Tage idle - Level 16
12845830: 28 Tage idle - Level 1
10122930: 0 Tage idle - Level 18
11755430: 130 Tage idle - Level 6
12080630: 9 Tage idle - Level 13
9558230: 0 Tage idle - Level 43
14145330: 0 Tage idle - Level 5
13759530: 1 Tage idle - Level 8
10032030: 48 Tage idle - Level 6
12507030: 82 Tage idle - Level 7
13359530: 46 Tage idle - Level 1 => LOESCHEN
9294830: 187 Tage idle - Level 6 => LOESCHEN
12886930: 8 Tage idle - Level 1
11634430: 14 Tage idle - Level 2
10549730: 16 Tage idle - Level 1
8007530: 0 Tage idle - Level 81 (KEEP_CHARACTER)
8260030: 108 Tage idle - Level 17
13754530: 9 Tage idle - Level 12 (KEEP_CHARACTER)
13835730: 18 Tage idle - Level 1
12502030: 16 Tage idle - Level 1
13283630: 0 Tage idle - Level 5
10093730: 12 Tage idle - Level 12 (KEEP_CHARACTER)
9062430: 4 Tage idle - Level 13
9478330: 235 Tage idle - Level 7 => LOESCHEN
14146630: 0 Tage idle - Level 1
11696030: 6 Tage idle - Level 4
7956030: 0 Tage idle - Level 13 (KEEP_CHARACTER)
12173330: 2 Tage idle - Level 8
13228930: 6 Tage idle - Level 1
13983130: 1 Tage idle - Level 1
8251030: 271 Tage idle - Level 17
11893930: 9 Tage idle - Level 10
7946430: 95 Tage idle - Level 2 (KEEP_CHARACTER)
12042030: 72 Tage idle - Level 3
11448830: 15 Tage idle - Level 1
9747730: 36 Tage idle - Level 8
13609630: 16 Tage idle - Level 9
11676830: 17 Tage idle - Level 7
9099530: 6 Tage idle - Level 7
12448330: 6 Tage idle - Level 1
10140330: 227 Tage idle - Level 10
14066730: 5 Tage idle - Level 9
8348830: 6 Tage idle - Level 7
8560930: 279 Tage idle - Level 14
13078030: 40 Tage idle - Level 4
8323230: 188 Tage idle - Level 13
13584430: 0 Tage idle - Level 8
13670230: 7 Tage idle - Level 8
12124530: 2 Tage idle - Level 22 (KEEP_CHARACTER)
13432630: 15 Tage idle - Level 1
9368930: 16 Tage idle - Level 11
12352530: 0 Tage idle - Level 12
14001330: 6 Tage idle - Level 1
10618130: 37 Tage idle - Level 11
13448530: 0 Tage idle - Level 2
11920630: 101 Tage idle - Level 9
10633030: 103 Tage idle - Level 4
10395130: 217 Tage idle - Level 7 => LOESCHEN
9359230: 53 Tage idle - Level 3
11612030: 8 Tage idle - Level 5
13069030: 5 Tage idle - Level 10
11541130: 149 Tage idle - Level 7
9997530: 131 Tage idle - Level 4 => LOESCHEN
10947930: 2 Tage idle - Level 3
11709130: 14 Tage idle - Level 5
13859430: 19 Tage idle - Level 1
9004630: 26 Tage idle - Level 13
13124730: 10 Tage idle - Level 7
12241830: 0 Tage idle - Level 12 (KEEP_CHARACTER)
11232630: 71 Tage idle - Level 4
13348030: 45 Tage idle - Level 1 => LOESCHEN
9734330: 111 Tage idle - Level 18
13980730: 3 Tage idle - Level 4
11592530: 9 Tage idle - Level 2
12359430: 0 Tage idle - Level 14
8178730: 14 Tage idle - Level 15
13429930: 43 Tage idle - Level 1 => LOESCHEN
11998830: 22 Tage idle - Level 1
12222530: 7 Tage idle - Level 1
14175630: 0 Tage idle - Level 1
11522530: 37 Tage idle - Level 15
8756630: 1 Tage idle - Level 15
9026430: 4 Tage idle - Level 11
7965130: 230 Tage idle - Level 11
13642630: 29 Tage idle - Level 5
12639030: 47 Tage idle - Level 22
7975430: 0 Tage idle - Level 55 (KEEP_CHARACTER)
8048030: 2 Tage idle - Level 5
13334030: 44 Tage idle - Level 1 => LOESCHEN
13055730: 55 Tage idle - Level 10
14150730: 0 Tage idle - Level 2
13679030: 2 Tage idle - Level 1
12051130: 0 Tage idle - Level 1
12259630: 5 Tage idle - Level 2
12634030: 0 Tage idle - Level 18 (KEEP_CHARACTER)
9949330: 28 Tage idle - Level 12 (KEEP_CHARACTER)
8083530: 246 Tage idle - Level 11
13035830: 53 Tage idle - Level 9
13121630: 41 Tage idle - Level 10
9184130: 11 Tage idle - Level 6
10099430: 193 Tage idle - Level 15
13623330: 4 Tage idle - Level 1
8879530: 4 Tage idle - Level 13
9310730: 72 Tage idle - Level 16
11245430: 159 Tage idle - Level 7
12705630: 60 Tage idle - Level 6
13101730: 12 Tage idle - Level 8 (KEEP_CHARACTER)
9326630: 148 Tage idle - Level 20
13026130: 8 Tage idle - Level 1
9787630: 69 Tage idle - Level 7 (KEEP_CHARACTER)
12888230: 48 Tage idle - Level 1 => LOESCHEN
13938130: 14 Tage idle - Level 1
13365530: 29 Tage idle - Level 1
10585930: 206 Tage idle - Level 8
8413530: 6 Tage idle - Level 5
9640430: 209 Tage idle - Level 11
7951130: 29 Tage idle - Level 1
14070830: 5 Tage idle - Level 6
12047830: 0 Tage idle - Level 7 (KEEP_CHARACTER)
12670130: 1 Tage idle - Level 21
11671230: 37 Tage idle - Level 3
13573630: 7 Tage idle - Level 20
10708430: 106 Tage idle - Level 9
8014130: 7 Tage idle - Level 12
12412630: 0 Tage idle - Level 12
8308430: 0 Tage idle - Level 57 (KEEP_CHARACTER)
8936430: 272 Tage idle - Level 9 => LOESCHEN
12428530: 0 Tage idle - Level 9
11550230: 10 Tage idle - Level 15
9505130: 8 Tage idle - Level 9
13828030: 16 Tage idle - Level 1 (KEEP_CHARACTER)
9064430: 187 Tage idle - Level 8
11530330: 21 Tage idle - Level 3
11910430: 1 Tage idle - Level 1
8744530: 278 Tage idle - Level 10
13904230: 8 Tage idle - Level 4
12079930: 52 Tage idle - Level 22
9895930: 42 Tage idle - Level 8
9150930: 131 Tage idle - Level 10
11941230: 4 Tage idle - Level 1 (KEEP_CHARACTER)
11293030: 100 Tage idle - Level 6
13230530: 54 Tage idle - Level 1 => LOESCHEN
9166830: 0 Tage idle - Level 57
13808830: 13 Tage idle - Level 4
14002030: 7 Tage idle - Level 1
14174430: 0 Tage idle - Level 1
12981230: 47 Tage idle - Level 1 => LOESCHEN
8790230: 34 Tage idle - Level 6
9719530: 54 Tage idle - Level 9
8061130: 349 Tage idle - Level 15
13965930: 12 Tage idle - Level 1
11450430: 69 Tage idle - Level 16
12130530: 1 Tage idle - Level 6
10162930: 78 Tage idle - Level 9
13525430: 35 Tage idle - Level 1 => LOESCHEN
10786230: 4 Tage idle - Level 5
12227630: 79 Tage idle - Level 6
14048830: 3 Tage idle - Level 7
13449930: 29 Tage idle - Level 7
13292130: 0 Tage idle - Level 9
9507030: 124 Tage idle - Level 13
8589030: 35 Tage idle - Level 10
11897130: 5 Tage idle - Level 24
7994830: 21 Tage idle - Level 2
13759030: 3 Tage idle - Level 1
12258430: 2 Tage idle - Level 7
10315630: 44 Tage idle - Level 14
13231830: 35 Tage idle - Level 1 => LOESCHEN
9253930: 147 Tage idle - Level 4 => LOESCHEN
13739130: 12 Tage idle - Level 1
8878330: 53 Tage idle - Level 5
10777230: 144 Tage idle - Level 8
13693430: 2 Tage idle - Level 1
13774630: 21 Tage idle - Level 6
9664830: 15 Tage idle - Level 10
8371630: 98 Tage idle - Level 10
14009630: 9 Tage idle - Level 1
10341430: 7 Tage idle - Level 6 (KEEP_CHARACTER)
10757330: 9 Tage idle - Level 17
13622830: 1 Tage idle - Level 13
12375730: 27 Tage idle - Level 10
13476330: 32 Tage idle - Level 1 => LOESCHEN
9943830: 192 Tage idle - Level 18
12922830: 65 Tage idle - Level 5
8372230: 11 Tage idle - Level 9
13901830: 16 Tage idle - Level 1
10008330: 56 Tage idle - Level 6
11893430: 0 Tage idle - Level 9 (KEEP_CHARACTER)
8342030: 5 Tage idle - Level 1
12994030: 24 Tage idle - Level 13
13274130: 51 Tage idle - Level 1 => LOESCHEN
9944430: 19 Tage idle - Level 10
10165430: 2 Tage idle - Level 16
13654230: 26 Tage idle - Level 1
8246630: 28 Tage idle - Level 23
13451430: 41 Tage idle - Level 1 => LOESCHEN
12812030: 3 Tage idle - Level 8
10960430: 91 Tage idle - Level 25
8261530: 69 Tage idle - Level 7
11489430: 57 Tage idle - Level 5
11200030: 46 Tage idle - Level 8
13153130: 1 Tage idle - Level 7
11463930: 1 Tage idle - Level 11 (KEEP_CHARACTER)
8160430: 305 Tage idle - Level 11
9210330: 25 Tage idle - Level 31
13452030: 41 Tage idle - Level 1 => LOESCHEN
8095130: 86 Tage idle - Level 8
12904130: 70 Tage idle - Level 2 => LOESCHEN
12337130: 68 Tage idle - Level 21
11738230: 25 Tage idle - Level 1
13432130: 34 Tage idle - Level 8 (KEEP_CHARACTER)
13194230: 55 Tage idle - Level 1 => LOESCHEN
13771530: 6 Tage idle - Level 1
12554930: 44 Tage idle - Level 1 => LOESCHEN
13939530: 10 Tage idle - Level 8
10045030: 1 Tage idle - Level 8
13377130: 29 Tage idle - Level 9
14016830: 4 Tage idle - Level 7
10303530: 104 Tage idle - Level 3 => LOESCHEN
11009830: 0 Tage idle - Level 23
13985230: 4 Tage idle - Level 1
13245930: 0 Tage idle - Level 1
11399930: 115 Tage idle - Level 17
13382430: 26 Tage idle - Level 1 (KEEP_CHARACTER)
13266430: 4 Tage idle - Level 11
13681330: 27 Tage idle - Level 1
8309830: 175 Tage idle - Level 11
12510030: 61 Tage idle - Level 2 => LOESCHEN
12743730: 79 Tage idle - Level 2 => LOESCHEN
9815730: 174 Tage idle - Level 12
13803930: 0 Tage idle - Level 13
13115230: 58 Tage idle - Level 1 => LOESCHEN
8578930: 47 Tage idle - Level 16
11147630: 19 Tage idle - Level 1
8380730: 0 Tage idle - Level 26
13546030: 8 Tage idle - Level 1
12618030: 80 Tage idle - Level 9
9522030: 13 Tage idle - Level 19
8067530: 234 Tage idle - Level 10
14114830: 1 Tage idle - Level 4
12835830: 2 Tage idle - Level 1
10817430: 6 Tage idle - Level 21
13981530: 0 Tage idle - Level 1
8163630: 15 Tage idle - Level 8
10872830: 26 Tage idle - Level 1
14054130: 0 Tage idle - Level 6
13845630: 0 Tage idle - Level 10
9406730: 188 Tage idle - Level 6 => LOESCHEN
8523830: 100 Tage idle - Level 15
12188230: 27 Tage idle - Level 13
13116530: 2 Tage idle - Level 24 (KEEP_CHARACTER)
13242830: 46 Tage idle - Level 2
9214130: 171 Tage idle - Level 8
12325030: 14 Tage idle - Level 9
13137030: 6 Tage idle - Level 7
13344530: 14 Tage idle - Level 8
8640430: 12 Tage idle - Level 9
13846230: 19 Tage idle - Level 1
12963330: 0 Tage idle - Level 17
8853530: 248 Tage idle - Level 20
13649030: 0 Tage idle - Level 1
13942330: 9 Tage idle - Level 1 (KEEP_CHARACTER)
9832530: 1 Tage idle - Level 8
11225030: 28 Tage idle - Level 6
13952630: 5 Tage idle - Level 2
11893530: 16 Tage idle - Level 7
12573630: 27 Tage idle - Level 10
10190030: 195 Tage idle - Level 8
12462230: 34 Tage idle - Level 1 => LOESCHEN
10783230: 65 Tage idle - Level 2 => LOESCHEN
8859830: 0 Tage idle - Level 8
13609230: 32 Tage idle - Level 1 => LOESCHEN
10586030: 114 Tage idle - Level 8
13173130: 1 Tage idle - Level 21
8009030: 28 Tage idle - Level 3 (KEEP_CHARACTER)
9479230: 5 Tage idle - Level 8
10019330: 148 Tage idle - Level 8
12873130: 18 Tage idle - Level 1 (KEEP_CHARACTER)
11378130: 22 Tage idle - Level 13
8444530: 217 Tage idle - Level 9
11388430: 10 Tage idle - Level 21
13498230: 13 Tage idle - Level 1
10465030: 42 Tage idle - Level 14
13953930: 12 Tage idle - Level 1
14107730: 2 Tage idle - Level 1
13143630: 3 Tage idle - Level 11
13149230: 58 Tage idle - Level 1 => LOESCHEN
10490230: 10 Tage idle - Level 7
11586230: 50 Tage idle - Level 9
13108830: 60 Tage idle - Level 3
13442530: 17 Tage idle - Level 1
14092130: 4 Tage idle - Level 1
11550430: 148 Tage idle - Level 4 => LOESCHEN
9419530: 162 Tage idle - Level 16
13670530: 0 Tage idle - Level 30 (KEEP_CHARACTER)
14021530: 2 Tage idle - Level 5
8146930: 223 Tage idle - Level 13
12671630: 0 Tage idle - Level 25
13286430: 1 Tage idle - Level 3
14047730: 8 Tage idle - Level 1
11490430: 39 Tage idle - Level 8
11035030: 1 Tage idle - Level 7
8476630: 94 Tage idle - Level 6
12920430: 31 Tage idle - Level 1 => LOESCHEN
8076630: 5 Tage idle - Level 46 (KEEP_CHARACTER)
8157830: 36 Tage idle - Level 12
10324830: 5 Tage idle - Level 7 (KEEP_CHARACTER)
7943630: 79 Tage idle - Level 33
13419230: 11 Tage idle - Level 1
11693930: 70 Tage idle - Level 2 => LOESCHEN
11608330: 87 Tage idle - Level 7
14028430: 9 Tage idle - Level 1
11866530: 1 Tage idle - Level 44
8481930: 41 Tage idle - Level 23
9324330: 218 Tage idle - Level 8
13930230: 0 Tage idle - Level 9
13986630: 9 Tage idle - Level 5
8168730: 345 Tage idle - Level 11 => LOESCHEN
13662130: 29 Tage idle - Level 1
13379130: 10 Tage idle - Level 6
13910330: 4 Tage idle - Level 1
14018830: 6 Tage idle - Level 1
13890130: 16 Tage idle - Level 1
12501130: 4 Tage idle - Level 8
13601830: 20 Tage idle - Level 4
10498430: 149 Tage idle - Level 4 => LOESCHEN
10098430: 135 Tage idle - Level 12
8954030: 11 Tage idle - Level 11 (KEEP_CHARACTER)
10549430: 106 Tage idle - Level 3 => LOESCHEN
14140030: 0 Tage idle - Level 12
13212030: 6 Tage idle - Level 11
12294030: 92 Tage idle - Level 9
12790130: 0 Tage idle - Level 20
12046130: 8 Tage idle - Level 16
13840030: 5 Tage idle - Level 9
10442730: 6 Tage idle - Level 7 (KEEP_CHARACTER)
13577630: 33 Tage idle - Level 1 => LOESCHEN
11599730: 40 Tage idle - Level 6
12603530: 48 Tage idle - Level 1 => LOESCHEN
10509630: 0 Tage idle - Level 20
12183330: 54 Tage idle - Level 1 => LOESCHEN
13917930: 5 Tage idle - Level 8
12047430: 0 Tage idle - Level 24
14157230: 0 Tage idle - Level 1
10029030: 220 Tage idle - Level 9
12179330: 104 Tage idle - Level 10
13800930: 0 Tage idle - Level 16
9574830: 0 Tage idle - Level 13
12710530: 0 Tage idle - Level 19
7966730: 1 Tage idle - Level 8
10813830: 6 Tage idle - Level 11
13568630: 0 Tage idle - Level 11
10342930: 115 Tage idle - Level 3 => LOESCHEN
13912930: 14 Tage idle - Level 1
8059930: 336 Tage idle - Level 17
11904830: 32 Tage idle - Level 2
14036230: 0 Tage idle - Level 7
12716830: 0 Tage idle - Level 10
8738930: 0 Tage idle - Level 24
14097230: 1 Tage idle - Level 3
12499430: 12 Tage idle - Level 12
9525330: 77 Tage idle - Level 9
11667530: 9 Tage idle - Level 5
13235130: 11 Tage idle - Level 3
8374330: 6 Tage idle - Level 9
12155030: 5 Tage idle - Level 15
12079530: 110 Tage idle - Level 6
7942430: 161 Tage idle - Level 13
14067730: 5 Tage idle - Level 1
13676230: 18 Tage idle - Level 7
8840230: 4 Tage idle - Level 2 (KEEP_CHARACTER)
13225530: 52 Tage idle - Level 1 => LOESCHEN
13934730: 1 Tage idle - Level 4
8815730: 3 Tage idle - Level 20
11885930: 69 Tage idle - Level 3
13291130: 1 Tage idle - Level 1
9272830: 181 Tage idle - Level 7
13752430: 6 Tage idle - Level 10
8060830: 86 Tage idle - Level 5
12003930: 33 Tage idle - Level 1 => LOESCHEN
13843930: 1 Tage idle - Level 9
12566630: 30 Tage idle - Level 2
14053030: 2 Tage idle - Level 9
12991830: 16 Tage idle - Level 1
13637030: 12 Tage idle - Level 1
12465530: 0 Tage idle - Level 6
13105130: 55 Tage idle - Level 8
13439930: 39 Tage idle - Level 1 => LOESCHEN
10786530: 0 Tage idle - Level 14
12354130: 20 Tage idle - Level 12
13373630: 4 Tage idle - Level 8
9558030: 129 Tage idle - Level 11
13890230: 5 Tage idle - Level 1
13191330: 50 Tage idle - Level 1 => LOESCHEN
9375830: 0 Tage idle - Level 48 (KEEP_CHARACTER)
