Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Sun Jan  1 00:13:00 2006
10837725: 104 Tage idle - Level 3 => LOESCHEN
12202525: 1 Tage idle - Level 18
10518925: 56 Tage idle - Level 1 => LOESCHEN
12050425: 4 Tage idle - Level 10
9786225: 166 Tage idle - Level 5 => LOESCHEN
11599325: 58 Tage idle - Level 1 => LOESCHEN
12243625: 1 Tage idle - Level 10 (KEEP_CHARACTER)
10554325: 17 Tage idle - Level 1
12410625: 2 Tage idle - Level 1
12542525: 1 Tage idle - Level 1
8103625: 114 Tage idle - Level 6
7970325: 8 Tage idle - Level 1 (KEEP_CHARACTER)
9457825: 45 Tage idle - Level 6
8129825: 8 Tage idle - Level 12
9974425: 4 Tage idle - Level 10
11442525: 55 Tage idle - Level 2 (KEEP_CHARACTER)
8772725: 147 Tage idle - Level 8
11665925: 54 Tage idle - Level 1 => LOESCHEN
10286925: 104 Tage idle - Level 7
9296025: 176 Tage idle - Level 11
11544225: 61 Tage idle - Level 2 => LOESCHEN
12396725: 0 Tage idle - Level 14
8459525: 214 Tage idle - Level 9
12077925: 5 Tage idle - Level 4
7946425: 203 Tage idle - Level 8
9975025: 9 Tage idle - Level 10
12330725: 2 Tage idle - Level 4
8429325: 84 Tage idle - Level 11
9154525: 5 Tage idle - Level 2
12387025: 0 Tage idle - Level 5
11701625: 52 Tage idle - Level 1 => LOESCHEN
10996725: 16 Tage idle - Level 1
10510125: 11 Tage idle - Level 12
9195625: 142 Tage idle - Level 18
8885325: 1 Tage idle - Level 16
11610825: 58 Tage idle - Level 1 => LOESCHEN
10728925: 59 Tage idle - Level 6
10318625: 25 Tage idle - Level 12
10587025: 5 Tage idle - Level 8
8004425: 13 Tage idle - Level 18
11641625: 3 Tage idle - Level 4
8136325: 2 Tage idle - Level 6 (KEEP_CHARACTER)
11039825: 73 Tage idle - Level 8
11084925: 34 Tage idle - Level 2
11950825: 35 Tage idle - Level 2
11379125: 7 Tage idle - Level 1
8729525: 145 Tage idle - Level 4 => LOESCHEN
8855825: 0 Tage idle - Level 20 (KEEP_CHARACTER)
10167125: 0 Tage idle - Level 8
8947225: 4 Tage idle - Level 1
11394025: 11 Tage idle - Level 10
8618125: 30 Tage idle - Level 1 (KEEP_CHARACTER)
9140525: 23 Tage idle - Level 7
11520625: 0 Tage idle - Level 20
9399725: 12 Tage idle - Level 14
12454225: 6 Tage idle - Level 1
12186125: 0 Tage idle - Level 9
10450825: 123 Tage idle - Level 4 => LOESCHEN
11591925: 54 Tage idle - Level 1 => LOESCHEN
12034325: 30 Tage idle - Level 1 => LOESCHEN
11151425: 0 Tage idle - Level 13
9080525: 37 Tage idle - Level 8
12054925: 8 Tage idle - Level 1
11744625: 35 Tage idle - Level 1 => LOESCHEN
11126925: 76 Tage idle - Level 4
11096425: 8 Tage idle - Level 1
11547425: 10 Tage idle - Level 2
11425825: 4 Tage idle - Level 1
11598125: 25 Tage idle - Level 14
9466225: 20 Tage idle - Level 4
12364025: 9 Tage idle - Level 1
9141825: 146 Tage idle - Level 6
11111625: 59 Tage idle - Level 6
11785725: 0 Tage idle - Level 8
7964525: 31 Tage idle - Level 20
11745225: 26 Tage idle - Level 1
11299925: 78 Tage idle - Level 5
12283525: 2 Tage idle - Level 8
9193125: 14 Tage idle - Level 1
9229225: 0 Tage idle - Level 30
11568625: 31 Tage idle - Level 1 => LOESCHEN
9365825: 45 Tage idle - Level 6
8726425: 7 Tage idle - Level 13
10088525: 12 Tage idle - Level 4
8736725: 3 Tage idle - Level 8
8290325: 2 Tage idle - Level 14
11882425: 22 Tage idle - Level 1
9553325: 18 Tage idle - Level 7
8129225: 3 Tage idle - Level 10 (KEEP_CHARACTER)
11847625: 33 Tage idle - Level 1 (KEEP_CHARACTER)
10772125: 70 Tage idle - Level 5
11336225: 58 Tage idle - Level 2
12142625: 8 Tage idle - Level 9
8696625: 1 Tage idle - Level 8
11706025: 50 Tage idle - Level 1 => LOESCHEN
11007125: 2 Tage idle - Level 3
8499425: 183 Tage idle - Level 8
9594425: 175 Tage idle - Level 5 => LOESCHEN
12163125: 1 Tage idle - Level 1
11316325: 57 Tage idle - Level 8
7950525: 0 Tage idle - Level 14
12173425: 14 Tage idle - Level 2
9442625: 61 Tage idle - Level 8
10039025: 0 Tage idle - Level 20
11964925: 31 Tage idle - Level 2
10383025: 41 Tage idle - Level 14
8702125: 15 Tage idle - Level 11
10550025: 83 Tage idle - Level 2 => LOESCHEN
9975125: 136 Tage idle - Level 11
8809525: 210 Tage idle - Level 7 => LOESCHEN
10946025: 8 Tage idle - Level 1
11833625: 17 Tage idle - Level 4
10580925: 0 Tage idle - Level 14
11220525: 80 Tage idle - Level 3 (KEEP_CHARACTER)
11843925: 10 Tage idle - Level 1
10464925: 20 Tage idle - Level 6
12499125: 0 Tage idle - Level 8
11980425: 15 Tage idle - Level 3
10642125: 9 Tage idle - Level 8
9864425: 60 Tage idle - Level 15
12266125: 1 Tage idle - Level 1
10900625: 13 Tage idle - Level 13
11515425: 54 Tage idle - Level 10
11621825: 1 Tage idle - Level 7
11054825: 26 Tage idle - Level 1
12439425: 7 Tage idle - Level 1
9009725: 0 Tage idle - Level 28
8374725: 21 Tage idle - Level 15 (KEEP_CHARACTER)
10673625: 0 Tage idle - Level 31 (KEEP_CHARACTER)
12535525: 1 Tage idle - Level 1
11662925: 26 Tage idle - Level 1
8456525: 8 Tage idle - Level 10
11065725: 17 Tage idle - Level 1
11805325: 1 Tage idle - Level 4
11648625: 55 Tage idle - Level 1 => LOESCHEN
11774925: 47 Tage idle - Level 1 => LOESCHEN
11460725: 15 Tage idle - Level 1
12065225: 28 Tage idle - Level 1
8497625: 0 Tage idle - Level 15
11395425: 72 Tage idle - Level 4
10958925: 48 Tage idle - Level 1 => LOESCHEN
11273825: 3 Tage idle - Level 4
8213925: 0 Tage idle - Level 24 (KEEP_CHARACTER)
10189025: 127 Tage idle - Level 7
8219525: 227 Tage idle - Level 7 => LOESCHEN
12207725: 19 Tage idle - Level 1
11735025: 20 Tage idle - Level 1
12131125: 13 Tage idle - Level 1
8685125: 0 Tage idle - Level 14
10234425: 110 Tage idle - Level 6
11902025: 32 Tage idle - Level 1 => LOESCHEN
11416225: 46 Tage idle - Level 1 => LOESCHEN
11796025: 46 Tage idle - Level 1 => LOESCHEN
10123025: 85 Tage idle - Level 3
8665225: 26 Tage idle - Level 10
10052125: 10 Tage idle - Level 9
8472725: 30 Tage idle - Level 8
8143625: 6 Tage idle - Level 4
11087525: 32 Tage idle - Level 3
10604925: 3 Tage idle - Level 13
8113425: 25 Tage idle - Level 17
11771125: 10 Tage idle - Level 18 (KEEP_CHARACTER)
8737425: 135 Tage idle - Level 4 => LOESCHEN
9832425: 28 Tage idle - Level 4
10620425: 8 Tage idle - Level 7
11554025: 1 Tage idle - Level 9
8124325: 16 Tage idle - Level 6
8701625: 23 Tage idle - Level 10
9427825: 130 Tage idle - Level 6
9442725: 63 Tage idle - Level 4
11655825: 23 Tage idle - Level 3
9493425: 162 Tage idle - Level 7
12219925: 0 Tage idle - Level 7
8575725: 91 Tage idle - Level 8
9670725: 8 Tage idle - Level 10
10413625: 33 Tage idle - Level 7
12245025: 0 Tage idle - Level 8 (KEEP_CHARACTER)
9802925: 6 Tage idle - Level 1
8302225: 245 Tage idle - Level 9
12052525: 20 Tage idle - Level 4
9818825: 11 Tage idle - Level 8
9296925: 5 Tage idle - Level 20
11059225: 39 Tage idle - Level 1 => LOESCHEN
10338725: 4 Tage idle - Level 9
8333025: 209 Tage idle - Level 11
12245725: 16 Tage idle - Level 1
10140525: 5 Tage idle - Level 1
12331525: 0 Tage idle - Level 1
8186625: 1 Tage idle - Level 8
10566725: 44 Tage idle - Level 1 => LOESCHEN
11748525: 15 Tage idle - Level 1
9702425: 157 Tage idle - Level 5 => LOESCHEN
8900725: 0 Tage idle - Level 25
11186125: 13 Tage idle - Level 1
12114425: 20 Tage idle - Level 1 (KEEP_CHARACTER)
9348525: 177 Tage idle - Level 11
8957025: 5 Tage idle - Level 23
8602425: 25 Tage idle - Level 2
8577625: 12 Tage idle - Level 2
8612725: 67 Tage idle - Level 17
12576025: 0 Tage idle - Level 3
8476525: 0 Tage idle - Level 42
12545925: 0 Tage idle - Level 5
8481125: 11 Tage idle - Level 6
11622525: 3 Tage idle - Level 9
10866925: 45 Tage idle - Level 1 => LOESCHEN
12024225: 28 Tage idle - Level 1
9212225: 85 Tage idle - Level 21
7938925: 8 Tage idle - Level 2 (KEEP_CHARACTER)
9886325: 47 Tage idle - Level 10
10441325: 28 Tage idle - Level 2 (KEEP_CHARACTER)
8077125: 22 Tage idle - Level 28
10710025: 0 Tage idle - Level 1
9639025: 4 Tage idle - Level 21
8593825: 6 Tage idle - Level 28
12329425: 0 Tage idle - Level 3
9198325: 34 Tage idle - Level 2
12541525: 1 Tage idle - Level 3
9400425: 131 Tage idle - Level 4 => LOESCHEN
11664225: 50 Tage idle - Level 2
9619125: 35 Tage idle - Level 2
8573925: 6 Tage idle - Level 6
9502125: 12 Tage idle - Level 14
9548225: 56 Tage idle - Level 9
8173925: 240 Tage idle - Level 11
10432325: 0 Tage idle - Level 26
10690525: 3 Tage idle - Level 9
9989325: 114 Tage idle - Level 8
8493325: 43 Tage idle - Level 29
8458525: 179 Tage idle - Level 5 => LOESCHEN
8701025: 190 Tage idle - Level 6 => LOESCHEN
10762025: 1 Tage idle - Level 15
11031925: 27 Tage idle - Level 3
10686525: 62 Tage idle - Level 12
12127925: 8 Tage idle - Level 1
9442125: 88 Tage idle - Level 12
8225525: 56 Tage idle - Level 5
11817625: 45 Tage idle - Level 1 => LOESCHEN
8109525: 28 Tage idle - Level 15
9994625: 21 Tage idle - Level 6
8813025: 157 Tage idle - Level 6
11098525: 91 Tage idle - Level 6
10615925: 110 Tage idle - Level 7
12482125: 4 Tage idle - Level 1
11888925: 0 Tage idle - Level 7 (KEEP_CHARACTER)
10626125: 102 Tage idle - Level 5
12077525: 6 Tage idle - Level 5
9554125: 157 Tage idle - Level 7
11109025: 0 Tage idle - Level 14
8104525: 217 Tage idle - Level 11
8195725: 113 Tage idle - Level 3 => LOESCHEN
10950225: 12 Tage idle - Level 11
10748425: 5 Tage idle - Level 16
12529125: 2 Tage idle - Level 2
11894125: 13 Tage idle - Level 1
10570825: 42 Tage idle - Level 9
8986725: 8 Tage idle - Level 2
9879925: 0 Tage idle - Level 10
8044525: 215 Tage idle - Level 15
10181025: 41 Tage idle - Level 12
11155425: 10 Tage idle - Level 2
8186725: 20 Tage idle - Level 13
9160025: 0 Tage idle - Level 4
11170325: 39 Tage idle - Level 1 (KEEP_CHARACTER)
10242325: 14 Tage idle - Level 12
9789025: 134 Tage idle - Level 10
9145825: 30 Tage idle - Level 9
10268525: 0 Tage idle - Level 13
8567425: 204 Tage idle - Level 6 => LOESCHEN
10080625: 27 Tage idle - Level 2
8729825: 30 Tage idle - Level 8
11211725: 46 Tage idle - Level 1 => LOESCHEN
10005325: 147 Tage idle - Level 7
11719025: 0 Tage idle - Level 17
12044225: 16 Tage idle - Level 1
11612325: 23 Tage idle - Level 1
11947025: 36 Tage idle - Level 1 => LOESCHEN
10157825: 0 Tage idle - Level 11
10117325: 27 Tage idle - Level 2
9252825: 47 Tage idle - Level 7
10086925: 99 Tage idle - Level 1 (KEEP_CHARACTER)
8162425: 230 Tage idle - Level 12
12318625: 0 Tage idle - Level 1
11521525: 60 Tage idle - Level 1 => LOESCHEN
9850625: 0 Tage idle - Level 10
9456225: 166 Tage idle - Level 8
9005525: 65 Tage idle - Level 10
10877925: 98 Tage idle - Level 5
12035225: 14 Tage idle - Level 5 (KEEP_CHARACTER)
11932425: 37 Tage idle - Level 1 => LOESCHEN
11233525: 48 Tage idle - Level 1 => LOESCHEN
12334125: 4 Tage idle - Level 5
8801625: 1 Tage idle - Level 7
10979625: 53 Tage idle - Level 1 => LOESCHEN
11623925: 57 Tage idle - Level 1 => LOESCHEN
9705025: 6 Tage idle - Level 5
10827825: 2 Tage idle - Level 9
11684925: 53 Tage idle - Level 1 => LOESCHEN
11274625: 20 Tage idle - Level 4
11284925: 77 Tage idle - Level 2 => LOESCHEN
12501825: 0 Tage idle - Level 5
12263925: 14 Tage idle - Level 1 (KEEP_CHARACTER)
12345025: 0 Tage idle - Level 4
11750825: 49 Tage idle - Level 1 => LOESCHEN
11219925: 19 Tage idle - Level 1
9756425: 138 Tage idle - Level 8
11189425: 84 Tage idle - Level 8
10347225: 100 Tage idle - Level 3 => LOESCHEN
9275225: 120 Tage idle - Level 9
11730925: 0 Tage idle - Level 6
12538225: 0 Tage idle - Level 7
10068925: 86 Tage idle - Level 4
9320625: 28 Tage idle - Level 12
12502425: 3 Tage idle - Level 1
9533725: 47 Tage idle - Level 18
8200025: 183 Tage idle - Level 7
11761725: 12 Tage idle - Level 1
9883325: 139 Tage idle - Level 5
11042925: 86 Tage idle - Level 11
12199925: 0 Tage idle - Level 2
10677625: 102 Tage idle - Level 8
10936025: 82 Tage idle - Level 10
10570925: 111 Tage idle - Level 12
12078925: 15 Tage idle - Level 6
9976025: 17 Tage idle - Level 8
10516125: 30 Tage idle - Level 6
12382425: 4 Tage idle - Level 4
12018525: 4 Tage idle - Level 10
8536725: 55 Tage idle - Level 4
9769225: 7 Tage idle - Level 10
10025325: 2 Tage idle - Level 6
8324225: 106 Tage idle - Level 13
8785225: 0 Tage idle - Level 6 (KEEP_CHARACTER)
12277325: 15 Tage idle - Level 1
8410025: 1 Tage idle - Level 8
8253325: 0 Tage idle - Level 6
7943025: 0 Tage idle - Level 55
10060825: 42 Tage idle - Level 1 => LOESCHEN
8552225: 0 Tage idle - Level 53 (KEEP_CHARACTER)
8679525: 3 Tage idle - Level 9
10846525: 14 Tage idle - Level 9
8015725: 0 Tage idle - Level 28
9567025: 48 Tage idle - Level 3
12095025: 7 Tage idle - Level 3
11167025: 73 Tage idle - Level 2 => LOESCHEN
11911325: 38 Tage idle - Level 1 => LOESCHEN
11476225: 23 Tage idle - Level 1 (KEEP_CHARACTER)
8046525: 4 Tage idle - Level 53
10259625: 10 Tage idle - Level 5
8623825: 0 Tage idle - Level 47 (KEEP_CHARACTER)
12115925: 5 Tage idle - Level 1
11689325: 0 Tage idle - Level 30
8958525: 76 Tage idle - Level 4
12258025: 0 Tage idle - Level 12
11613025: 28 Tage idle - Level 4
10776225: 5 Tage idle - Level 13
8026625: 96 Tage idle - Level 4
9375125: 9 Tage idle - Level 14
8239725: 23 Tage idle - Level 1
12151325: 15 Tage idle - Level 1
10335825: 89 Tage idle - Level 3
11030825: 74 Tage idle - Level 7
10685425: 14 Tage idle - Level 9 (KEEP_CHARACTER)
9780425: 55 Tage idle - Level 8
11790725: 46 Tage idle - Level 1 => LOESCHEN
12222925: 10 Tage idle - Level 1
10118725: 114 Tage idle - Level 12
8159125: 13 Tage idle - Level 25
8295725: 240 Tage idle - Level 10
8665525: 0 Tage idle - Level 3
11558725: 10 Tage idle - Level 1
8751325: 124 Tage idle - Level 14
12046225: 19 Tage idle - Level 2
9320025: 155 Tage idle - Level 8
11041725: 40 Tage idle - Level 15
11087825: 80 Tage idle - Level 8
12345125: 0 Tage idle - Level 10
10083225: 2 Tage idle - Level 1 (KEEP_CHARACTER)
7945625: 1 Tage idle - Level 64 (KEEP_CHARACTER)
10473625: 99 Tage idle - Level 6
12203625: 4 Tage idle - Level 1
9361125: 99 Tage idle - Level 5
8524625: 36 Tage idle - Level 20
8200125: 9 Tage idle - Level 1 (KEEP_CHARACTER)
12077725: 7 Tage idle - Level 5
8008625: 192 Tage idle - Level 34
10970325: 7 Tage idle - Level 14
12128725: 3 Tage idle - Level 1
10155425: 21 Tage idle - Level 7
11250425: 32 Tage idle - Level 1 => LOESCHEN
11377725: 17 Tage idle - Level 8
11463525: 67 Tage idle - Level 2 => LOESCHEN
10297625: 27 Tage idle - Level 1
11408825: 10 Tage idle - Level 5
11043625: 73 Tage idle - Level 5
8140825: 47 Tage idle - Level 1 => LOESCHEN
11160225: 6 Tage idle - Level 11
12002725: 4 Tage idle - Level 13
8065225: 257 Tage idle - Level 8 => LOESCHEN
8931125: 17 Tage idle - Level 16
10080126: 0 Tage idle - Level 15
8075526: 22 Tage idle - Level 14 (KEEP_CHARACTER)
12392826: 10 Tage idle - Level 1
10947026: 14 Tage idle - Level 13
11834626: 1 Tage idle - Level 35 (KEEP_CHARACTER)
9956226: 22 Tage idle - Level 30
11475026: 53 Tage idle - Level 1 => LOESCHEN
12362626: 11 Tage idle - Level 1
9556226: 28 Tage idle - Level 1
8957326: 32 Tage idle - Level 1 (KEEP_CHARACTER)
8714026: 88 Tage idle - Level 2 => LOESCHEN
10972226: 17 Tage idle - Level 15
8921526: 200 Tage idle - Level 9
8476126: 7 Tage idle - Level 3
10850626: 81 Tage idle - Level 3
11611926: 2 Tage idle - Level 9
8643126: 13 Tage idle - Level 13
11835226: 42 Tage idle - Level 1 => LOESCHEN
10050626: 3 Tage idle - Level 11
10056226: 4 Tage idle - Level 13
9475726: 96 Tage idle - Level 14
11531326: 60 Tage idle - Level 1 => LOESCHEN
12338726: 6 Tage idle - Level 6
8517526: 84 Tage idle - Level 14
8071126: 0 Tage idle - Level 20
11415326: 4 Tage idle - Level 10
9744426: 17 Tage idle - Level 17
11962126: 15 Tage idle - Level 1
12278026: 9 Tage idle - Level 1
8410826: 71 Tage idle - Level 9
10588826: 24 Tage idle - Level 2
10831326: 2 Tage idle - Level 27 (KEEP_CHARACTER)
11070726: 2 Tage idle - Level 15
9927326: 1 Tage idle - Level 1
12201826: 3 Tage idle - Level 10
10441626: 41 Tage idle - Level 6
8730226: 48 Tage idle - Level 9
9826226: 5 Tage idle - Level 8
9096926: 1 Tage idle - Level 4
12232626: 4 Tage idle - Level 15
11800726: 46 Tage idle - Level 1 => LOESCHEN
10427326: 0 Tage idle - Level 25
10305726: 27 Tage idle - Level 5
8553626: 5 Tage idle - Level 5 (KEEP_CHARACTER)
8888326: 98 Tage idle - Level 8
11867326: 16 Tage idle - Level 1
8898626: 29 Tage idle - Level 5
12425826: 0 Tage idle - Level 6
10401826: 110 Tage idle - Level 4
9203526: 145 Tage idle - Level 6
8113126: 170 Tage idle - Level 8
8665626: 10 Tage idle - Level 19
11102426: 0 Tage idle - Level 13
11193626: 82 Tage idle - Level 3
10473026: 51 Tage idle - Level 2
10924026: 79 Tage idle - Level 7
11817226: 39 Tage idle - Level 1 => LOESCHEN
11665126: 53 Tage idle - Level 1 => LOESCHEN
8605226: 68 Tage idle - Level 8
11052026: 0 Tage idle - Level 1
10873726: 3 Tage idle - Level 3
8377626: 244 Tage idle - Level 9
8048526: 4 Tage idle - Level 22
7945726: 5 Tage idle - Level 1
8008026: 18 Tage idle - Level 11 (KEEP_CHARACTER)
8879326: 7 Tage idle - Level 17
9021926: 68 Tage idle - Level 1 (KEEP_CHARACTER)
8757726: 1 Tage idle - Level 31
12457226: 6 Tage idle - Level 1
11817926: 10 Tage idle - Level 11
10646326: 0 Tage idle - Level 8 (KEEP_CHARACTER)
10853826: 0 Tage idle - Level 13
8079326: 1 Tage idle - Level 7
11133926: 15 Tage idle - Level 7
9757226: 158 Tage idle - Level 12
7991426: 58 Tage idle - Level 17 (KEEP_CHARACTER)
11483526: 64 Tage idle - Level 2 => LOESCHEN
11645926: 0 Tage idle - Level 10
11316826: 2 Tage idle - Level 11 (KEEP_CHARACTER)
11361926: 1 Tage idle - Level 13
10560126: 121 Tage idle - Level 5
11296626: 27 Tage idle - Level 6
11630626: 0 Tage idle - Level 5 (KEEP_CHARACTER)
8328126: 171 Tage idle - Level 8
11311826: 36 Tage idle - Level 1 => LOESCHEN
8231726: 59 Tage idle - Level 8
11631226: 11 Tage idle - Level 2 (KEEP_CHARACTER)
11226626: 50 Tage idle - Level 1 => LOESCHEN
12372326: 4 Tage idle - Level 1
8475626: 11 Tage idle - Level 6
12002826: 33 Tage idle - Level 1 => LOESCHEN
8896126: 3 Tage idle - Level 30
9251826: 1 Tage idle - Level 15
9414126: 169 Tage idle - Level 7
9003926: 81 Tage idle - Level 11
12246726: 2 Tage idle - Level 1
9150726: 71 Tage idle - Level 9
10435826: 29 Tage idle - Level 6
10937526: 88 Tage idle - Level 2 => LOESCHEN
9176926: 33 Tage idle - Level 3
12115426: 23 Tage idle - Level 1
11025026: 5 Tage idle - Level 12
8598526: 1 Tage idle - Level 20
11490726: 6 Tage idle - Level 1
8476926: 6 Tage idle - Level 12
11531426: 48 Tage idle - Level 10
8517626: 12 Tage idle - Level 7
10036426: 92 Tage idle - Level 5
9374726: 136 Tage idle - Level 5
8370126: 2 Tage idle - Level 7
8046726: 12 Tage idle - Level 1
12116026: 24 Tage idle - Level 1
12374226: 0 Tage idle - Level 10 (KEEP_CHARACTER)
10102326: 97 Tage idle - Level 4
11734926: 41 Tage idle - Level 1 => LOESCHEN
10518226: 2 Tage idle - Level 1
10447326: 0 Tage idle - Level 8
9086726: 12 Tage idle - Level 10
8498026: 90 Tage idle - Level 2 => LOESCHEN
12319526: 2 Tage idle - Level 8
9229126: 27 Tage idle - Level 7
11649726: 48 Tage idle - Level 1 => LOESCHEN
11756026: 2 Tage idle - Level 10
9796526: 3 Tage idle - Level 10
10716726: 26 Tage idle - Level 5
11943626: 10 Tage idle - Level 5
9285126: 14 Tage idle - Level 8
8164626: 173 Tage idle - Level 9
11391526: 4 Tage idle - Level 10
9184026: 75 Tage idle - Level 13
9716226: 136 Tage idle - Level 13
10423026: 50 Tage idle - Level 7
8392626: 11 Tage idle - Level 1
8180126: 98 Tage idle - Level 10
10064126: 32 Tage idle - Level 8
10398926: 10 Tage idle - Level 3
11083626: 5 Tage idle - Level 9
8606626: 27 Tage idle - Level 10
10084726: 1 Tage idle - Level 1
9463726: 160 Tage idle - Level 5 => LOESCHEN
11630726: 55 Tage idle - Level 1 => LOESCHEN
9195626: 157 Tage idle - Level 10
12129526: 8 Tage idle - Level 8 (KEEP_CHARACTER)
11950126: 4 Tage idle - Level 1
7967626: 65 Tage idle - Level 1 => LOESCHEN
11671826: 34 Tage idle - Level 1 => LOESCHEN
10546626: 18 Tage idle - Level 7
7952326: 2 Tage idle - Level 17 (KEEP_CHARACTER)
11733026: 50 Tage idle - Level 1 => LOESCHEN
10070026: 1 Tage idle - Level 20
8146626: 2 Tage idle - Level 31
11991226: 25 Tage idle - Level 1
9379126: 10 Tage idle - Level 7
9211426: 146 Tage idle - Level 10
11505726: 56 Tage idle - Level 1 => LOESCHEN
11642226: 44 Tage idle - Level 1 => LOESCHEN
11774126: 15 Tage idle - Level 5
11075226: 1 Tage idle - Level 17
9941126: 85 Tage idle - Level 10
9587226: 175 Tage idle - Level 10
8046126: 99 Tage idle - Level 14
10269526: 9 Tage idle - Level 8
11774826: 46 Tage idle - Level 1 => LOESCHEN
8552526: 0 Tage idle - Level 11 (KEEP_CHARACTER)
12414426: 4 Tage idle - Level 1
8765626: 103 Tage idle - Level 9
11202426: 6 Tage idle - Level 8
10735426: 0 Tage idle - Level 1
12140726: 6 Tage idle - Level 2
12065126: 1 Tage idle - Level 15
9218326: 0 Tage idle - Level 3
11395326: 30 Tage idle - Level 16 (KEEP_CHARACTER)
11891426: 15 Tage idle - Level 9
9800226: 25 Tage idle - Level 6
10016626: 58 Tage idle - Level 8
11937826: 10 Tage idle - Level 4
7954226: 16 Tage idle - Level 5 (KEEP_CHARACTER)
9486826: 7 Tage idle - Level 6
