Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Wed Mar  1 00:13:00 2006
8171027: 113 Tage idle - Level 37
12610227: 30 Tage idle - Level 1 => LOESCHEN
7947627: 143 Tage idle - Level 5
13098527: 0 Tage idle - Level 10
12499627: 3 Tage idle - Level 6
10167027: 0 Tage idle - Level 22
8161427: 64 Tage idle - Level 30
11753527: 24 Tage idle - Level 2
11915927: 0 Tage idle - Level 9
12980427: 2 Tage idle - Level 8
12281527: 11 Tage idle - Level 7
13088927: 30 Tage idle - Level 1 => LOESCHEN
8415227: 27 Tage idle - Level 11 (KEEP_CHARACTER)
8592227: 180 Tage idle - Level 17
10840427: 59 Tage idle - Level 5
11237527: 5 Tage idle - Level 8
8972327: 128 Tage idle - Level 6
13306927: 1 Tage idle - Level 4
12596327: 57 Tage idle - Level 1 => LOESCHEN
9581527: 203 Tage idle - Level 7
11910927: 59 Tage idle - Level 8
11916527: 84 Tage idle - Level 4
9095727: 95 Tage idle - Level 2 (KEEP_CHARACTER)
13175327: 25 Tage idle - Level 1
8881527: 53 Tage idle - Level 22
9364427: 7 Tage idle - Level 20
11420027: 13 Tage idle - Level 11
12146227: 3 Tage idle - Level 20
12278127: 25 Tage idle - Level 13
12900827: 27 Tage idle - Level 20
7994627: 4 Tage idle - Level 29 (KEEP_CHARACTER)
9440627: 2 Tage idle - Level 9
12480627: 1 Tage idle - Level 7
10128527: 0 Tage idle - Level 13
11223527: 99 Tage idle - Level 13
9507527: 34 Tage idle - Level 1 => LOESCHEN
11233827: 68 Tage idle - Level 1 (KEEP_CHARACTER)
13343627: 16 Tage idle - Level 1
8143427: 10 Tage idle - Level 5
8690227: 16 Tage idle - Level 3
13278327: 16 Tage idle - Level 1
8787327: 148 Tage idle - Level 8
11923027: 0 Tage idle - Level 6
13339627: 16 Tage idle - Level 1
11360727: 93 Tage idle - Level 8
11984027: 23 Tage idle - Level 5
11320227: 0 Tage idle - Level 14
12998927: 6 Tage idle - Level 5
13268727: 1 Tage idle - Level 13
8893727: 18 Tage idle - Level 6
10280627: 193 Tage idle - Level 9
12881927: 5 Tage idle - Level 15 (KEEP_CHARACTER)
11584027: 4 Tage idle - Level 30
13314027: 18 Tage idle - Level 1
13572227: 2 Tage idle - Level 1
12315127: 0 Tage idle - Level 8
13293927: 19 Tage idle - Level 1
12649927: 6 Tage idle - Level 18
8215627: 0 Tage idle - Level 13
12867627: 0 Tage idle - Level 25
10023027: 181 Tage idle - Level 6 => LOESCHEN
12335727: 49 Tage idle - Level 11
11863027: 21 Tage idle - Level 2
9119027: 1 Tage idle - Level 21
9615127: 7 Tage idle - Level 16
8651027: 58 Tage idle - Level 11
9458427: 22 Tage idle - Level 8
13111927: 1 Tage idle - Level 20 (KEEP_CHARACTER)
11883627: 44 Tage idle - Level 8
12644927: 27 Tage idle - Level 10
8413427: 60 Tage idle - Level 9
8459527: 8 Tage idle - Level 1
7940827: 151 Tage idle - Level 1 (KEEP_CHARACTER)
10960227: 26 Tage idle - Level 4
9924327: 165 Tage idle - Level 8
12118627: 5 Tage idle - Level 4
13132427: 28 Tage idle - Level 1
12498427: 54 Tage idle - Level 1 => LOESCHEN
11154527: 16 Tage idle - Level 1 (KEEP_CHARACTER)
8342527: 47 Tage idle - Level 3
8393227: 87 Tage idle - Level 11
13026727: 0 Tage idle - Level 11
13568927: 3 Tage idle - Level 1
13082027: 7 Tage idle - Level 7
10956227: 60 Tage idle - Level 5
12650127: 0 Tage idle - Level 1
7987527: 13 Tage idle - Level 5
9392827: 76 Tage idle - Level 22
8753427: 233 Tage idle - Level 8
9980327: 196 Tage idle - Level 12
9793427: 14 Tage idle - Level 8
12033027: 55 Tage idle - Level 1 => LOESCHEN
10065427: 52 Tage idle - Level 15
12210327: 23 Tage idle - Level 1
9444427: 60 Tage idle - Level 2 => LOESCHEN
9779127: 0 Tage idle - Level 7
7962627: 40 Tage idle - Level 3
11535927: 19 Tage idle - Level 21
11379127: 46 Tage idle - Level 2 (KEEP_CHARACTER)
11753627: 25 Tage idle - Level 2
12687227: 49 Tage idle - Level 5
12773027: 4 Tage idle - Level 26
11313127: 85 Tage idle - Level 7
12454227: 4 Tage idle - Level 1
12535427: 2 Tage idle - Level 20
9445027: 146 Tage idle - Level 11
13514427: 5 Tage idle - Level 1
8643327: 1 Tage idle - Level 17
11379827: 0 Tage idle - Level 20
12140027: 2 Tage idle - Level 11
12474827: 8 Tage idle - Level 5
11258127: 3 Tage idle - Level 10
11268427: 2 Tage idle - Level 6
9136527: 120 Tage idle - Level 10
12773727: 48 Tage idle - Level 1 => LOESCHEN
8582727: 0 Tage idle - Level 26
12854927: 0 Tage idle - Level 5
8299727: 43 Tage idle - Level 6 (KEEP_CHARACTER)
8466727: 38 Tage idle - Level 5
11628627: 114 Tage idle - Level 5
12520827: 23 Tage idle - Level 1 (KEEP_CHARACTER)
8999227: 26 Tage idle - Level 19
8461727: 0 Tage idle - Level 17
8705227: 14 Tage idle - Level 10
11486827: 18 Tage idle - Level 12
9988527: 157 Tage idle - Level 8
10492527: 112 Tage idle - Level 10
13312927: 8 Tage idle - Level 1
11208727: 9 Tage idle - Level 9
13520327: 6 Tage idle - Level 1 (KEEP_CHARACTER)
12268627: 9 Tage idle - Level 6
10370927: 8 Tage idle - Level 10
9213327: 0 Tage idle - Level 10
13611827: 1 Tage idle - Level 1
11841327: 9 Tage idle - Level 5
12693827: 52 Tage idle - Level 2
12445927: 39 Tage idle - Level 6
12734527: 29 Tage idle - Level 4
11644127: 18 Tage idle - Level 9
9193127: 206 Tage idle - Level 11
12744827: 0 Tage idle - Level 7
13140927: 23 Tage idle - Level 3
11583527: 108 Tage idle - Level 5
10245227: 107 Tage idle - Level 14
11421427: 73 Tage idle - Level 3
8817927: 43 Tage idle - Level 4
12724927: 1 Tage idle - Level 5
10828127: 70 Tage idle - Level 5
8331027: 48 Tage idle - Level 7
12649327: 54 Tage idle - Level 4
12942627: 1 Tage idle - Level 12
12578427: 24 Tage idle - Level 1
13628327: 0 Tage idle - Level 1
8924227: 141 Tage idle - Level 4 => LOESCHEN
11706027: 94 Tage idle - Level 1 => LOESCHEN
7976027: 163 Tage idle - Level 6
11594427: 117 Tage idle - Level 5
8869227: 120 Tage idle - Level 11
10134527: 38 Tage idle - Level 9
9017427: 3 Tage idle - Level 24
12780927: 32 Tage idle - Level 3
13218727: 3 Tage idle - Level 10
12791127: 32 Tage idle - Level 4
11584827: 32 Tage idle - Level 1 => LOESCHEN
13451327: 9 Tage idle - Level 1
12082627: 37 Tage idle - Level 1 => LOESCHEN
13051327: 8 Tage idle - Level 1
12204527: 50 Tage idle - Level 2
12001727: 0 Tage idle - Level 10
13477527: 0 Tage idle - Level 7
11099627: 96 Tage idle - Level 4
9418727: 209 Tage idle - Level 9
10176227: 199 Tage idle - Level 6 => LOESCHEN
13254827: 1 Tage idle - Level 1
8920527: 40 Tage idle - Level 4
12620027: 19 Tage idle - Level 1
12828527: 0 Tage idle - Level 6
9580427: 10 Tage idle - Level 11
12428527: 38 Tage idle - Level 10
11049527: 11 Tage idle - Level 4
12479227: 1 Tage idle - Level 18
13285627: 19 Tage idle - Level 1 (KEEP_CHARACTER)
12600127: 33 Tage idle - Level 3
10587127: 14 Tage idle - Level 22
13625227: 0 Tage idle - Level 1
13549727: 3 Tage idle - Level 1
9454827: 0 Tage idle - Level 14
13280627: 20 Tage idle - Level 1
10901227: 37 Tage idle - Level 1 => LOESCHEN
11217127: 61 Tage idle - Level 8
13119527: 24 Tage idle - Level 3
8202327: 20 Tage idle - Level 13
13089027: 1 Tage idle - Level 15
13458927: 6 Tage idle - Level 1
12449727: 57 Tage idle - Level 1 => LOESCHEN
12165727: 32 Tage idle - Level 3
12044027: 25 Tage idle - Level 1 (KEEP_CHARACTER)
12206427: 5 Tage idle - Level 7
9936627: 5 Tage idle - Level 14
9900827: 174 Tage idle - Level 9
12013927: 55 Tage idle - Level 10
12966327: 30 Tage idle - Level 4
12267427: 3 Tage idle - Level 1
12312827: 3 Tage idle - Level 23
8086727: 3 Tage idle - Level 34
9470327: 233 Tage idle - Level 10
9713927: 101 Tage idle - Level 3 => LOESCHEN
13332227: 0 Tage idle - Level 6
8755427: 3 Tage idle - Level 11
10223527: 174 Tage idle - Level 6
10066827: 115 Tage idle - Level 3 => LOESCHEN
10436627: 4 Tage idle - Level 9
11450427: 52 Tage idle - Level 11
13115127: 29 Tage idle - Level 1
13084727: 1 Tage idle - Level 15
11968027: 2 Tage idle - Level 8 (KEEP_CHARACTER)
12319027: 63 Tage idle - Level 3
11972727: 2 Tage idle - Level 6
10390927: 51 Tage idle - Level 8
8340127: 5 Tage idle - Level 6
10431627: 20 Tage idle - Level 8
13389227: 13 Tage idle - Level 2
9491527: 194 Tage idle - Level 10
13191027: 0 Tage idle - Level 15
13105527: 24 Tage idle - Level 1
8199327: 157 Tage idle - Level 12
9223727: 10 Tage idle - Level 10
13506127: 4 Tage idle - Level 8
13510827: 7 Tage idle - Level 1
9244227: 17 Tage idle - Level 9
13516427: 6 Tage idle - Level 1
8898927: 3 Tage idle - Level 14
11472227: 4 Tage idle - Level 10
10706627: 114 Tage idle - Level 7
12856927: 43 Tage idle - Level 1 => LOESCHEN
11847727: 2 Tage idle - Level 24
7945327: 82 Tage idle - Level 4 (KEEP_CHARACTER)
12289927: 8 Tage idle - Level 9
11933527: 5 Tage idle - Level 1
12871827: 14 Tage idle - Level 1 (KEEP_CHARACTER)
8144227: 242 Tage idle - Level 11
12831327: 5 Tage idle - Level 3
11088127: 88 Tage idle - Level 8
12142727: 47 Tage idle - Level 1 => LOESCHEN
8291027: 63 Tage idle - Level 18 (KEEP_CHARACTER)
9139127: 94 Tage idle - Level 19
7940327: 9 Tage idle - Level 15 (KEEP_CHARACTER)
11519227: 88 Tage idle - Level 3
10352327: 76 Tage idle - Level 7
12589427: 43 Tage idle - Level 7
12918827: 21 Tage idle - Level 1
9412527: 161 Tage idle - Level 12
8246627: 17 Tage idle - Level 10
10621027: 0 Tage idle - Level 20
12979827: 11 Tage idle - Level 1
13122327: 24 Tage idle - Level 4
12113127: 5 Tage idle - Level 2
13583327: 0 Tage idle - Level 11
12447927: 24 Tage idle - Level 6
10348327: 51 Tage idle - Level 1 => LOESCHEN
12614927: 56 Tage idle - Level 1 => LOESCHEN
12741127: 38 Tage idle - Level 9
13599227: 0 Tage idle - Level 1
10150127: 196 Tage idle - Level 7
12832627: 28 Tage idle - Level 1
7967127: 3 Tage idle - Level 21 (KEEP_CHARACTER)
12300727: 37 Tage idle - Level 7
12473027: 48 Tage idle - Level 2
8495127: 0 Tage idle - Level 39 (KEEP_CHARACTER)
10708527: 2 Tage idle - Level 4
9352527: 55 Tage idle - Level 1 => LOESCHEN
9155327: 1 Tage idle - Level 5
10774127: 47 Tage idle - Level 1 => LOESCHEN
8363927: 61 Tage idle - Level 9
13604827: 1 Tage idle - Level 1
8587227: 3 Tage idle - Level 11
11312727: 23 Tage idle - Level 9
11809827: 31 Tage idle - Level 1 (KEEP_CHARACTER)
8648527: 24 Tage idle - Level 15
12348027: 39 Tage idle - Level 1 => LOESCHEN
12722527: 51 Tage idle - Level 1 => LOESCHEN
12728127: 35 Tage idle - Level 4
13124227: 7 Tage idle - Level 23
7942927: 0 Tage idle - Level 60
12945927: 0 Tage idle - Level 13
8020127: 0 Tage idle - Level 4
12631727: 1 Tage idle - Level 1 (KEEP_CHARACTER)
13600427: 1 Tage idle - Level 1
11845927: 1 Tage idle - Level 1
12657927: 54 Tage idle - Level 1 => LOESCHEN
12900427: 4 Tage idle - Level 1
12298327: 2 Tage idle - Level 10
12672827: 28 Tage idle - Level 7
13318027: 1 Tage idle - Level 18 (KEEP_CHARACTER)
9871027: 0 Tage idle - Level 7
8821427: 228 Tage idle - Level 9
13464927: 0 Tage idle - Level 7
12202127: 70 Tage idle - Level 7
13180927: 16 Tage idle - Level 7
12997927: 0 Tage idle - Level 30 (KEEP_CHARACTER)
12764927: 48 Tage idle - Level 1 => LOESCHEN
13414827: 4 Tage idle - Level 2
9229427: 56 Tage idle - Level 10 (KEEP_CHARACTER)
13597427: 0 Tage idle - Level 5
12415927: 53 Tage idle - Level 1 => LOESCHEN
8072827: 50 Tage idle - Level 11 (KEEP_CHARACTER)
12714827: 45 Tage idle - Level 2
11837527: 0 Tage idle - Level 47 (KEEP_CHARACTER)
12938127: 2 Tage idle - Level 20 (KEEP_CHARACTER)
12538127: 35 Tage idle - Level 1 => LOESCHEN
9113027: 3 Tage idle - Level 9
8043227: 1 Tage idle - Level 5
9549527: 74 Tage idle - Level 7
13086727: 28 Tage idle - Level 1
8048927: 282 Tage idle - Level 17
11645627: 1 Tage idle - Level 8
13385627: 14 Tage idle - Level 1
12791327: 47 Tage idle - Level 1 => LOESCHEN
11402327: 79 Tage idle - Level 8
9361627: 3 Tage idle - Level 8
9326827: 33 Tage idle - Level 20
8241027: 276 Tage idle - Level 11
12771427: 43 Tage idle - Level 1 => LOESCHEN
13619527: 0 Tage idle - Level 1
10915427: 1 Tage idle - Level 29
10013727: 195 Tage idle - Level 10
13061827: 15 Tage idle - Level 4
8641727: 232 Tage idle - Level 10
8728527: 78 Tage idle - Level 3
13401427: 1 Tage idle - Level 8
12438327: 0 Tage idle - Level 8
10759327: 44 Tage idle - Level 8
8799827: 204 Tage idle - Level 10
11646927: 3 Tage idle - Level 15
12615627: 0 Tage idle - Level 19
13346427: 11 Tage idle - Level 5
9155427: 4 Tage idle - Level 8
11368527: 37 Tage idle - Level 6
12341927: 39 Tage idle - Level 10
11505327: 2 Tage idle - Level 23
10870327: 4 Tage idle - Level 11
10886227: 23 Tage idle - Level 8
12869827: 16 Tage idle - Level 5
11525927: 30 Tage idle - Level 1 => LOESCHEN
13184727: 9 Tage idle - Level 1
12049227: 9 Tage idle - Level 7
9733327: 1 Tage idle - Level 16 (KEEP_CHARACTER)
11749227: 10 Tage idle - Level 1
12515127: 35 Tage idle - Level 2
8324127: 37 Tage idle - Level 9
8658927: 14 Tage idle - Level 12
8086227: 70 Tage idle - Level 5
13119727: 7 Tage idle - Level 4
9009927: 58 Tage idle - Level 10
13499527: 4 Tage idle - Level 1 (KEEP_CHARACTER)
8415627: 248 Tage idle - Level 9
11151027: 24 Tage idle - Level 24
12657327: 34 Tage idle - Level 1 => LOESCHEN
12738527: 46 Tage idle - Level 1 => LOESCHEN
8714527: 124 Tage idle - Level 13
12996727: 28 Tage idle - Level 3
12672227: 40 Tage idle - Level 1 => LOESCHEN
12885327: 39 Tage idle - Level 1 => LOESCHEN
11876127: 20 Tage idle - Level 14
9126527: 0 Tage idle - Level 23
13145527: 1 Tage idle - Level 8
12880327: 41 Tage idle - Level 2
8107727: 77 Tage idle - Level 20
7944227: 105 Tage idle - Level 9 (KEEP_CHARACTER)
11152327: 118 Tage idle - Level 4
10431827: 2 Tage idle - Level 28
12618127: 0 Tage idle - Level 24
12663227: 54 Tage idle - Level 1 => LOESCHEN
12126727: 8 Tage idle - Level 8
12906827: 0 Tage idle - Level 8
13100027: 11 Tage idle - Level 7
13272427: 16 Tage idle - Level 1
10088127: 158 Tage idle - Level 8
11183127: 11 Tage idle - Level 8
9193427: 0 Tage idle - Level 12
8888827: 192 Tage idle - Level 7
13268427: 8 Tage idle - Level 1
9370727: 59 Tage idle - Level 3
8280327: 3 Tage idle - Level 9
12558127: 2 Tage idle - Level 1
13035427: 13 Tage idle - Level 1
9624527: 121 Tage idle - Level 19
13405227: 0 Tage idle - Level 6
12735427: 49 Tage idle - Level 1 => LOESCHEN
13415527: 12 Tage idle - Level 1
8215327: 36 Tage idle - Level 1 (KEEP_CHARACTER)
13192527: 25 Tage idle - Level 1
11797527: 92 Tage idle - Level 7
12801327: 0 Tage idle - Level 8 (KEEP_CHARACTER)
13036027: 15 Tage idle - Level 5
9468427: 187 Tage idle - Level 8
10707427: 6 Tage idle - Level 14 (KEEP_CHARACTER)
12579327: 26 Tage idle - Level 14
12791427: 0 Tage idle - Level 8
13400927: 13 Tage idle - Level 1
12929227: 38 Tage idle - Level 1 => LOESCHEN
10383327: 108 Tage idle - Level 6 (KEEP_CHARACTER)
11924727: 96 Tage idle - Level 3 => LOESCHEN
9838927: 108 Tage idle - Level 6
12858327: 43 Tage idle - Level 2
11849127: 12 Tage idle - Level 6
8677627: 240 Tage idle - Level 9
8429727: 72 Tage idle - Level 12
13016827: 34 Tage idle - Level 1 => LOESCHEN
13224227: 20 Tage idle - Level 3
13350527: 14 Tage idle - Level 1
12387427: 0 Tage idle - Level 5
13067527: 31 Tage idle - Level 1 => LOESCHEN
13102627: 0 Tage idle - Level 2
10369027: 19 Tage idle - Level 12
12280727: 2 Tage idle - Level 6
11307627: 45 Tage idle - Level 6
12777827: 0 Tage idle - Level 20
8621927: 131 Tage idle - Level 7
8956627: 75 Tage idle - Level 1 (KEEP_CHARACTER)
11236727: 78 Tage idle - Level 1 (KEEP_CHARACTER)
8510527: 13 Tage idle - Level 15
7957727: 40 Tage idle - Level 2 (KEEP_CHARACTER)
13483027: 8 Tage idle - Level 1
12646527: 2 Tage idle - Level 1
12403227: 66 Tage idle - Level 5
10425327: 142 Tage idle - Level 6
12039027: 46 Tage idle - Level 1 => LOESCHEN
9560827: 86 Tage idle - Level 8
12996127: 36 Tage idle - Level 1 => LOESCHEN
9981327: 100 Tage idle - Level 7
10729927: 89 Tage idle - Level 8
11617427: 115 Tage idle - Level 3 => LOESCHEN
12469927: 21 Tage idle - Level 1
9946527: 131 Tage idle - Level 6
10699427: 42 Tage idle - Level 1 (KEEP_CHARACTER)
11136227: 20 Tage idle - Level 3
13626127: 0 Tage idle - Level 7
10922027: 158 Tage idle - Level 5 => LOESCHEN
7953327: 45 Tage idle - Level 6
13630827: 0 Tage idle - Level 1
9242627: 9 Tage idle - Level 8
10608927: 0 Tage idle - Level 1
9951827: 0 Tage idle - Level 12 (KEEP_CHARACTER)
7939027: 204 Tage idle - Level 6 => LOESCHEN
8664227: 0 Tage idle - Level 30
9557427: 5 Tage idle - Level 9
11279027: 71 Tage idle - Level 7
13267227: 0 Tage idle - Level 8
13237027: 22 Tage idle - Level 1
10664927: 25 Tage idle - Level 13
10999627: 143 Tage idle - Level 4 => LOESCHEN
8619827: 176 Tage idle - Level 10
8214127: 72 Tage idle - Level 15
12496327: 1 Tage idle - Level 1 (KEEP_CHARACTER)
12744527: 0 Tage idle - Level 8
9938127: 2 Tage idle - Level 8
12177527: 11 Tage idle - Level 6
10569427: 22 Tage idle - Level 8
9243927: 25 Tage idle - Level 20
10776927: 24 Tage idle - Level 10
11664427: 28 Tage idle - Level 8
13520727: 6 Tage idle - Level 2
11461627: 76 Tage idle - Level 1 (KEEP_CHARACTER)
7985427: 34 Tage idle - Level 2 (KEEP_CHARACTER)
9760527: 1 Tage idle - Level 11 (KEEP_CHARACTER)
10767227: 0 Tage idle - Level 40 (KEEP_CHARACTER)
12172527: 77 Tage idle - Level 3
9604027: 1 Tage idle - Level 21
13440127: 6 Tage idle - Level 1
12841227: 10 Tage idle - Level 8 (KEEP_CHARACTER)
12481727: 14 Tage idle - Level 5
12198727: 6 Tage idle - Level 13
11599827: 28 Tage idle - Level 1
8382127: 1 Tage idle - Level 10
10398027: 38 Tage idle - Level 1 (KEEP_CHARACTER)
12051527: 75 Tage idle - Level 5
11407527: 27 Tage idle - Level 10
11579927: 0 Tage idle - Level 40
11660027: 47 Tage idle - Level 1 => LOESCHEN
8727427: 65 Tage idle - Level 15
8605827: 145 Tage idle - Level 14
13568027: 3 Tage idle - Level 1
11594827: 1 Tage idle - Level 1
12725927: 0 Tage idle - Level 14
7940627: 35 Tage idle - Level 1 => LOESCHEN
13619027: 0 Tage idle - Level 1
12320227: 53 Tage idle - Level 4
11974927: 0 Tage idle - Level 8
13380127: 1 Tage idle - Level 8
13461327: 1 Tage idle - Level 1
9068527: 70 Tage idle - Level 21
10722427: 1 Tage idle - Level 19
12128727: 3 Tage idle - Level 11
10287327: 75 Tage idle - Level 17
11418427: 0 Tage idle - Level 22
10409227: 95 Tage idle - Level 6
9828727: 28 Tage idle - Level 11
9873827: 62 Tage idle - Level 12
9463527: 70 Tage idle - Level 1 (KEEP_CHARACTER)
8338327: 213 Tage idle - Level 10
7946927: 39 Tage idle - Level 1 => LOESCHEN
12458427: 38 Tage idle - Level 4
13508327: 0 Tage idle - Level 4
13021527: 11 Tage idle - Level 1
13067627: 6 Tage idle - Level 8
12265927: 73 Tage idle - Level 4
10991527: 12 Tage idle - Level 12 (KEEP_CHARACTER)
9337927: 10 Tage idle - Level 6
10880127: 30 Tage idle - Level 7
13543827: 4 Tage idle - Level 1
8835027: 28 Tage idle - Level 5
12701627: 23 Tage idle - Level 1
11322627: 25 Tage idle - Level 1
8146427: 111 Tage idle - Level 14
12544927: 3 Tage idle - Level 5
13189928: 6 Tage idle - Level 9
12630728: 45 Tage idle - Level 2
13280328: 20 Tage idle - Level 1
13321028: 14 Tage idle - Level 5 (KEEP_CHARACTER)
9176128: 2 Tage idle - Level 10
9637428: 4 Tage idle - Level 5
12246628: 14 Tage idle - Level 1
12742728: 8 Tage idle - Level 1
12251228: 5 Tage idle - Level 8 (KEEP_CHARACTER)
13301128: 4 Tage idle - Level 1
10440328: 15 Tage idle - Level 11
12707928: 51 Tage idle - Level 1 => LOESCHEN
12631328: 47 Tage idle - Level 3
13028428: 0 Tage idle - Level 18
13073528: 25 Tage idle - Level 1 (KEEP_CHARACTER)
11211928: 55 Tage idle - Level 3
12763228: 4 Tage idle - Level 8
11627828: 23 Tage idle - Level 3
13114228: 7 Tage idle - Level 1
9546628: 0 Tage idle - Level 73 (KEEP_CHARACTER)
9759728: 30 Tage idle - Level 8
9967128: 10 Tage idle - Level 17
8385328: 0 Tage idle - Level 51
8501628: 95 Tage idle - Level 6
8137428: 3 Tage idle - Level 10
13301828: 1 Tage idle - Level 3
11248328: 4 Tage idle - Level 14
10284228: 64 Tage idle - Level 6
8314728: 35 Tage idle - Level 4
10831328: 1 Tage idle - Level 23 (KEEP_CHARACTER)
8380328: 47 Tage idle - Level 6
13003528: 1 Tage idle - Level 10
12739328: 0 Tage idle - Level 16
11486628: 70 Tage idle - Level 5
8968928: 5 Tage idle - Level 8 (KEEP_CHARACTER)
13302428: 0 Tage idle - Level 11 (KEEP_CHARACTER)
12500728: 0 Tage idle - Level 20 (KEEP_CHARACTER)
10284928: 9 Tage idle - Level 23
9866728: 23 Tage idle - Level 24
10710328: 2 Tage idle - Level 29
9558128: 0 Tage idle - Level 25
12248528: 0 Tage idle - Level 5
8011428: 15 Tage idle - Level 3
8057528: 71 Tage idle - Level 11
11983328: 91 Tage idle - Level 6
9816628: 17 Tage idle - Level 16
9162828: 6 Tage idle - Level 8 (KEEP_CHARACTER)
13561228: 0 Tage idle - Level 2
10078028: 1 Tage idle - Level 6
8234828: 76 Tage idle - Level 8
13445228: 0 Tage idle - Level 10
12800228: 0 Tage idle - Level 12
10594728: 135 Tage idle - Level 6
9892528: 1 Tage idle - Level 14
11538928: 93 Tage idle - Level 3 => LOESCHEN
11797028: 0 Tage idle - Level 19
8448528: 135 Tage idle - Level 7
10615528: 22 Tage idle - Level 5
12892028: 33 Tage idle - Level 2
