Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Thu Dec  1 00:13:00 2005
9881207: 0 Tage idle - Level 15
8173107: 66 Tage idle - Level 5
8953207: 2 Tage idle - Level 3
11846407: 1 Tage idle - Level 8
10847507: 13 Tage idle - Level 11
9735007: 55 Tage idle - Level 10
8077707: 164 Tage idle - Level 9
9046407: 0 Tage idle - Level 5
9461307: 9 Tage idle - Level 11
8462407: 64 Tage idle - Level 1 => LOESCHEN
11355607: 31 Tage idle - Level 1 => LOESCHEN
9223707: 6 Tage idle - Level 7
11857307: 10 Tage idle - Level 1
9026507: 1 Tage idle - Level 14
11953407: 3 Tage idle - Level 5
11421507: 0 Tage idle - Level 19
11593907: 28 Tage idle - Level 1
10625407: 0 Tage idle - Level 23
7990407: 4 Tage idle - Level 25
8422607: 95 Tage idle - Level 8
11523207: 3 Tage idle - Level 7
9736307: 128 Tage idle - Level 12
8154507: 6 Tage idle - Level 6
10610107: 88 Tage idle - Level 4
10782507: 40 Tage idle - Level 1 => LOESCHEN
11011907: 1 Tage idle - Level 4
8093907: 56 Tage idle - Level 6
9807907: 111 Tage idle - Level 7
9280307: 162 Tage idle - Level 5 => LOESCHEN
10610807: 29 Tage idle - Level 18
8606107: 184 Tage idle - Level 7
10874607: 50 Tage idle - Level 1 => LOESCHEN
9468907: 64 Tage idle - Level 11
11225607: 17 Tage idle - Level 1
11479107: 2 Tage idle - Level 1
8712507: 77 Tage idle - Level 9
9154707: 143 Tage idle - Level 12
8525607: 0 Tage idle - Level 4
9205707: 11 Tage idle - Level 14
11833707: 0 Tage idle - Level 5
8373507: 11 Tage idle - Level 8
8627307: 6 Tage idle - Level 6
10971307: 6 Tage idle - Level 7
8146107: 22 Tage idle - Level 31
11251407: 51 Tage idle - Level 1 => LOESCHEN
10870207: 70 Tage idle - Level 8
8749607: 3 Tage idle - Level 14
11804107: 5 Tage idle - Level 1
9358807: 9 Tage idle - Level 12
8187207: 67 Tage idle - Level 16
10977607: 39 Tage idle - Level 2
9611607: 0 Tage idle - Level 11
8602407: 12 Tage idle - Level 5
10941807: 26 Tage idle - Level 1
8526907: 39 Tage idle - Level 5
8374807: 47 Tage idle - Level 3
11399907: 12 Tage idle - Level 1
9278207: 14 Tage idle - Level 6
11323607: 46 Tage idle - Level 1 => LOESCHEN
9658307: 45 Tage idle - Level 6
10582907: 25 Tage idle - Level 8
8578207: 7 Tage idle - Level 8
9181807: 114 Tage idle - Level 5
8172607: 81 Tage idle - Level 7
11228107: 52 Tage idle - Level 1 => LOESCHEN
10269707: 5 Tage idle - Level 9
11283507: 25 Tage idle - Level 1
11364707: 41 Tage idle - Level 2
11116807: 2 Tage idle - Level 20
9937307: 123 Tage idle - Level 8
8066907: 43 Tage idle - Level 6 (KEEP_CHARACTER)
11086307: 4 Tage idle - Level 10
10735607: 74 Tage idle - Level 8
9005407: 54 Tage idle - Level 9
8168607: 84 Tage idle - Level 4
10335607: 12 Tage idle - Level 1 (KEEP_CHARACTER)
11891607: 4 Tage idle - Level 1
9922007: 0 Tage idle - Level 5
9020307: 145 Tage idle - Level 8
9891607: 60 Tage idle - Level 6
11694407: 0 Tage idle - Level 6
11613507: 22 Tage idle - Level 1
8102607: 60 Tage idle - Level 5
10695507: 44 Tage idle - Level 3
8563607: 152 Tage idle - Level 7
8523107: 21 Tage idle - Level 39
10118507: 7 Tage idle - Level 1
11623807: 2 Tage idle - Level 4
11507807: 4 Tage idle - Level 1
8740907: 81 Tage idle - Level 2 => LOESCHEN
11806707: 10 Tage idle - Level 1
10488707: 25 Tage idle - Level 1
11305607: 38 Tage idle - Level 8
11695707: 21 Tage idle - Level 3
10397907: 0 Tage idle - Level 27 (KEEP_CHARACTER)
8301007: 191 Tage idle - Level 8
11781507: 0 Tage idle - Level 8
11994607: 0 Tage idle - Level 1
11584307: 28 Tage idle - Level 1
11092907: 2 Tage idle - Level 6
11255207: 50 Tage idle - Level 2
10164907: 60 Tage idle - Level 6
10002807: 2 Tage idle - Level 8
10048907: 80 Tage idle - Level 3
9594607: 56 Tage idle - Level 5
10134707: 21 Tage idle - Level 10
7946007: 88 Tage idle - Level 19
11858707: 0 Tage idle - Level 6
10514807: 22 Tage idle - Level 1
9099107: 22 Tage idle - Level 1
8135307: 221 Tage idle - Level 8
8631407: 70 Tage idle - Level 3
8155907: 210 Tage idle - Level 7 => LOESCHEN
11094107: 22 Tage idle - Level 12
11352607: 34 Tage idle - Level 1 => LOESCHEN
9277007: 151 Tage idle - Level 7
11535507: 26 Tage idle - Level 1
9611007: 6 Tage idle - Level 16
9535507: 93 Tage idle - Level 1 (KEEP_CHARACTER)
8034907: 159 Tage idle - Level 7
8460007: 10 Tage idle - Level 7 (KEEP_CHARACTER)
10136607: 1 Tage idle - Level 8
11981207: 3 Tage idle - Level 1
9733307: 86 Tage idle - Level 5
11120207: 0 Tage idle - Level 2
8602507: 51 Tage idle - Level 11
11749207: 0 Tage idle - Level 3
11956707: 4 Tage idle - Level 1
11343607: 34 Tage idle - Level 1 => LOESCHEN
8658907: 4 Tage idle - Level 35
8992607: 4 Tage idle - Level 2
9561307: 0 Tage idle - Level 16 (KEEP_CHARACTER)
11116207: 7 Tage idle - Level 8
10481207: 15 Tage idle - Level 1
11288607: 39 Tage idle - Level 4
8572707: 37 Tage idle - Level 17
11592107: 28 Tage idle - Level 1
10208807: 104 Tage idle - Level 3 => LOESCHEN
8249207: 20 Tage idle - Level 16
11972207: 1 Tage idle - Level 6
8593207: 8 Tage idle - Level 6
11324307: 24 Tage idle - Level 1
11405507: 16 Tage idle - Level 11
8436807: 59 Tage idle - Level 6
8376107: 93 Tage idle - Level 4
11223207: 28 Tage idle - Level 5
9922107: 28 Tage idle - Level 8
8057307: 14 Tage idle - Level 6
10431807: 3 Tage idle - Level 9
9198407: 21 Tage idle - Level 4
10569307: 25 Tage idle - Level 1 (KEEP_CHARACTER)
11477407: 34 Tage idle - Level 2
10913607: 71 Tage idle - Level 2 => LOESCHEN
9973507: 39 Tage idle - Level 11
11031307: 39 Tage idle - Level 1 => LOESCHEN
11239807: 51 Tage idle - Level 1 => LOESCHEN
9776307: 3 Tage idle - Level 14
11614207: 26 Tage idle - Level 1
9370707: 10 Tage idle - Level 4 (KEEP_CHARACTER)
10954707: 7 Tage idle - Level 11 (KEEP_CHARACTER)
9427307: 0 Tage idle - Level 43 (KEEP_CHARACTER)
11685507: 5 Tage idle - Level 1
11690107: 5 Tage idle - Level 1
11204607: 53 Tage idle - Level 1 => LOESCHEN
9594707: 42 Tage idle - Level 5
11316607: 45 Tage idle - Level 1 => LOESCHEN
7950807: 2 Tage idle - Level 38
10271307: 0 Tage idle - Level 6
11463407: 7 Tage idle - Level 3
9711607: 10 Tage idle - Level 13
8413807: 19 Tage idle - Level 16
8586107: 7 Tage idle - Level 6
10753107: 0 Tage idle - Level 16
9479307: 32 Tage idle - Level 9
8216607: 69 Tage idle - Level 37
9276507: 45 Tage idle - Level 4
10358807: 20 Tage idle - Level 1
11388507: 39 Tage idle - Level 1 => LOESCHEN
10125807: 94 Tage idle - Level 10
11884607: 0 Tage idle - Level 3
11220807: 35 Tage idle - Level 4
9677107: 12 Tage idle - Level 13
8672607: 102 Tage idle - Level 4
9322507: 45 Tage idle - Level 10
8282907: 6 Tage idle - Level 2
10709307: 0 Tage idle - Level 27
10055507: 0 Tage idle - Level 20
10511107: 31 Tage idle - Level 1 => LOESCHEN
11237307: 7 Tage idle - Level 1
9298307: 12 Tage idle - Level 6
9749307: 31 Tage idle - Level 8
7978907: 114 Tage idle - Level 5
10952207: 58 Tage idle - Level 1 => LOESCHEN
11475607: 10 Tage idle - Level 1
9065307: 3 Tage idle - Level 19
10552207: 7 Tage idle - Level 1
11774507: 11 Tage idle - Level 2
10568107: 15 Tage idle - Level 1
8517407: 91 Tage idle - Level 3 (KEEP_CHARACTER)
8806007: 0 Tage idle - Level 9
8400407: 139 Tage idle - Level 9
8608907: 42 Tage idle - Level 2
11623307: 26 Tage idle - Level 1
9096807: 89 Tage idle - Level 2 (KEEP_CHARACTER)
11841007: 8 Tage idle - Level 6
7954607: 20 Tage idle - Level 1
8634707: 8 Tage idle - Level 23 (KEEP_CHARACTER)
11912607: 3 Tage idle - Level 4
7975107: 21 Tage idle - Level 1 (KEEP_CHARACTER)
9421107: 99 Tage idle - Level 26
10909007: 5 Tage idle - Level 9
10954107: 26 Tage idle - Level 10
9067207: 133 Tage idle - Level 6
9102307: 65 Tage idle - Level 3
10235307: 3 Tage idle - Level 1
8929607: 1 Tage idle - Level 6
11583907: 14 Tage idle - Level 4
10499107: 37 Tage idle - Level 1 => LOESCHEN
11594107: 5 Tage idle - Level 2
8818207: 0 Tage idle - Level 32
10002307: 114 Tage idle - Level 8
11062207: 1 Tage idle - Level 17
11969607: 4 Tage idle - Level 1
9138807: 2 Tage idle - Level 27
10625707: 0 Tage idle - Level 9
8620007: 0 Tage idle - Level 8
8954807: 2 Tage idle - Level 16
11310407: 39 Tage idle - Level 7
9812107: 25 Tage idle - Level 14
11579907: 29 Tage idle - Level 1
9452607: 49 Tage idle - Level 1 => LOESCHEN
10656507: 54 Tage idle - Level 1 => LOESCHEN
10737707: 0 Tage idle - Level 20
9746907: 73 Tage idle - Level 10
10742307: 0 Tage idle - Level 10
11812807: 2 Tage idle - Level 1
9985107: 53 Tage idle - Level 1 => LOESCHEN
11823007: 3 Tage idle - Level 1
11301407: 39 Tage idle - Level 1 => LOESCHEN
8596507: 34 Tage idle - Level 13
11443607: 3 Tage idle - Level 6
10560707: 68 Tage idle - Level 6
10318407: 5 Tage idle - Level 3
11419007: 15 Tage idle - Level 2
10835007: 66 Tage idle - Level 3
7947507: 50 Tage idle - Level 6
10140807: 5 Tage idle - Level 12
8024807: 9 Tage idle - Level 34 (KEEP_CHARACTER)
8855607: 20 Tage idle - Level 6
9824307: 5 Tage idle - Level 8
10658407: 59 Tage idle - Level 1 => LOESCHEN
8085807: 102 Tage idle - Level 13
9926007: 35 Tage idle - Level 8 (KEEP_CHARACTER)
9895607: 117 Tage idle - Level 3 => LOESCHEN
8643107: 176 Tage idle - Level 7
11591707: 8 Tage idle - Level 1
11672907: 0 Tage idle - Level 1
8988107: 1 Tage idle - Level 13
10537407: 8 Tage idle - Level 5
11632407: 22 Tage idle - Level 1
10836307: 44 Tage idle - Level 1 => LOESCHEN
9510807: 149 Tage idle - Level 5
8460908: 197 Tage idle - Level 8
8177908: 95 Tage idle - Level 10
9931308: 9 Tage idle - Level 12
11815308: 13 Tage idle - Level 1
8436308: 54 Tage idle - Level 15
8152308: 123 Tage idle - Level 22
9248308: 160 Tage idle - Level 8
11055808: 44 Tage idle - Level 8
10259708: 40 Tage idle - Level 1 => LOESCHEN
10264308: 10 Tage idle - Level 5
11988308: 3 Tage idle - Level 1
8431308: 2 Tage idle - Level 15
8973508: 0 Tage idle - Level 26 (KEEP_CHARACTER)
9162108: 40 Tage idle - Level 18
8817008: 2 Tage idle - Level 8
11836508: 2 Tage idle - Level 1
10827308: 60 Tage idle - Level 5
9891908: 8 Tage idle - Level 7
11239308: 8 Tage idle - Level 6
10979808: 22 Tage idle - Level 1
10082708: 1 Tage idle - Level 18
9046808: 0 Tage idle - Level 15
11599208: 27 Tage idle - Level 1
11193608: 45 Tage idle - Level 1 => LOESCHEN
8503508: 53 Tage idle - Level 10
8346808: 112 Tage idle - Level 6
11325808: 46 Tage idle - Level 1 => LOESCHEN
9285008: 62 Tage idle - Level 5
11786808: 0 Tage idle - Level 7
8524008: 89 Tage idle - Level 13
11797008: 15 Tage idle - Level 1
11756608: 16 Tage idle - Level 4
8245708: 80 Tage idle - Level 2 => LOESCHEN
7945708: 5 Tage idle - Level 25
10838908: 33 Tage idle - Level 1 => LOESCHEN
10762308: 53 Tage idle - Level 9
11351608: 11 Tage idle - Level 10
11022508: 40 Tage idle - Level 2 (KEEP_CHARACTER)
10013308: 108 Tage idle - Level 4
10600908: 0 Tage idle - Level 6
9620308: 1 Tage idle - Level 1 (KEEP_CHARACTER)
9048708: 47 Tage idle - Level 2
10135608: 59 Tage idle - Level 7
10389108: 1 Tage idle - Level 13
11808908: 12 Tage idle - Level 2
11869908: 0 Tage idle - Level 12
8940908: 170 Tage idle - Level 7 (KEEP_CHARACTER)
11758508: 15 Tage idle - Level 4
11844308: 1 Tage idle - Level 6
11150008: 39 Tage idle - Level 1 => LOESCHEN
11713008: 0 Tage idle - Level 6
11941008: 5 Tage idle - Level 1
10689308: 2 Tage idle - Level 10
11292908: 34 Tage idle - Level 3
8157408: 79 Tage idle - Level 8
8937508: 1 Tage idle - Level 13
8699608: 8 Tage idle - Level 1
9668308: 10 Tage idle - Level 7
9004508: 44 Tage idle - Level 10
11141008: 22 Tage idle - Level 3
10674008: 2 Tage idle - Level 9
11567208: 19 Tage idle - Level 1
8558008: 4 Tage idle - Level 11 (KEEP_CHARACTER)
8066608: 228 Tage idle - Level 12
8770108: 32 Tage idle - Level 6
9531408: 149 Tage idle - Level 4 => LOESCHEN
9248408: 12 Tage idle - Level 8
10786008: 2 Tage idle - Level 2
10790708: 11 Tage idle - Level 14
10091808: 0 Tage idle - Level 19
9218208: 0 Tage idle - Level 22 (KEEP_CHARACTER)
11724608: 15 Tage idle - Level 5
8386008: 176 Tage idle - Level 12
11856508: 4 Tage idle - Level 1
11608608: 0 Tage idle - Level 8 (KEEP_CHARACTER)
8922908: 178 Tage idle - Level 6
9491308: 30 Tage idle - Level 15
9375308: 28 Tage idle - Level 5
11542308: 31 Tage idle - Level 1 => LOESCHEN
8730308: 8 Tage idle - Level 11
11137708: 25 Tage idle - Level 1
11684508: 0 Tage idle - Level 1
8011508: 18 Tage idle - Level 13
10199808: 11 Tage idle - Level 1
8067908: 3 Tage idle - Level 5
10366808: 6 Tage idle - Level 16
8488408: 42 Tage idle - Level 11
12025908: 0 Tage idle - Level 1
11350408: 7 Tage idle - Level 1
8093008: 31 Tage idle - Level 42
9016708: 6 Tage idle - Level 6 (KEEP_CHARACTER)
7945108: 3 Tage idle - Level 20
9431608: 153 Tage idle - Level 7
8058208: 1 Tage idle - Level 14
10397608: 46 Tage idle - Level 1 => LOESCHEN
9199308: 46 Tage idle - Level 7
11052108: 15 Tage idle - Level 2
8741908: 6 Tage idle - Level 6
10849208: 9 Tage idle - Level 5
11549908: 3 Tage idle - Level 1
8737908: 188 Tage idle - Level 6 => LOESCHEN
8043608: 63 Tage idle - Level 26
10210608: 4 Tage idle - Level 12
11924308: 0 Tage idle - Level 1
11438508: 31 Tage idle - Level 2
10839608: 6 Tage idle - Level 10
11808308: 0 Tage idle - Level 1
10312308: 85 Tage idle - Level 4
11585308: 28 Tage idle - Level 1
10783608: 38 Tage idle - Level 2
11833508: 0 Tage idle - Level 1 (KEEP_CHARACTER)
11099508: 59 Tage idle - Level 1 => LOESCHEN
7987508: 7 Tage idle - Level 12 (KEEP_CHARACTER)
10424308: 13 Tage idle - Level 1
7951708: 15 Tage idle - Level 21 (KEEP_CHARACTER)
10191008: 4 Tage idle - Level 6
10196708: 6 Tage idle - Level 9
9697308: 127 Tage idle - Level 9
8196708: 58 Tage idle - Level 15 (KEEP_CHARACTER)
8647708: 21 Tage idle - Level 16
10247708: 11 Tage idle - Level 9
11834108: 12 Tage idle - Level 1
11844408: 0 Tage idle - Level 1
11307908: 46 Tage idle - Level 1 => LOESCHEN
11023908: 7 Tage idle - Level 5
8349408: 112 Tage idle - Level 11
8354008: 10 Tage idle - Level 7
10567108: 0 Tage idle - Level 13
10541608: 89 Tage idle - Level 2 => LOESCHEN
9961008: 11 Tage idle - Level 12
8744408: 164 Tage idle - Level 9
8126708: 1 Tage idle - Level 7 (KEEP_CHARACTER)
10709608: 0 Tage idle - Level 3
10835908: 55 Tage idle - Level 1 => LOESCHEN
10679108: 10 Tage idle - Level 3
9445008: 53 Tage idle - Level 20
8724508: 26 Tage idle - Level 1 (KEEP_CHARACTER)
11997508: 1 Tage idle - Level 3
11333708: 10 Tage idle - Level 4
10578008: 67 Tage idle - Level 2 => LOESCHEN
11425108: 34 Tage idle - Level 1 => LOESCHEN
10542208: 71 Tage idle - Level 6
9136508: 32 Tage idle - Level 1 => LOESCHEN
8178008: 28 Tage idle - Level 15
10714908: 48 Tage idle - Level 9
10684408: 22 Tage idle - Level 7
10229008: 11 Tage idle - Level 6
8436508: 38 Tage idle - Level 4
8522308: 25 Tage idle - Level 8
10861708: 56 Tage idle - Level 1 => LOESCHEN
9537108: 84 Tage idle - Level 14
7974108: 90 Tage idle - Level 10 (KEEP_CHARACTER)
9212708: 6 Tage idle - Level 1
7979808: 20 Tage idle - Level 6
8259908: 25 Tage idle - Level 8
11238908: 43 Tage idle - Level 1 => LOESCHEN
8644608: 10 Tage idle - Level 10
9820808: 34 Tage idle - Level 1 => LOESCHEN
11998808: 2 Tage idle - Level 2
8857708: 132 Tage idle - Level 7
8173708: 58 Tage idle - Level 7
10549108: 66 Tage idle - Level 9
11481808: 35 Tage idle - Level 1 => LOESCHEN
11487408: 3 Tage idle - Level 1
10305908: 45 Tage idle - Level 1 (KEEP_CHARACTER)
9851608: 112 Tage idle - Level 7
9735608: 86 Tage idle - Level 11
11583508: 14 Tage idle - Level 1 (KEEP_CHARACTER)
9902608: 113 Tage idle - Level 8
10331008: 34 Tage idle - Level 14
11123108: 58 Tage idle - Level 1 => LOESCHEN
10453308: 41 Tage idle - Level 1 => LOESCHEN
9346508: 4 Tage idle - Level 32
11893308: 9 Tage idle - Level 1
8260808: 40 Tage idle - Level 9
11108908: 6 Tage idle - Level 8
8063608: 9 Tage idle - Level 5
10859608: 15 Tage idle - Level 1
11463108: 35 Tage idle - Level 1 => LOESCHEN
8839708: 6 Tage idle - Level 12
11818708: 3 Tage idle - Level 5
8809508: 5 Tage idle - Level 7 (KEEP_CHARACTER)
10991108: 16 Tage idle - Level 1
8576208: 128 Tage idle - Level 9
11600608: 18 Tage idle - Level 1
8014108: 2 Tage idle - Level 18
9033608: 0 Tage idle - Level 3
9545608: 6 Tage idle - Level 5
11773608: 16 Tage idle - Level 1
10926808: 31 Tage idle - Level 1 => LOESCHEN
9444508: 0 Tage idle - Level 10
11414308: 34 Tage idle - Level 1 (KEEP_CHARACTER)
10161608: 10 Tage idle - Level 9
7978608: 11 Tage idle - Level 4
8202308: 11 Tage idle - Level 8
11966808: 0 Tage idle - Level 1
11146208: 57 Tage idle - Level 1 => LOESCHEN
11434908: 36 Tage idle - Level 2
11688408: 0 Tage idle - Level 20
10967908: 67 Tage idle - Level 2 => LOESCHEN
7953008: 6 Tage idle - Level 8 (KEEP_CHARACTER)
11946908: 3 Tage idle - Level 1
10653708: 76 Tage idle - Level 1 (KEEP_CHARACTER)
9201908: 163 Tage idle - Level 6
10816008: 6 Tage idle - Level 1
10086708: 21 Tage idle - Level 2
8988408: 1 Tage idle - Level 21
9668508: 30 Tage idle - Level 13
9709208: 0 Tage idle - Level 23
8593008: 2 Tage idle - Level 11
11521308: 21 Tage idle - Level 8
9561808: 144 Tage idle - Level 7
8061108: 4 Tage idle - Level 9
12004208: 0 Tage idle - Level 2
10938308: 14 Tage idle - Level 15
11466308: 5 Tage idle - Level 5
11218408: 5 Tage idle - Level 1 (KEEP_CHARACTER)
11476608: 34 Tage idle - Level 1 => LOESCHEN
11765208: 17 Tage idle - Level 1
11451008: 32 Tage idle - Level 1 => LOESCHEN
11040808: 0 Tage idle - Level 8
11086908: 0 Tage idle - Level 19
9902008: 56 Tage idle - Level 15
11831108: 5 Tage idle - Level 1
9542508: 19 Tage idle - Level 9
8041908: 2 Tage idle - Level 5
11922608: 6 Tage idle - Level 1
9010608: 29 Tage idle - Level 7
11188608: 54 Tage idle - Level 1 => LOESCHEN
8700308: 28 Tage idle - Level 8
11152808: 0 Tage idle - Level 13
10969808: 56 Tage idle - Level 1 => LOESCHEN
9447008: 0 Tage idle - Level 23
8893208: 26 Tage idle - Level 7
8852808: 48 Tage idle - Level 1 => LOESCHEN
11908308: 0 Tage idle - Level 7
11214008: 31 Tage idle - Level 7
8452808: 12 Tage idle - Level 5
11553408: 6 Tage idle - Level 1
11801608: 3 Tage idle - Level 4 (KEEP_CHARACTER)
10144208: 59 Tage idle - Level 11
9903308: 5 Tage idle - Level 9
11543808: 31 Tage idle - Level 1 => LOESCHEN
9665408: 88 Tage idle - Level 2 => LOESCHEN
10260908: 101 Tage idle - Level 3 => LOESCHEN
10266508: 56 Tage idle - Level 7
10301608: 0 Tage idle - Level 8
8260908: 19 Tage idle - Level 9
10762608: 1 Tage idle - Level 13
8803308: 159 Tage idle - Level 15
8195608: 162 Tage idle - Level 18
8276808: 6 Tage idle - Level 6
11341608: 34 Tage idle - Level 1 => LOESCHEN
9879108: 4 Tage idle - Level 24
10419208: 4 Tage idle - Level 14
8718108: 2 Tage idle - Level 1
10150108: 76 Tage idle - Level 13
8029508: 6 Tage idle - Level 19
11463908: 17 Tage idle - Level 2
8166008: 27 Tage idle - Level 1 (KEEP_CHARACTER)
11484408: 35 Tage idle - Level 1 => LOESCHEN
9849608: 0 Tage idle - Level 14
11287208: 4 Tage idle - Level 5
11742908: 1 Tage idle - Level 4
8278008: 2 Tage idle - Level 7
8090108: 19 Tage idle - Level 8 (KEEP_CHARACTER)
8252508: 5 Tage idle - Level 15 (KEEP_CHARACTER)
11145708: 56 Tage idle - Level 1 => LOESCHEN
11804108: 0 Tage idle - Level 2 (KEEP_CHARACTER)
11647408: 24 Tage idle - Level 1
11074808: 60 Tage idle - Level 2 => LOESCHEN
8394708: 26 Tage idle - Level 6
11369008: 14 Tage idle - Level 1
9120108: 109 Tage idle - Level 4
11379308: 9 Tage idle - Level 8
9581108: 122 Tage idle - Level 6
11424708: 9 Tage idle - Level 6
11394208: 12 Tage idle - Level 9
11485708: 27 Tage idle - Level 1
8345208: 1 Tage idle - Level 21
9693808: 7 Tage idle - Level 1
10517908: 8 Tage idle - Level 1
8436708: 19 Tage idle - Level 8
9582408: 69 Tage idle - Level 5
10411108: 3 Tage idle - Level 6
11679508: 22 Tage idle - Level 1
10345908: 35 Tage idle - Level 6
11071008: 61 Tage idle - Level 2 => LOESCHEN
11198308: 54 Tage idle - Level 1 => LOESCHEN
8189108: 0 Tage idle - Level 38 (KEEP_CHARACTER)
10027008: 100 Tage idle - Level 3 => LOESCHEN
9816308: 91 Tage idle - Level 18
11674508: 3 Tage idle - Level 11
11264208: 34 Tage idle - Level 14
9467008: 0 Tage idle - Level 13 (KEEP_CHARACTER)
8746508: 108 Tage idle - Level 11
10756808: 5 Tage idle - Level 1
10427708: 24 Tage idle - Level 7
11730108: 19 Tage idle - Level 1
11163108: 46 Tage idle - Level 2
11219808: 51 Tage idle - Level 3
11599608: 27 Tage idle - Level 1
10255708: 3 Tage idle - Level 8
10336908: 103 Tage idle - Level 3 => LOESCHEN
7945408: 8 Tage idle - Level 27 (KEEP_CHARACTER)
11569408: 7 Tage idle - Level 8 (KEEP_CHARACTER)
10924408: 2 Tage idle - Level 6 (KEEP_CHARACTER)
8691108: 3 Tage idle - Level 17
8524408: 20 Tage idle - Level 4
11670108: 14 Tage idle - Level 5
10788208: 20 Tage idle - Level 9
10869408: 25 Tage idle - Level 1
11919308: 7 Tage idle - Level 1
10620508: 87 Tage idle - Level 6
9179708: 149 Tage idle - Level 8
9959808: 0 Tage idle - Level 2
8382608: 16 Tage idle - Level 1
8626108: 194 Tage idle - Level 7
11493508: 0 Tage idle - Level 11
10975808: 17 Tage idle - Level 9
9529608: 48 Tage idle - Level 8
11088908: 44 Tage idle - Level 7
10287108: 72 Tage idle - Level 2 => LOESCHEN
