Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Thu Sep  1 00:13:00 2005
8871323: 3 Tage idle - Level 15
8096923: 17 Tage idle - Level 10
10345023: 4 Tage idle - Level 10
9278723: 43 Tage idle - Level 1 => LOESCHEN
10026223: 2 Tage idle - Level 3
8800723: 0 Tage idle - Level 15
10365623: 2 Tage idle - Level 4 (KEEP_CHARACTER)
9663423: 0 Tage idle - Level 6 (KEEP_CHARACTER)
8162823: 125 Tage idle - Level 2 (KEEP_CHARACTER)
8613823: 12 Tage idle - Level 7 (KEEP_CHARACTER)
9304123: 23 Tage idle - Level 17
10183323: 0 Tage idle - Level 6
8386123: 0 Tage idle - Level 7
7949623: 3 Tage idle - Level 27 (KEEP_CHARACTER)
10518323: 2 Tage idle - Level 2
9111623: 13 Tage idle - Level 9
9365123: 20 Tage idle - Level 22
8102423: 53 Tage idle - Level 1 => LOESCHEN
10441823: 1 Tage idle - Level 3
10285023: 0 Tage idle - Level 9
8244623: 32 Tage idle - Level 1 => LOESCHEN
10411623: 9 Tage idle - Level 1
10173723: 21 Tage idle - Level 1
10462323: 2 Tage idle - Level 8
9010523: 5 Tage idle - Level 16
8878223: 0 Tage idle - Level 25 (KEEP_CHARACTER)
8397023: 4 Tage idle - Level 3
8482923: 24 Tage idle - Level 1 (KEEP_CHARACTER)
10417923: 8 Tage idle - Level 1
9472123: 55 Tage idle - Level 2
8828123: 97 Tage idle - Level 3 => LOESCHEN
8093123: 107 Tage idle - Level 5
8797723: 16 Tage idle - Level 1
9730623: 11 Tage idle - Level 9
9255023: 8 Tage idle - Level 3
8615723: 4 Tage idle - Level 21
10210023: 9 Tage idle - Level 1
10382423: 10 Tage idle - Level 4
8008223: 2 Tage idle - Level 33 (KEEP_CHARACTER)
8144823: 48 Tage idle - Level 1 => LOESCHEN
10484123: 4 Tage idle - Level 1
10443723: 6 Tage idle - Level 1
9615223: 16 Tage idle - Level 1
10206023: 14 Tage idle - Level 8
8950023: 0 Tage idle - Level 8
9270623: 0 Tage idle - Level 13
9479023: 11 Tage idle - Level 10
10160323: 3 Tage idle - Level 1
8160323: 24 Tage idle - Level 12
8657423: 0 Tage idle - Level 19
9013023: 27 Tage idle - Level 5
8540423: 13 Tage idle - Level 5
9803423: 43 Tage idle - Level 1 => LOESCHEN
9980423: 33 Tage idle - Level 1 => LOESCHEN
8692923: 75 Tage idle - Level 1 (KEEP_CHARACTER)
8237523: 38 Tage idle - Level 3
10495723: 4 Tage idle - Level 1
9297423: 16 Tage idle - Level 7
10268323: 15 Tage idle - Level 2
8759823: 96 Tage idle - Level 3 => LOESCHEN
8146723: 70 Tage idle - Level 24
9657623: 13 Tage idle - Level 1
9743423: 23 Tage idle - Level 3
9950923: 35 Tage idle - Level 1 => LOESCHEN
8941723: 0 Tage idle - Level 10
8090723: 90 Tage idle - Level 10
9890223: 38 Tage idle - Level 1 => LOESCHEN
8218223: 46 Tage idle - Level 2
8886723: 69 Tage idle - Level 7
9526323: 40 Tage idle - Level 7
10233123: 14 Tage idle - Level 7
10086723: 26 Tage idle - Level 1
9262923: 10 Tage idle - Level 8
8127423: 12 Tage idle - Level 9
9713923: 48 Tage idle - Level 1 => LOESCHEN
9146923: 58 Tage idle - Level 9 (KEEP_CHARACTER)
7949023: 1 Tage idle - Level 1 (KEEP_CHARACTER)
9238323: 69 Tage idle - Level 9
8066823: 48 Tage idle - Level 7
10233823: 18 Tage idle - Level 1
8274223: 49 Tage idle - Level 8
10077023: 14 Tage idle - Level 4
9663523: 0 Tage idle - Level 1
9998223: 18 Tage idle - Level 1
10087323: 2 Tage idle - Level 1
8816723: 1 Tage idle - Level 11
9876623: 9 Tage idle - Level 6
9836123: 41 Tage idle - Level 1 => LOESCHEN
9917323: 12 Tage idle - Level 5 (KEEP_CHARACTER)
9263523: 73 Tage idle - Level 4
8872023: 0 Tage idle - Level 9
10138323: 8 Tage idle - Level 15
8963523: 6 Tage idle - Level 20 (KEEP_CHARACTER)
8390923: 2 Tage idle - Level 1
9568023: 56 Tage idle - Level 1 => LOESCHEN
10563523: 0 Tage idle - Level 1
8847523: 6 Tage idle - Level 11
9816223: 22 Tage idle - Level 5
10528723: 0 Tage idle - Level 9
8209923: 5 Tage idle - Level 16
10300323: 15 Tage idle - Level 1
9583623: 14 Tage idle - Level 7
8407723: 119 Tage idle - Level 8
10174423: 2 Tage idle - Level 1
7945323: 0 Tage idle - Level 20 (KEEP_CHARACTER)
8924323: 18 Tage idle - Level 6
9730723: 20 Tage idle - Level 2
9811923: 1 Tage idle - Level 11
9579623: 0 Tage idle - Level 31
8240323: 0 Tage idle - Level 15
9964323: 9 Tage idle - Level 1
8620423: 0 Tage idle - Level 19
9716423: 5 Tage idle - Level 8
9888823: 9 Tage idle - Level 1
10220423: 0 Tage idle - Level 16
8884223: 11 Tage idle - Level 3
9078523: 78 Tage idle - Level 2 => LOESCHEN
8362623: 4 Tage idle - Level 18
8079623: 1 Tage idle - Level 13
10378523: 0 Tage idle - Level 8
10393423: 10 Tage idle - Level 1
9691223: 6 Tage idle - Level 11
9605723: 34 Tage idle - Level 4
8515323: 2 Tage idle - Level 19
8287723: 2 Tage idle - Level 16
8991223: 27 Tage idle - Level 1
9099723: 6 Tage idle - Level 18
8170723: 21 Tage idle - Level 1
8713123: 59 Tage idle - Level 1 => LOESCHEN
8637623: 103 Tage idle - Level 3 => LOESCHEN
8146123: 2 Tage idle - Level 10
10359223: 4 Tage idle - Level 1
10166723: 19 Tage idle - Level 7
9874823: 34 Tage idle - Level 2
8090123: 74 Tage idle - Level 9
8217723: 132 Tage idle - Level 9
10435423: 5 Tage idle - Level 1
8100723: 0 Tage idle - Level 20
8567323: 45 Tage idle - Level 1 => LOESCHEN
10116623: 22 Tage idle - Level 1
10167323: 1 Tage idle - Level 9
8116623: 1 Tage idle - Level 6
10293623: 0 Tage idle - Level 1
9794223: 9 Tage idle - Level 7
8405223: 72 Tage idle - Level 13
7983323: 2 Tage idle - Level 1 (KEEP_CHARACTER)
8314423: 75 Tage idle - Level 27
9784623: 43 Tage idle - Level 1 => LOESCHEN
8294223: 0 Tage idle - Level 1
8000223: 0 Tage idle - Level 1
8142423: 0 Tage idle - Level 7
8481823: 6 Tage idle - Level 1
9466423: 60 Tage idle - Level 2 => LOESCHEN
8745923: 30 Tage idle - Level 1 => LOESCHEN
8057223: 13 Tage idle - Level 22
8219623: 2 Tage idle - Level 1 (KEEP_CHARACTER)
9689823: 15 Tage idle - Level 1
9572823: 15 Tage idle - Level 4
9081323: 30 Tage idle - Level 1 => LOESCHEN
8482423: 17 Tage idle - Level 3
9289823: 57 Tage idle - Level 10
9471723: 7 Tage idle - Level 1
9507823: 52 Tage idle - Level 1 => LOESCHEN
10214623: 4 Tage idle - Level 7
9760323: 4 Tage idle - Level 7
10224923: 1 Tage idle - Level 1
9644323: 30 Tage idle - Level 1 => LOESCHEN
10367023: 11 Tage idle - Level 1
8529423: 28 Tage idle - Level 1
10463123: 0 Tage idle - Level 8
10184823: 20 Tage idle - Level 1
9148923: 20 Tage idle - Level 1
9437523: 47 Tage idle - Level 1 => LOESCHEN
10397923: 6 Tage idle - Level 1
9153523: 18 Tage idle - Level 6
10022723: 10 Tage idle - Level 1
8564923: 38 Tage idle - Level 7
10164923: 0 Tage idle - Level 4
9838123: 40 Tage idle - Level 1 => LOESCHEN
9164423: 47 Tage idle - Level 1 => LOESCHEN
8580423: 0 Tage idle - Level 1
8667223: 5 Tage idle - Level 1
10550223: 1 Tage idle - Level 1
9104023: 3 Tage idle - Level 12
9899823: 37 Tage idle - Level 1 => LOESCHEN
9524623: 0 Tage idle - Level 4
10520023: 2 Tage idle - Level 1
9985623: 4 Tage idle - Level 7
10322923: 0 Tage idle - Level 14
9869623: 32 Tage idle - Level 1 => LOESCHEN
9459323: 45 Tage idle - Level 1 => LOESCHEN
9545123: 29 Tage idle - Level 1
9099823: 56 Tage idle - Level 9
9220723: 11 Tage idle - Level 14
9145123: 30 Tage idle - Level 4
10186723: 20 Tage idle - Level 1
8054823: 0 Tage idle - Level 50 (KEEP_CHARACTER)
10267923: 2 Tage idle - Level 1
9773123: 26 Tage idle - Level 1
9732723: 0 Tage idle - Level 53 (KEEP_CHARACTER)
8369623: 24 Tage idle - Level 8
8171423: 58 Tage idle - Level 10
8262923: 32 Tage idle - Level 1 => LOESCHEN
10516723: 0 Tage idle - Level 1
10486223: 3 Tage idle - Level 1
9298223: 1 Tage idle - Level 14
9642523: 47 Tage idle - Level 1 => LOESCHEN
9906623: 0 Tage idle - Level 15
8942523: 1 Tage idle - Level 25
8497123: 120 Tage idle - Level 3 => LOESCHEN
10091523: 22 Tage idle - Level 1
9181923: 1 Tage idle - Level 8
8958423: 83 Tage idle - Level 6
8552823: 12 Tage idle - Level 4
10148123: 4 Tage idle - Level 7
8325423: 3 Tage idle - Level 27 (KEEP_CHARACTER)
8087523: 1 Tage idle - Level 4
9471123: 6 Tage idle - Level 16
9714723: 0 Tage idle - Level 8
9430723: 2 Tage idle - Level 17
8097823: 50 Tage idle - Level 4
10148823: 23 Tage idle - Level 1
10199523: 13 Tage idle - Level 5
9750123: 0 Tage idle - Level 14
9051223: 87 Tage idle - Level 2 => LOESCHEN
8128923: 18 Tage idle - Level 14
8589923: 7 Tage idle - Level 12
10139123: 9 Tage idle - Level 4
8007223: 66 Tage idle - Level 10
8011923: 0 Tage idle - Level 36
9082023: 7 Tage idle - Level 4
10032423: 29 Tage idle - Level 1
9867823: 23 Tage idle - Level 7
8032423: 4 Tage idle - Level 13
8250123: 115 Tage idle - Level 3 => LOESCHEN
7950123: 3 Tage idle - Level 38
8554723: 9 Tage idle - Level 14
8802923: 9 Tage idle - Level 4
9919423: 32 Tage idle - Level 1 => LOESCHEN
10388323: 2 Tage idle - Level 1
9225123: 0 Tage idle - Level 21
9068423: 4 Tage idle - Level 20
7950823: 15 Tage idle - Level 23
9483323: 29 Tage idle - Level 1
9113823: 36 Tage idle - Level 1 => LOESCHEN
8849623: 93 Tage idle - Level 1 (KEEP_CHARACTER)
9245723: 42 Tage idle - Level 12
9499223: 15 Tage idle - Level 5
7971323: 147 Tage idle - Level 5
8287223: 129 Tage idle - Level 11
9873723: 8 Tage idle - Level 1
9215523: 26 Tage idle - Level 5
8667323: 88 Tage idle - Level 1 (KEEP_CHARACTER)
9270923: 18 Tage idle - Level 10
9357723: 62 Tage idle - Level 11
8186123: 42 Tage idle - Level 9
10277623: 0 Tage idle - Level 1
8617223: 87 Tage idle - Level 11
9778923: 2 Tage idle - Level 12
9241323: 10 Tage idle - Level 1
9783523: 17 Tage idle - Level 8
9844823: 41 Tage idle - Level 1 => LOESCHEN
7993123: 1 Tage idle - Level 1
7952723: 50 Tage idle - Level 11
9789823: 1 Tage idle - Level 8
8860823: 87 Tage idle - Level 8
9713523: 48 Tage idle - Level 1 => LOESCHEN
7989123: 1 Tage idle - Level 8
8547623: 16 Tage idle - Level 1
9561423: 0 Tage idle - Level 16
8188023: 5 Tage idle - Level 5
8020323: 5 Tage idle - Level 1 (KEEP_CHARACTER)
9571723: 10 Tage idle - Level 11
9941523: 0 Tage idle - Level 9
9045423: 0 Tage idle - Level 26 (KEEP_CHARACTER)
9703923: 49 Tage idle - Level 1 => LOESCHEN
9425523: 3 Tage idle - Level 1
10259623: 14 Tage idle - Level 2
8335123: 0 Tage idle - Level 31
9222723: 56 Tage idle - Level 1 => LOESCHEN
10507823: 0 Tage idle - Level 6
10396123: 9 Tage idle - Level 1
8644323: 1 Tage idle - Level 5
8152923: 138 Tage idle - Level 4 => LOESCHEN
10163123: 4 Tage idle - Level 7
8128323: 38 Tage idle - Level 1 (KEEP_CHARACTER)
9765523: 31 Tage idle - Level 1 => LOESCHEN
8340423: 97 Tage idle - Level 14
8599623: 40 Tage idle - Level 10
8356323: 19 Tage idle - Level 13
8442123: 11 Tage idle - Level 14
7975123: 0 Tage idle - Level 20 (KEEP_CHARACTER)
10042123: 0 Tage idle - Level 11
10088223: 10 Tage idle - Level 6
10417623: 6 Tage idle - Level 1
9887823: 38 Tage idle - Level 1 => LOESCHEN
8265523: 126 Tage idle - Level 5
10513723: 0 Tage idle - Level 6
10337023: 3 Tage idle - Level 6
9716023: 21 Tage idle - Level 1
8625723: 1 Tage idle - Level 24 (KEEP_CHARACTER)
9893023: 32 Tage idle - Level 1 => LOESCHEN
10357623: 10 Tage idle - Level 1
8849023: 7 Tage idle - Level 23
8073623: 0 Tage idle - Level 26
8443423: 13 Tage idle - Level 5 (KEEP_CHARACTER)
8524623: 28 Tage idle - Level 8
8955423: 87 Tage idle - Level 5 (KEEP_CHARACTER)
8671423: 3 Tage idle - Level 4
8423523: 0 Tage idle - Level 19 (KEEP_CHARACTER)
10190223: 3 Tage idle - Level 1
8190223: 21 Tage idle - Level 11 (KEEP_CHARACTER)
8226323: 0 Tage idle - Level 17 (KEEP_CHARACTER)
9493723: 60 Tage idle - Level 1 => LOESCHEN
9660723: 37 Tage idle - Level 1 => LOESCHEN
8125223: 53 Tage idle - Level 34
8996523: 12 Tage idle - Level 4
8003623: 34 Tage idle - Level 2
10358923: 1 Tage idle - Level 1 (KEEP_CHARACTER)
10029823: 1 Tage idle - Level 7
10115623: 3 Tage idle - Level 20 (KEEP_CHARACTER)
9798923: 43 Tage idle - Level 1 => LOESCHEN
9423723: 1 Tage idle - Level 4
9277223: 4 Tage idle - Level 8
9809423: 21 Tage idle - Level 4
10516223: 3 Tage idle - Level 1
10237923: 0 Tage idle - Level 10
8607724: 58 Tage idle - Level 9
8612324: 30 Tage idle - Level 4
9009424: 68 Tage idle - Level 8
8222624: 0 Tage idle - Level 12 (KEEP_CHARACTER)
8856224: 4 Tage idle - Level 4
7948824: 0 Tage idle - Level 12
9313624: 47 Tage idle - Level 2
8684224: 106 Tage idle - Level 4
9531324: 2 Tage idle - Level 3
9212524: 16 Tage idle - Level 2 (KEEP_CHARACTER)
9972424: 1 Tage idle - Level 5 (KEEP_CHARACTER)
9233024: 61 Tage idle - Level 6
10401124: 8 Tage idle - Level 1
10082024: 2 Tage idle - Level 6
8077424: 22 Tage idle - Level 2
9917724: 37 Tage idle - Level 1 => LOESCHEN
9806324: 9 Tage idle - Level 1
9325124: 48 Tage idle - Level 1 => LOESCHEN
9370224: 28 Tage idle - Level 11
9006324: 1 Tage idle - Level 14
9213824: 70 Tage idle - Level 8
10417724: 5 Tage idle - Level 1
9224024: 4 Tage idle - Level 11 (KEEP_CHARACTER)
9720124: 39 Tage idle - Level 6
8883324: 1 Tage idle - Level 1
9933224: 15 Tage idle - Level 1
7955324: 37 Tage idle - Level 15
8974824: 69 Tage idle - Level 9
8078724: 37 Tage idle - Level 1 => LOESCHEN
9503024: 57 Tage idle - Level 1 => LOESCHEN
8250324: 21 Tage idle - Level 9
9472624: 9 Tage idle - Level 6
9893124: 14 Tage idle - Level 10
9731024: 5 Tage idle - Level 11
8352024: 9 Tage idle - Level 1
10240724: 15 Tage idle - Level 1
10165124: 0 Tage idle - Level 12
10256624: 0 Tage idle - Level 5
9635624: 46 Tage idle - Level 4
10429224: 7 Tage idle - Level 1
8185724: 6 Tage idle - Level 2
10165824: 21 Tage idle - Level 1
9828824: 42 Tage idle - Level 1 => LOESCHEN
9260824: 57 Tage idle - Level 8
8789124: 98 Tage idle - Level 6
9398324: 4 Tage idle - Level 3
9276724: 12 Tage idle - Level 2
10150524: 23 Tage idle - Level 1
9135124: 23 Tage idle - Level 1
10004324: 30 Tage idle - Level 1 => LOESCHEN
9342624: 3 Tage idle - Level 13
8055024: 3 Tage idle - Level 15
9641524: 52 Tage idle - Level 1 => LOESCHEN
8764224: 63 Tage idle - Level 2 => LOESCHEN
9606724: 4 Tage idle - Level 4
9368824: 1 Tage idle - Level 8
9373424: 28 Tage idle - Level 9
9454624: 28 Tage idle - Level 8
8035124: 1 Tage idle - Level 14 (KEEP_CHARACTER)
9956324: 35 Tage idle - Level 1 => LOESCHEN
8167024: 9 Tage idle - Level 1
8992224: 1 Tage idle - Level 4
10131224: 17 Tage idle - Level 1
7942624: 68 Tage idle - Level 4
9146024: 3 Tage idle - Level 8
9515924: 40 Tage idle - Level 6
8425524: 120 Tage idle - Level 10
10562024: 0 Tage idle - Level 1
10527224: 1 Tage idle - Level 1
8491124: 32 Tage idle - Level 2
10167724: 14 Tage idle - Level 2
8324424: 13 Tage idle - Level 5
9004524: 79 Tage idle - Level 3
9794624: 3 Tage idle - Level 7
8096824: 17 Tage idle - Level 4
8137524: 77 Tage idle - Level 9
9025024: 69 Tage idle - Level 1 (KEEP_CHARACTER)
7953524: 33 Tage idle - Level 1 => LOESCHEN
10020524: 25 Tage idle - Level 1
8841024: 15 Tage idle - Level 9
9283224: 73 Tage idle - Level 1 (KEEP_CHARACTER)
10233624: 0 Tage idle - Level 8
9086024: 71 Tage idle - Level 10
8775824: 6 Tage idle - Level 4
8446724: 73 Tage idle - Level 9
10006224: 9 Tage idle - Level 13 (KEEP_CHARACTER)
9354824: 16 Tage idle - Level 18
9643424: 17 Tage idle - Level 15
9279224: 18 Tage idle - Level 1
8715424: 91 Tage idle - Level 12
9111524: 80 Tage idle - Level 2 => LOESCHEN
10447324: 5 Tage idle - Level 1
9901924: 38 Tage idle - Level 1 => LOESCHEN
10214324: 16 Tage idle - Level 1
8138824: 43 Tage idle - Level 1 => LOESCHEN
8108624: 86 Tage idle - Level 3
8933824: 58 Tage idle - Level 1 => LOESCHEN
10042324: 29 Tage idle - Level 1
9705324: 23 Tage idle - Level 10
8452624: 0 Tage idle - Level 17
7970324: 51 Tage idle - Level 1 => LOESCHEN
9584024: 54 Tage idle - Level 1 => LOESCHEN
8574924: 0 Tage idle - Level 30 (KEEP_CHARACTER)
8290924: 116 Tage idle - Level 5
10458924: 6 Tage idle - Level 1
8372024: 6 Tage idle - Level 27 (KEEP_CHARACTER)
9837924: 36 Tage idle - Level 6
9969824: 1 Tage idle - Level 3
9478324: 23 Tage idle - Level 1
8469124: 7 Tage idle - Level 4
9488624: 59 Tage idle - Level 1 => LOESCHEN
8307024: 26 Tage idle - Level 7
8803124: 3 Tage idle - Level 1
10079424: 27 Tage idle - Level 1
9883624: 24 Tage idle - Level 4
10135024: 0 Tage idle - Level 2
7991524: 97 Tage idle - Level 3 => LOESCHEN
10393224: 1 Tage idle - Level 4
10039624: 4 Tage idle - Level 1
10297824: 13 Tage idle - Level 5
8824324: 1 Tage idle - Level 4
9595624: 55 Tage idle - Level 1 => LOESCHEN
7941424: 0 Tage idle - Level 2 (KEEP_CHARACTER)
8130024: 0 Tage idle - Level 2
10389224: 0 Tage idle - Level 4
9281424: 54 Tage idle - Level 1 => LOESCHEN
8566524: 24 Tage idle - Level 1
10288124: 2 Tage idle - Level 1
8698424: 2 Tage idle - Level 7
10207224: 19 Tage idle - Level 1
9150124: 4 Tage idle - Level 1
8506124: 4 Tage idle - Level 1
8110824: 96 Tage idle - Level 1 => LOESCHEN
9170724: 80 Tage idle - Level 2 => LOESCHEN
10202224: 19 Tage idle - Level 1
10177424: 5 Tage idle - Level 1
7942724: 3 Tage idle - Level 21 (KEEP_CHARACTER)
8957524: 91 Tage idle - Level 5
10430224: 0 Tage idle - Level 4
10025624: 24 Tage idle - Level 8 (KEEP_CHARACTER)
8927324: 94 Tage idle - Level 3 (KEEP_CHARACTER)
8486624: 56 Tage idle - Level 1 => LOESCHEN
8861024: 19 Tage idle - Level 3
8901824: 4 Tage idle - Level 17
8790124: 20 Tage idle - Level 24
9268424: 44 Tage idle - Level 12
8010324: 21 Tage idle - Level 2
9521224: 59 Tage idle - Level 1 => LOESCHEN
8430924: 75 Tage idle - Level 2 => LOESCHEN
9608024: 39 Tage idle - Level 3
9653124: 4 Tage idle - Level 8
8071324: 2 Tage idle - Level 30
9998124: 18 Tage idle - Level 1 (KEEP_CHARACTER)
8902424: 0 Tage idle - Level 4
10006324: 31 Tage idle - Level 1 => LOESCHEN
9425824: 25 Tage idle - Level 1
10057024: 7 Tage idle - Level 4
10016624: 31 Tage idle - Level 1 => LOESCHEN
10563424: 0 Tage idle - Level 1
9375424: 41 Tage idle - Level 20
8811624: 75 Tage idle - Level 10
9127524: 63 Tage idle - Level 7
7974824: 41 Tage idle - Level 9
9593124: 3 Tage idle - Level 9 (KEEP_CHARACTER)
10103024: 0 Tage idle - Level 1
10275424: 10 Tage idle - Level 1 (KEEP_CHARACTER)
8159424: 17 Tage idle - Level 9 (KEEP_CHARACTER)
10326424: 0 Tage idle - Level 1
10169724: 19 Tage idle - Level 1
8700924: 4 Tage idle - Level 1 (KEEP_CHARACTER)
9067524: 24 Tage idle - Level 20
9847624: 38 Tage idle - Level 3
8068624: 32 Tage idle - Level 2
9543724: 57 Tage idle - Level 4
9098324: 64 Tage idle - Level 11
9513524: 22 Tage idle - Level 8
9767024: 45 Tage idle - Level 1 => LOESCHEN
8768124: 1 Tage idle - Level 12
10251124: 2 Tage idle - Level 10
10413524: 8 Tage idle - Level 1
8372824: 103 Tage idle - Level 10
9509524: 12 Tage idle - Level 6 (KEEP_CHARACTER)
10261424: 0 Tage idle - Level 14
9063124: 84 Tage idle - Level 5
10059624: 23 Tage idle - Level 1
10267024: 13 Tage idle - Level 2
9737524: 47 Tage idle - Level 1 => LOESCHEN
8484824: 57 Tage idle - Level 1 => LOESCHEN
9798524: 26 Tage idle - Level 9
10338624: 4 Tage idle - Level 2
9758024: 13 Tage idle - Level 2 (KEEP_CHARACTER)
8546024: 9 Tage idle - Level 16
8389324: 18 Tage idle - Level 2
9104524: 0 Tage idle - Level 50
8769424: 15 Tage idle - Level 1
9575824: 17 Tage idle - Level 3
9874724: 39 Tage idle - Level 1 => LOESCHEN
10379724: 0 Tage idle - Level 1
9358724: 1 Tage idle - Level 13
10480424: 4 Tage idle - Level 1
10561624: 0 Tage idle - Level 1
10110924: 25 Tage idle - Level 1
8070124: 77 Tage idle - Level 4
8106224: 2 Tage idle - Level 11
8329624: 124 Tage idle - Level 7
10425724: 8 Tage idle - Level 2 (KEEP_CHARACTER)
7953024: 51 Tage idle - Level 4
9729124: 40 Tage idle - Level 4
10562224: 0 Tage idle - Level 1
8643424: 0 Tage idle - Level 5
10491324: 4 Tage idle - Level 1
9744024: 6 Tage idle - Level 1
9794824: 26 Tage idle - Level 1
9689024: 14 Tage idle - Level 8
10562924: 0 Tage idle - Level 5
9445824: 63 Tage idle - Level 1 => LOESCHEN
8800824: 0 Tage idle - Level 1 (KEEP_CHARACTER)
8649724: 24 Tage idle - Level 13
8158224: 9 Tage idle - Level 5
10168524: 4 Tage idle - Level 1
8370324: 42 Tage idle - Level 5
10132724: 2 Tage idle - Level 3
10082324: 3 Tage idle - Level 1
8776624: 10 Tage idle - Level 6
9253924: 0 Tage idle - Level 1 (KEEP_CHARACTER)
8817324: 96 Tage idle - Level 5
8872724: 5 Tage idle - Level 12
8007024: 0 Tage idle - Level 41 (KEEP_CHARACTER)
8179424: 44 Tage idle - Level 1 => LOESCHEN
9229324: 69 Tage idle - Level 6
9274424: 28 Tage idle - Level 1
10149224: 23 Tage idle - Level 1
8224824: 2 Tage idle - Level 8
9938524: 36 Tage idle - Level 1 => LOESCHEN
10498924: 1 Tage idle - Level 4
10048124: 0 Tage idle - Level 18
9710124: 0 Tage idle - Level 12
9882524: 39 Tage idle - Level 1 => LOESCHEN
9310124: 8 Tage idle - Level 11
7955624: 9 Tage idle - Level 8 (KEEP_CHARACTER)
10276124: 1 Tage idle - Level 3
9031824: 4 Tage idle - Level 11
8028224: 8 Tage idle - Level 17
9295624: 3 Tage idle - Level 13
10331824: 10 Tage idle - Level 1
9472924: 60 Tage idle - Level 1 => LOESCHEN
8504424: 98 Tage idle - Level 6
8839124: 13 Tage idle - Level 2
10489924: 4 Tage idle - Level 1
8368224: 0 Tage idle - Level 13
8327824: 25 Tage idle - Level 9
10175724: 21 Tage idle - Level 1
10256924: 0 Tage idle - Level 17
10555824: 0 Tage idle - Level 2
8059724: 42 Tage idle - Level 1 => LOESCHEN
10434124: 7 Tage idle - Level 1
9934824: 0 Tage idle - Level 2
9321724: 42 Tage idle - Level 1 => LOESCHEN
7971824: 7 Tage idle - Level 13 (KEEP_CHARACTER)
8160424: 18 Tage idle - Level 1
10125624: 13 Tage idle - Level 1
8373524: 11 Tage idle - Level 11
9099724: 77 Tage idle - Level 3
9758124: 3 Tage idle - Level 7
8333024: 15 Tage idle - Level 6
8500024: 7 Tage idle - Level 37 (KEEP_CHARACTER)
9023424: 63 Tage idle - Level 6
10308524: 11 Tage idle - Level 1
8221724: 2 Tage idle - Level 2
8434824: 60 Tage idle - Level 2 => LOESCHEN
8647924: 40 Tage idle - Level 9
