Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Mon Aug  1 00:13:00 2005
8319301: 10 Tage idle - Level 15 (KEEP_CHARACTER)
8445601: 1 Tage idle - Level 12 (KEEP_CHARACTER)
9130301: 50 Tage idle - Level 1 => LOESCHEN
9262201: 19 Tage idle - Level 9
8263301: 1 Tage idle - Level 39 (KEEP_CHARACTER)
8430301: 67 Tage idle - Level 3
9323501: 27 Tage idle - Level 2
8025701: 80 Tage idle - Level 2 => LOESCHEN
9166801: 37 Tage idle - Level 4
9668501: 5 Tage idle - Level 3
8182801: 40 Tage idle - Level 3
8603601: 18 Tage idle - Level 1
9137201: 0 Tage idle - Level 18
8173101: 2 Tage idle - Level 1
9694301: 1 Tage idle - Level 12
8807001: 9 Tage idle - Level 3
9578301: 3 Tage idle - Level 1
8933301: 0 Tage idle - Level 6
9902001: 6 Tage idle - Level 2
8244701: 28 Tage idle - Level 1
9051001: 43 Tage idle - Level 12
8872701: 60 Tage idle - Level 1 => LOESCHEN
8503101: 23 Tage idle - Level 1
8969801: 20 Tage idle - Level 1
8685801: 74 Tage idle - Level 1 (KEEP_CHARACTER)
8802001: 13 Tage idle - Level 4
8822601: 2 Tage idle - Level 8
8331101: 25 Tage idle - Level 1
9599501: 19 Tage idle - Level 2
9477901: 29 Tage idle - Level 1
8028201: 0 Tage idle - Level 47
8524301: 36 Tage idle - Level 6
9954001: 1 Tage idle - Level 1
9462601: 0 Tage idle - Level 17
10002701: 1 Tage idle - Level 3
7980801: 8 Tage idle - Level 1
8701601: 1 Tage idle - Level 11
8433501: 4 Tage idle - Level 1
8687001: 1 Tage idle - Level 28
9205001: 30 Tage idle - Level 4 (KEEP_CHARACTER)
8494501: 1 Tage idle - Level 8
8656901: 56 Tage idle - Level 9
8864301: 7 Tage idle - Level 3
8915301: 22 Tage idle - Level 1
9154701: 46 Tage idle - Level 1 (KEEP_CHARACTER)
9317001: 16 Tage idle - Level 9
8318101: 31 Tage idle - Level 13
7971801: 12 Tage idle - Level 1
8946101: 29 Tage idle - Level 8
8206801: 15 Tage idle - Level 1
8627301: 74 Tage idle - Level 2 => LOESCHEN
9894701: 2 Tage idle - Level 1
8536501: 6 Tage idle - Level 1
8506301: 88 Tage idle - Level 3
9520101: 0 Tage idle - Level 12
8557001: 73 Tage idle - Level 5
8191901: 40 Tage idle - Level 5
9738901: 4 Tage idle - Level 1
8921901: 54 Tage idle - Level 8
8430401: 79 Tage idle - Level 7
9531001: 0 Tage idle - Level 10
9957201: 1 Tage idle - Level 7
8040701: 89 Tage idle - Level 4
9886301: 0 Tage idle - Level 1
9141301: 46 Tage idle - Level 1 => LOESCHEN
8056601: 52 Tage idle - Level 1 => LOESCHEN
8917901: 2 Tage idle - Level 1
9151601: 21 Tage idle - Level 1
8552701: 37 Tage idle - Level 16
8633901: 79 Tage idle - Level 3 (KEEP_CHARACTER)
10020801: 0 Tage idle - Level 1
9937301: 1 Tage idle - Level 9
9289101: 0 Tage idle - Level 11
8315001: 0 Tage idle - Level 10
8603701: 8 Tage idle - Level 9
8122501: 0 Tage idle - Level 1
9471001: 31 Tage idle - Level 1 => LOESCHEN
9107101: 53 Tage idle - Level 1 (KEEP_CHARACTER)
9856801: 9 Tage idle - Level 1
9735101: 16 Tage idle - Level 1
7964701: 44 Tage idle - Level 2
9046501: 1 Tage idle - Level 1
8371001: 13 Tage idle - Level 1
8088001: 23 Tage idle - Level 1 (KEEP_CHARACTER)
9715201: 17 Tage idle - Level 2
8710701: 39 Tage idle - Level 7
8367001: 13 Tage idle - Level 6
7985901: 48 Tage idle - Level 12
9923301: 3 Tage idle - Level 1
9513001: 28 Tage idle - Level 1
9072301: 55 Tage idle - Level 1 => LOESCHEN
8063101: 66 Tage idle - Level 3
8686501: 47 Tage idle - Level 3
8691101: 29 Tage idle - Level 1
8853501: 52 Tage idle - Level 4
8362001: 93 Tage idle - Level 8
8367701: 61 Tage idle - Level 5
8990001: 8 Tage idle - Level 5
9959801: 0 Tage idle - Level 9
8205601: 81 Tage idle - Level 5
9062701: 17 Tage idle - Level 5
7991101: 2 Tage idle - Level 1 (KEEP_CHARACTER)
7950701: 1 Tage idle - Level 23 (KEEP_CHARACTER)
8241001: 98 Tage idle - Level 4
9337001: 0 Tage idle - Level 2
8409001: 2 Tage idle - Level 10
8580401: 53 Tage idle - Level 3
8631401: 1 Tage idle - Level 15
9483901: 22 Tage idle - Level 12
9362201: 6 Tage idle - Level 1
8718201: 1 Tage idle - Level 8
8226801: 6 Tage idle - Level 7 (KEEP_CHARACTER)
9079201: 55 Tage idle - Level 1 => LOESCHEN
7977501: 15 Tage idle - Level 1
8546201: 39 Tage idle - Level 8
8637701: 51 Tage idle - Level 1 => LOESCHEN
8682801: 4 Tage idle - Level 9
8227401: 9 Tage idle - Level 13
9864601: 2 Tage idle - Level 1
8855401: 7 Tage idle - Level 1
8161101: 85 Tage idle - Level 1 (KEEP_CHARACTER)
9829801: 11 Tage idle - Level 1
8546901: 25 Tage idle - Level 1
9308101: 32 Tage idle - Level 2
8197601: 1 Tage idle - Level 4
8496501: 0 Tage idle - Level 11
9916201: 0 Tage idle - Level 10
9156701: 0 Tage idle - Level 18
8927601: 16 Tage idle - Level 1
9658401: 21 Tage idle - Level 2
9663001: 16 Tage idle - Level 1
9703801: 11 Tage idle - Level 1
8324801: 99 Tage idle - Level 4
8820901: 54 Tage idle - Level 7
8902001: 59 Tage idle - Level 1 => LOESCHEN
9835701: 9 Tage idle - Level 1
8091501: 24 Tage idle - Level 3
9476101: 3 Tage idle - Level 8
8420901: 81 Tage idle - Level 1 (KEEP_CHARACTER)
8188601: 104 Tage idle - Level 7
9815801: 11 Tage idle - Level 1 (KEEP_CHARACTER)
9405501: 5 Tage idle - Level 1
8071601: 1 Tage idle - Level 11
8492101: 43 Tage idle - Level 1 => LOESCHEN
9501601: 0 Tage idle - Level 14
9395601: 1 Tage idle - Level 8
9066501: 55 Tage idle - Level 1 => LOESCHEN
8057301: 0 Tage idle - Level 45 (KEEP_CHARACTER)
8715801: 7 Tage idle - Level 6
8801601: 8 Tage idle - Level 1
8933501: 43 Tage idle - Level 1 => LOESCHEN
8401601: 87 Tage idle - Level 8
8391701: 59 Tage idle - Level 1 => LOESCHEN
9983801: 2 Tage idle - Level 1
8310801: 0 Tage idle - Level 11 (KEEP_CHARACTER)
8726701: 0 Tage idle - Level 22 (KEEP_CHARACTER)
8771801: 4 Tage idle - Level 14
9533001: 1 Tage idle - Level 6
9041601: 56 Tage idle - Level 5
8078501: 34 Tage idle - Level 1 => LOESCHEN
9675201: 11 Tage idle - Level 6
8341601: 0 Tage idle - Level 14
8139801: 46 Tage idle - Level 1 => LOESCHEN
8802901: 8 Tage idle - Level 1
9341101: 1 Tage idle - Level 9
9387201: 36 Tage idle - Level 1 => LOESCHEN
8378001: 26 Tage idle - Level 1
9883301: 8 Tage idle - Level 1
9848501: 9 Tage idle - Level 1
8398601: 54 Tage idle - Level 13
8641101: 70 Tage idle - Level 12
8854201: 29 Tage idle - Level 9
8570201: 79 Tage idle - Level 4
8778701: 45 Tage idle - Level 1 => LOESCHEN
9585001: 24 Tage idle - Level 1
8940001: 1 Tage idle - Level 4
9670901: 18 Tage idle - Level 1
8580501: 24 Tage idle - Level 5
9469001: 31 Tage idle - Level 1 => LOESCHEN
8332601: 54 Tage idle - Level 1 (KEEP_CHARACTER)
10009101: 0 Tage idle - Level 2
9899901: 1 Tage idle - Level 5
8611601: 79 Tage idle - Level 4
8136001: 80 Tage idle - Level 2 => LOESCHEN
9281801: 5 Tage idle - Level 3
9945901: 2 Tage idle - Level 1
8981801: 55 Tage idle - Level 1 => LOESCHEN
8587401: 44 Tage idle - Level 1 => LOESCHEN
9019601: 2 Tage idle - Level 20
9971001: 2 Tage idle - Level 1
8136701: 23 Tage idle - Level 4
8678901: 5 Tage idle - Level 11
9520301: 28 Tage idle - Level 1
9455001: 0 Tage idle - Level 10
9794401: 13 Tage idle - Level 1
8208201: 9 Tage idle - Level 30 (KEEP_CHARACTER)
9106001: 7 Tage idle - Level 1
8714601: 11 Tage idle - Level 5 (KEEP_CHARACTER)
9364201: 6 Tage idle - Level 19 (KEEP_CHARACTER)
8436201: 0 Tage idle - Level 20
9131201: 51 Tage idle - Level 1 => LOESCHEN
9835801: 9 Tage idle - Level 1
8051101: 0 Tage idle - Level 12 (KEEP_CHARACTER)
9273401: 2 Tage idle - Level 12
7959601: 15 Tage idle - Level 9 (KEEP_CHARACTER)
9289301: 26 Tage idle - Level 6
8441501: 0 Tage idle - Level 36 (KEEP_CHARACTER)
8487601: 0 Tage idle - Level 7
8857401: 59 Tage idle - Level 1 => LOESCHEN
8938601: 13 Tage idle - Level 5
8325501: 83 Tage idle - Level 3
9390001: 36 Tage idle - Level 1 => LOESCHEN
9558001: 25 Tage idle - Level 1
8427201: 37 Tage idle - Level 13
7954601: 9 Tage idle - Level 18 (KEEP_CHARACTER)
8062001: 13 Tage idle - Level 16
9127901: 49 Tage idle - Level 1 => LOESCHEN
9345601: 4 Tage idle - Level 1
7955201: 23 Tage idle - Level 8
9239901: 32 Tage idle - Level 13
8103401: 92 Tage idle - Level 12
8109001: 89 Tage idle - Level 7
8078601: 5 Tage idle - Level 9
9750901: 14 Tage idle - Level 1
9716001: 12 Tage idle - Level 1
9777001: 2 Tage idle - Level 5
8721801: 73 Tage idle - Level 5
9290201: 21 Tage idle - Level 6
8899801: 52 Tage idle - Level 1 => LOESCHEN
8499801: 39 Tage idle - Level 7
8534901: 40 Tage idle - Level 12
9549701: 14 Tage idle - Level 6
9757101: 15 Tage idle - Level 2
9509201: 29 Tage idle - Level 1
8418901: 0 Tage idle - Level 19
8626301: 26 Tage idle - Level 6
8053701: 0 Tage idle - Level 4
8469601: 53 Tage idle - Level 1 => LOESCHEN
9149701: 50 Tage idle - Level 1 => LOESCHEN
9690901: 0 Tage idle - Level 7
9402501: 7 Tage idle - Level 1
9048601: 37 Tage idle - Level 11
9828701: 7 Tage idle - Level 1
8789001: 5 Tage idle - Level 7
10013901: 0 Tage idle - Level 5
9073801: 55 Tage idle - Level 1 => LOESCHEN
9109901: 33 Tage idle - Level 1 (KEEP_CHARACTER)
9403101: 3 Tage idle - Level 11
9823701: 0 Tage idle - Level 9 (KEEP_CHARACTER)
9049201: 23 Tage idle - Level 1
8991501: 0 Tage idle - Level 1
9970501: 3 Tage idle - Level 1 (KEEP_CHARACTER)
7992601: 41 Tage idle - Level 5
8136101: 21 Tage idle - Level 2
8845301: 43 Tage idle - Level 8
8100301: 50 Tage idle - Level 17 (KEEP_CHARACTER)
8971601: 29 Tage idle - Level 4 (KEEP_CHARACTER)
9287501: 38 Tage idle - Level 5
9819701: 10 Tage idle - Level 3
8485801: 4 Tage idle - Level 1
9373301: 37 Tage idle - Level 1 => LOESCHEN
8729301: 4 Tage idle - Level 15
9824301: 0 Tage idle - Level 1
8242501: 2 Tage idle - Level 20 (KEEP_CHARACTER)
9054501: 51 Tage idle - Level 1 => LOESCHEN
9343101: 0 Tage idle - Level 2
8090401: 28 Tage idle - Level 7
8298901: 6 Tage idle - Level 8
7942501: 16 Tage idle - Level 1
9475001: 0 Tage idle - Level 14
7948101: 1 Tage idle - Level 58 (KEEP_CHARACTER)
9981401: 0 Tage idle - Level 1
8805501: 40 Tage idle - Level 1 (KEEP_CHARACTER)
8197801: 3 Tage idle - Level 1 (KEEP_CHARACTER)
8491001: 11 Tage idle - Level 7
9187001: 43 Tage idle - Level 4
8466501: 0 Tage idle - Level 14
8547701: 19 Tage idle - Level 1
9070001: 45 Tage idle - Level 3
9977401: 2 Tage idle - Level 3 (KEEP_CHARACTER)
9729501: 16 Tage idle - Level 1
9450101: 23 Tage idle - Level 3
8562602: 20 Tage idle - Level 8
8107202: 4 Tage idle - Level 1
8619202: 41 Tage idle - Level 2
8172902: 1 Tage idle - Level 5
8548302: 85 Tage idle - Level 4
9734802: 0 Tage idle - Level 15
9714902: 16 Tage idle - Level 1
9770202: 14 Tage idle - Level 1
8508502: 1 Tage idle - Level 5
9325102: 1 Tage idle - Level 9
8726202: 36 Tage idle - Level 14 (KEEP_CHARACTER)
8822302: 67 Tage idle - Level 4
9274802: 1 Tage idle - Level 1
8483302: 24 Tage idle - Level 7
9244602: 0 Tage idle - Level 22
8818302: 8 Tage idle - Level 1
8499202: 1 Tage idle - Level 15
9179302: 18 Tage idle - Level 4
9959402: 0 Tage idle - Level 7
8741802: 33 Tage idle - Level 1 => LOESCHEN
8954902: 19 Tage idle - Level 11
8798102: 47 Tage idle - Level 1 => LOESCHEN
9275402: 33 Tage idle - Level 3
9245202: 5 Tage idle - Level 4
9741302: 15 Tage idle - Level 1
8737802: 2 Tage idle - Level 6
9767502: 0 Tage idle - Level 7
8059402: 78 Tage idle - Level 8
8839502: 0 Tage idle - Level 8
8266902: 33 Tage idle - Level 1 => LOESCHEN
9696602: 8 Tage idle - Level 2
8115002: 38 Tage idle - Level 3
8657202: 31 Tage idle - Level 1 => LOESCHEN
8864702: 24 Tage idle - Level 1
8125302: 15 Tage idle - Level 1
8621402: 2 Tage idle - Level 26
8389102: 41 Tage idle - Level 1 => LOESCHEN
8566402: 42 Tage idle - Level 1 => LOESCHEN
8692702: 56 Tage idle - Level 1 => LOESCHEN
8607102: 19 Tage idle - Level 15
9008902: 57 Tage idle - Level 1 (KEEP_CHARACTER)
9261402: 4 Tage idle - Level 19
9226602: 30 Tage idle - Level 1 => LOESCHEN
9403902: 0 Tage idle - Level 7
8110702: 66 Tage idle - Level 6
9267702: 6 Tage idle - Level 1
8815902: 1 Tage idle - Level 12
8988202: 18 Tage idle - Level 10
9910902: 6 Tage idle - Level 1
8091102: 8 Tage idle - Level 26
9971902: 2 Tage idle - Level 1
9521102: 0 Tage idle - Level 55 (KEEP_CHARACTER)
9110902: 51 Tage idle - Level 1 => LOESCHEN
8192902: 93 Tage idle - Level 6
8274002: 19 Tage idle - Level 1
8517602: 0 Tage idle - Level 14
9293502: 22 Tage idle - Level 12
9171902: 49 Tage idle - Level 1 => LOESCHEN
8861602: 26 Tage idle - Level 3
9840602: 0 Tage idle - Level 2
9638802: 4 Tage idle - Level 10
7964402: 64 Tage idle - Level 8 (KEEP_CHARACTER)
9461102: 31 Tage idle - Level 1 => LOESCHEN
8300102: 90 Tage idle - Level 4
9284502: 42 Tage idle - Level 1 => LOESCHEN
8801902: 41 Tage idle - Level 19
9294802: 0 Tage idle - Level 8 (KEEP_CHARACTER)
9006402: 50 Tage idle - Level 3
8336602: 53 Tage idle - Level 5
9431602: 33 Tage idle - Level 1 => LOESCHEN
8913902: 3 Tage idle - Level 12
8711002: 10 Tage idle - Level 11
8139402: 36 Tage idle - Level 1 => LOESCHEN
8062902: 54 Tage idle - Level 25
8144002: 37 Tage idle - Level 3
9112802: 21 Tage idle - Level 15
9528702: 1 Tage idle - Level 9
9407002: 6 Tage idle - Level 1
8372002: 6 Tage idle - Level 5
9437902: 12 Tage idle - Level 1
8428702: 8 Tage idle - Level 4
9655602: 10 Tage idle - Level 18 (KEEP_CHARACTER)
8727602: 0 Tage idle - Level 7
9954502: 0 Tage idle - Level 4
9463002: 27 Tage idle - Level 1
9109402: 53 Tage idle - Level 1 => LOESCHEN
9899502: 7 Tage idle - Level 1
9859002: 9 Tage idle - Level 1
8023702: 39 Tage idle - Level 1 => LOESCHEN
9493902: 2 Tage idle - Level 7
8444202: 16 Tage idle - Level 1
9250602: 44 Tage idle - Level 1 => LOESCHEN
8368702: 4 Tage idle - Level 22 (KEEP_CHARACTER)
9175002: 41 Tage idle - Level 1 => LOESCHEN
9053402: 56 Tage idle - Level 1 => LOESCHEN
9469302: 0 Tage idle - Level 19 (KEEP_CHARACTER)
8231802: 40 Tage idle - Level 1 => LOESCHEN
9084202: 13 Tage idle - Level 10
8936302: 61 Tage idle - Level 2 => LOESCHEN
9829502: 11 Tage idle - Level 5
8617502: 64 Tage idle - Level 7
8961502: 61 Tage idle - Level 2 => LOESCHEN
8510802: 11 Tage idle - Level 8
9525602: 0 Tage idle - Level 11
8521002: 6 Tage idle - Level 9
7972902: 2 Tage idle - Level 1
8242702: 95 Tage idle - Level 5
8612502: 58 Tage idle - Level 10
8415302: 0 Tage idle - Level 1
8587702: 0 Tage idle - Level 23
9282702: 6 Tage idle - Level 1
8800002: 24 Tage idle - Level 1
8375202: 66 Tage idle - Level 2 => LOESCHEN
8253602: 83 Tage idle - Level 10 (KEEP_CHARACTER)
8259202: 104 Tage idle - Level 3 => LOESCHEN
7959202: 16 Tage idle - Level 1 (KEEP_CHARACTER)
9526902: 28 Tage idle - Level 1
8229002: 1 Tage idle - Level 14
9992502: 0 Tage idle - Level 7
8619402: 17 Tage idle - Level 12
9517202: 3 Tage idle - Level 14
8138202: 26 Tage idle - Level 8
8715502: 51 Tage idle - Level 8
8770902: 46 Tage idle - Level 1 => LOESCHEN
9097002: 0 Tage idle - Level 9
9466902: 28 Tage idle - Level 1
9512202: 0 Tage idle - Level 8
8913302: 3 Tage idle - Level 8
9066902: 14 Tage idle - Level 1
8964002: 38 Tage idle - Level 7
9644102: 5 Tage idle - Level 1
9107602: 0 Tage idle - Level 8
10021902: 0 Tage idle - Level 1
8021902: 72 Tage idle - Level 7 (KEEP_CHARACTER)
9451602: 30 Tage idle - Level 1 => LOESCHEN
8852702: 25 Tage idle - Level 1
9872102: 0 Tage idle - Level 8
9710002: 15 Tage idle - Level 2
9882402: 2 Tage idle - Level 3
7955502: 69 Tage idle - Level 4 (KEEP_CHARACTER)
9695502: 9 Tage idle - Level 1
7965802: 33 Tage idle - Level 21
9407102: 1 Tage idle - Level 16
8083502: 39 Tage idle - Level 1 => LOESCHEN
9832302: 0 Tage idle - Level 1
9300402: 32 Tage idle - Level 1 => LOESCHEN
8833402: 62 Tage idle - Level 6
9863102: 5 Tage idle - Level 2
8084102: 6 Tage idle - Level 11
9670602: 14 Tage idle - Level 2
8251102: 8 Tage idle - Level 18
9964902: 3 Tage idle - Level 1
8955702: 51 Tage idle - Level 3
8383002: 3 Tage idle - Level 5
8226602: 38 Tage idle - Level 8
8271702: 11 Tage idle - Level 1
7961402: 54 Tage idle - Level 1 (KEEP_CHARACTER)
8687602: 1 Tage idle - Level 32 (KEEP_CHARACTER)
9089302: 47 Tage idle - Level 1 => LOESCHEN
8444302: 0 Tage idle - Level 11
8419802: 50 Tage idle - Level 14 (KEEP_CHARACTER)
8631902: 10 Tage idle - Level 3 (KEEP_CHARACTER)
8920502: 58 Tage idle - Level 1 => LOESCHEN
9732502: 8 Tage idle - Level 5
9494602: 29 Tage idle - Level 1
8647802: 73 Tage idle - Level 2 => LOESCHEN
8075102: 1 Tage idle - Level 30
9793502: 7 Tage idle - Level 13
8951302: 19 Tage idle - Level 1
8252402: 2 Tage idle - Level 12
7942102: 36 Tage idle - Level 1 => LOESCHEN
8875802: 28 Tage idle - Level 13
9560502: 4 Tage idle - Level 1
8262702: 57 Tage idle - Level 1 => LOESCHEN
8141002: 99 Tage idle - Level 5
8967202: 58 Tage idle - Level 1 => LOESCHEN
9698002: 11 Tage idle - Level 1
9115402: 52 Tage idle - Level 1 => LOESCHEN
9287802: 37 Tage idle - Level 1 => LOESCHEN
9495202: 29 Tage idle - Level 1
9530302: 13 Tage idle - Level 5
9454802: 11 Tage idle - Level 4 (KEEP_CHARACTER)
9338802: 36 Tage idle - Level 1 => LOESCHEN
9475302: 13 Tage idle - Level 1
9510402: 28 Tage idle - Level 1
9977002: 2 Tage idle - Level 1
9313202: 5 Tage idle - Level 5
8557602: 5 Tage idle - Level 1
8683902: 42 Tage idle - Level 1 => LOESCHEN
8354802: 10 Tage idle - Level 1
9870302: 0 Tage idle - Level 9
8416002: 88 Tage idle - Level 2 => LOESCHEN
8385602: 21 Tage idle - Level 2
9309202: 1 Tage idle - Level 12
8010402: 0 Tage idle - Level 21
8481702: 14 Tage idle - Level 2
8562902: 12 Tage idle - Level 2
8654302: 75 Tage idle - Level 4
8081702: 1 Tage idle - Level 3
9679402: 1 Tage idle - Level 7
9020202: 33 Tage idle - Level 1 (KEEP_CHARACTER)
9228702: 44 Tage idle - Level 1 => LOESCHEN
8674902: 71 Tage idle - Level 5
9314502: 22 Tage idle - Level 1
8189002: 64 Tage idle - Level 10
8350402: 0 Tage idle - Level 11 (KEEP_CHARACTER)
9937902: 4 Tage idle - Level 1 (KEEP_CHARACTER)
8482302: 43 Tage idle - Level 4
8072002: 2 Tage idle - Level 27
9203102: 46 Tage idle - Level 2
9619002: 12 Tage idle - Level 8
9137902: 0 Tage idle - Level 5
9892102: 0 Tage idle - Level 11
8559502: 8 Tage idle - Level 10 (KEEP_CHARACTER)
8726502: 0 Tage idle - Level 11
8108802: 99 Tage idle - Level 3 => LOESCHEN
8032202: 97 Tage idle - Level 6
9827102: 10 Tage idle - Level 2
9923202: 0 Tage idle - Level 8
8007702: 2 Tage idle - Level 22 (KEEP_CHARACTER)
8676102: 0 Tage idle - Level 35 (KEEP_CHARACTER)
8757302: 56 Tage idle - Level 4 (KEEP_CHARACTER)
9644902: 15 Tage idle - Level 1
8347002: 36 Tage idle - Level 8
8144202: 11 Tage idle - Level 7
9903302: 0 Tage idle - Level 4
7970502: 12 Tage idle - Level 11
9878502: 1 Tage idle - Level 8
9923902: 0 Tage idle - Level 6
9235202: 5 Tage idle - Level 8
9488802: 0 Tage idle - Level 14
8970002: 3 Tage idle - Level 1
9032402: 57 Tage idle - Level 1 => LOESCHEN
9367102: 21 Tage idle - Level 1
9377402: 0 Tage idle - Level 8
9838702: 4 Tage idle - Level 7
8960402: 8 Tage idle - Level 1
9640502: 21 Tage idle - Level 1
8216402: 102 Tage idle - Level 3 => LOESCHEN
8388802: 43 Tage idle - Level 9
9975202: 0 Tage idle - Level 6
8596202: 59 Tage idle - Level 2
9600002: 6 Tage idle - Level 6
8970702: 4 Tage idle - Level 4 (KEEP_CHARACTER)
8854702: 62 Tage idle - Level 7
9459202: 0 Tage idle - Level 20
9874102: 0 Tage idle - Level 6
8166002: 30 Tage idle - Level 4
9342202: 15 Tage idle - Level 2
8789402: 8 Tage idle - Level 4
9185502: 12 Tage idle - Level 10
7941602: 5 Tage idle - Level 1 (KEEP_CHARACTER)
9762802: 10 Tage idle - Level 1
8546102: 35 Tage idle - Level 1 => LOESCHEN
7947202: 1 Tage idle - Level 1 (KEEP_CHARACTER)
9439302: 33 Tage idle - Level 1 => LOESCHEN
9646802: 21 Tage idle - Level 1
9935402: 2 Tage idle - Level 4
8191202: 62 Tage idle - Level 5
9494702: 14 Tage idle - Level 1
9454202: 32 Tage idle - Level 1 => LOESCHEN
8156402: 0 Tage idle - Level 22
9257002: 43 Tage idle - Level 1 => LOESCHEN
9261702: 7 Tage idle - Level 10
8951402: 8 Tage idle - Level 4
9920102: 2 Tage idle - Level 1 (KEEP_CHARACTER)
9358802: 16 Tage idle - Level 1
8713802: 0 Tage idle - Level 13
8157002: 8 Tage idle - Level 8 (KEEP_CHARACTER)
8669002: 11 Tage idle - Level 9
9065102: 0 Tage idle - Level 15
8015502: 10 Tage idle - Level 1
9566902: 2 Tage idle - Level 1
9293102: 42 Tage idle - Level 1 => LOESCHEN
8076502: 7 Tage idle - Level 8
9298802: 0 Tage idle - Level 10
8948002: 1 Tage idle - Level 13
9181802: 21 Tage idle - Level 8 (KEEP_CHARACTER)
9632802: 22 Tage idle - Level 1
9886302: 2 Tage idle - Level 8
9805402: 5 Tage idle - Level 9
9232802: 39 Tage idle - Level 2
9076002: 45 Tage idle - Level 1 => LOESCHEN
8031002: 2 Tage idle - Level 13
8861902: 56 Tage idle - Level 6
7939502: 71 Tage idle - Level 1 (KEEP_CHARACTER)
9228802: 0 Tage idle - Level 9
9603202: 10 Tage idle - Level 1
9867002: 9 Tage idle - Level 1
8539002: 4 Tage idle - Level 1
8478402: 4 Tage idle - Level 1
9118002: 41 Tage idle - Level 4
9943202: 0 Tage idle - Level 4
9619802: 1 Tage idle - Level 5
8822702: 9 Tage idle - Level 1
9502802: 29 Tage idle - Level 1
8903902: 0 Tage idle - Level 11
9882602: 0 Tage idle - Level 6
8701002: 1 Tage idle - Level 8
8007802: 1 Tage idle - Level 12 (KEEP_CHARACTER)
8134002: 106 Tage idle - Level 3 => LOESCHEN
8757402: 38 Tage idle - Level 3
9027202: 1 Tage idle - Level 4
9442102: 0 Tage idle - Level 12
9939202: 1 Tage idle - Level 5
9407302: 20 Tage idle - Level 1
9058002: 0 Tage idle - Level 29 (KEEP_CHARACTER)
8620502: 3 Tage idle - Level 2
9509002: 0 Tage idle - Level 4 (KEEP_CHARACTER)
9513702: 4 Tage idle - Level 1
8059102: 8 Tage idle - Level 1
8843902: 0 Tage idle - Level 12
9731402: 0 Tage idle - Level 12
8398502: 2 Tage idle - Level 6 (KEEP_CHARACTER)
9660502: 7 Tage idle - Level 1
8606202: 80 Tage idle - Level 3
9377502: 35 Tage idle - Level 3
9139902: 14 Tage idle - Level 9 (KEEP_CHARACTER)
7941002: 2 Tage idle - Level 2 (KEEP_CHARACTER)
8464402: 65 Tage idle - Level 6
7946702: 16 Tage idle - Level 1 (KEEP_CHARACTER)
7991802: 0 Tage idle - Level 7 (KEEP_CHARACTER)
9240602: 10 Tage idle - Level 1
