Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Wed Feb  1 00:13:00 2006
13121219: 0 Tage idle - Level 1
9143319: 0 Tage idle - Level 1 (KEEP_CHARACTER)
12406319: 3 Tage idle - Level 14
8215319: 40 Tage idle - Level 9
11108519: 72 Tage idle - Level 2 => LOESCHEN
9974119: 118 Tage idle - Level 8
8392319: 1 Tage idle - Level 10
8762119: 30 Tage idle - Level 11
12335419: 43 Tage idle - Level 1 => LOESCHEN
11462819: 4 Tage idle - Level 6
10083819: 6 Tage idle - Level 9
11706319: 5 Tage idle - Level 2
10752519: 42 Tage idle - Level 1 => LOESCHEN
12082219: 56 Tage idle - Level 1 => LOESCHEN
8053619: 112 Tage idle - Level 10
12716119: 23 Tage idle - Level 1
12888519: 10 Tage idle - Level 1
8338219: 135 Tage idle - Level 13
9889619: 59 Tage idle - Level 4
13051619: 0 Tage idle - Level 4
8135419: 13 Tage idle - Level 5
12584619: 2 Tage idle - Level 6
12792019: 1 Tage idle - Level 7
9605919: 55 Tage idle - Level 5
8601319: 0 Tage idle - Level 8
9124719: 53 Tage idle - Level 19
8986819: 242 Tage idle - Level 11
11925319: 1 Tage idle - Level 1 (KEEP_CHARACTER)
12777819: 2 Tage idle - Level 1
11565819: 16 Tage idle - Level 9
8753819: 59 Tage idle - Level 6 (KEEP_CHARACTER)
12615719: 0 Tage idle - Level 20
11535619: 2 Tage idle - Level 4
11378919: 48 Tage idle - Level 1 => LOESCHEN
13072819: 2 Tage idle - Level 1
8404819: 7 Tage idle - Level 10
11966419: 28 Tage idle - Level 1
12236219: 9 Tage idle - Level 2
13007819: 0 Tage idle - Level 5
10222519: 2 Tage idle - Level 18
8597719: 217 Tage idle - Level 26
9318519: 45 Tage idle - Level 2
12008919: 0 Tage idle - Level 15
12216319: 3 Tage idle - Level 1
11662519: 55 Tage idle - Level 1 => LOESCHEN
13068819: 0 Tage idle - Level 7
10319619: 118 Tage idle - Level 9
9414619: 207 Tage idle - Level 7
10410019: 1 Tage idle - Level 27
8324219: 245 Tage idle - Level 12
12641519: 12 Tage idle - Level 1
11014619: 0 Tage idle - Level 14
12206719: 35 Tage idle - Level 7
12130119: 0 Tage idle - Level 25
9490519: 11 Tage idle - Level 16
8273919: 2 Tage idle - Level 8
8724919: 3 Tage idle - Level 11
12302819: 37 Tage idle - Level 6
9622719: 2 Tage idle - Level 1
11679019: 41 Tage idle - Level 1 => LOESCHEN
12607319: 22 Tage idle - Level 2
8345419: 139 Tage idle - Level 8
12870119: 14 Tage idle - Level 1
12906219: 2 Tage idle - Level 5
8061419: 6 Tage idle - Level 22 (KEEP_CHARACTER)
9375119: 29 Tage idle - Level 4
8158519: 226 Tage idle - Level 7 => LOESCHEN
12100619: 0 Tage idle - Level 1
12516519: 30 Tage idle - Level 1 (KEEP_CHARACTER)
12642819: 23 Tage idle - Level 1
10396819: 52 Tage idle - Level 1 => LOESCHEN
8508419: 261 Tage idle - Level 9
10974019: 1 Tage idle - Level 12
8842119: 38 Tage idle - Level 8
8933619: 16 Tage idle - Level 1
12470819: 36 Tage idle - Level 1 => LOESCHEN
8488219: 4 Tage idle - Level 18 (KEEP_CHARACTER)
12800119: 7 Tage idle - Level 1
13034919: 1 Tage idle - Level 3
9132519: 37 Tage idle - Level 1 => LOESCHEN
10700619: 38 Tage idle - Level 1 => LOESCHEN
11102319: 90 Tage idle - Level 6
12375319: 34 Tage idle - Level 1 => LOESCHEN
7955219: 7 Tage idle - Level 14
12669619: 25 Tage idle - Level 1
12050919: 42 Tage idle - Level 1 => LOESCHEN
13100819: 0 Tage idle - Level 4
8934219: 0 Tage idle - Level 8 (KEEP_CHARACTER)
10741719: 1 Tage idle - Level 8
12193019: 9 Tage idle - Level 8
8706919: 142 Tage idle - Level 13
9807519: 0 Tage idle - Level 9 (KEEP_CHARACTER)
7955919: 13 Tage idle - Level 32
13060719: 4 Tage idle - Level 1
11118919: 32 Tage idle - Level 15
12958919: 1 Tage idle - Level 5
12011019: 29 Tage idle - Level 1
12882319: 14 Tage idle - Level 1
12183419: 3 Tage idle - Level 7
12189019: 29 Tage idle - Level 1
11260019: 48 Tage idle - Level 1 => LOESCHEN
12979419: 1 Tage idle - Level 7
8504719: 3 Tage idle - Level 16
8393019: 221 Tage idle - Level 12
11944719: 49 Tage idle - Level 1 => LOESCHEN
8864619: 225 Tage idle - Level 22
9260719: 171 Tage idle - Level 7
7941219: 75 Tage idle - Level 23 (KEEP_CHARACTER)
12159519: 53 Tage idle - Level 1 => LOESCHEN
8094819: 181 Tage idle - Level 11
13047019: 3 Tage idle - Level 1
8464619: 10 Tage idle - Level 16
11484019: 75 Tage idle - Level 2 => LOESCHEN
9195419: 184 Tage idle - Level 11
12792119: 16 Tage idle - Level 2
10930519: 118 Tage idle - Level 8
12387519: 39 Tage idle - Level 1 => LOESCHEN
12716919: 13 Tage idle - Level 6
9459519: 122 Tage idle - Level 8
10247519: 2 Tage idle - Level 7
12022619: 12 Tage idle - Level 13
11758419: 1 Tage idle - Level 1 (KEEP_CHARACTER)
11059519: 0 Tage idle - Level 10
9768719: 22 Tage idle - Level 3
12701619: 24 Tage idle - Level 1
11819719: 0 Tage idle - Level 14
8197119: 1 Tage idle - Level 16
8232219: 146 Tage idle - Level 13 (KEEP_CHARACTER)
12970019: 7 Tage idle - Level 9
10131119: 63 Tage idle - Level 12
11718619: 35 Tage idle - Level 8
11196720: 0 Tage idle - Level 14
10977920: 3 Tage idle - Level 1
9384220: 167 Tage idle - Level 7
13002920: 0 Tage idle - Level 7
8096720: 33 Tage idle - Level 4
11693420: 6 Tage idle - Level 4
10603320: 25 Tage idle - Level 6
12100020: 38 Tage idle - Level 1 (KEEP_CHARACTER)
9177420: 203 Tage idle - Level 10
10750120: 122 Tage idle - Level 8
7939120: 8 Tage idle - Level 70
12981620: 1 Tage idle - Level 4
12318820: 4 Tage idle - Level 3
8912520: 116 Tage idle - Level 19
11446120: 9 Tage idle - Level 1
10112520: 2 Tage idle - Level 18
12262820: 0 Tage idle - Level 10
9501820: 124 Tage idle - Level 4 => LOESCHEN
7939820: 22 Tage idle - Level 38
8791220: 7 Tage idle - Level 8
8908520: 4 Tage idle - Level 10
11294720: 2 Tage idle - Level 9
12263420: 1 Tage idle - Level 25
11624020: 20 Tage idle - Level 5
8169520: 11 Tage idle - Level 13
8255320: 0 Tage idle - Level 18
12243520: 44 Tage idle - Level 1 => LOESCHEN
10686120: 115 Tage idle - Level 6
9837820: 110 Tage idle - Level 5
7940020: 156 Tage idle - Level 29
11645220: 83 Tage idle - Level 7
12000920: 3 Tage idle - Level 5
8894220: 191 Tage idle - Level 8
12756120: 1 Tage idle - Level 1
10449120: 101 Tage idle - Level 6
11797720: 0 Tage idle - Level 14
12447620: 35 Tage idle - Level 1 => LOESCHEN
7956620: 7 Tage idle - Level 8
8692020: 14 Tage idle - Level 9
8809320: 46 Tage idle - Level 10
8606520: 0 Tage idle - Level 9
10819620: 0 Tage idle - Level 6
12189820: 0 Tage idle - Level 40 (KEEP_CHARACTER)
12731220: 22 Tage idle - Level 1
12777320: 2 Tage idle - Level 1
12032320: 1 Tage idle - Level 4
8176020: 5 Tage idle - Level 16
12529420: 0 Tage idle - Level 16
12119120: 2 Tage idle - Level 8 (KEEP_CHARACTER)
12944320: 10 Tage idle - Level 3
11732320: 0 Tage idle - Level 10
10115720: 0 Tage idle - Level 9 (KEEP_CHARACTER)
11059620: 96 Tage idle - Level 3 => LOESCHEN
12489320: 14 Tage idle - Level 1
10181320: 58 Tage idle - Level 11
8875620: 2 Tage idle - Level 9
12448920: 0 Tage idle - Level 15
9196120: 189 Tage idle - Level 6 => LOESCHEN
12707320: 12 Tage idle - Level 1
11535820: 90 Tage idle - Level 3 => LOESCHEN
10652920: 10 Tage idle - Level 3
11621620: 0 Tage idle - Level 13
11596820: 67 Tage idle - Level 8
11895720: 23 Tage idle - Level 2
11566620: 0 Tage idle - Level 16
13134220: 0 Tage idle - Level 1
11981520: 11 Tage idle - Level 1
12793520: 3 Tage idle - Level 1
11085420: 60 Tage idle - Level 1 => LOESCHEN
11292920: 20 Tage idle - Level 1
11910920: 37 Tage idle - Level 1 => LOESCHEN
10659120: 55 Tage idle - Level 9
11886020: 40 Tage idle - Level 1 => LOESCHEN
12606920: 25 Tage idle - Level 1
11567220: 64 Tage idle - Level 10
11242820: 96 Tage idle - Level 8
8147820: 2 Tage idle - Level 6
11820020: 0 Tage idle - Level 1
8806220: 2 Tage idle - Level 10
11998020: 4 Tage idle - Level 6
13079920: 3 Tage idle - Level 1
8988920: 118 Tage idle - Level 19
8948420: 238 Tage idle - Level 7 => LOESCHEN
7939220: 7 Tage idle - Level 14
9344520: 12 Tage idle - Level 7
12577020: 11 Tage idle - Level 1
9850920: 162 Tage idle - Level 11
12906420: 12 Tage idle - Level 1
10801220: 0 Tage idle - Level 9
10148420: 8 Tage idle - Level 8 (KEEP_CHARACTER)
12961820: 9 Tage idle - Level 1 (KEEP_CHARACTER)
12394820: 41 Tage idle - Level 1 => LOESCHEN
9795920: 32 Tage idle - Level 13
11345120: 72 Tage idle - Level 10
12035520: 54 Tage idle - Level 1 => LOESCHEN
12941920: 0 Tage idle - Level 10
11932720: 26 Tage idle - Level 3
8756520: 24 Tage idle - Level 1
11370320: 82 Tage idle - Level 3
9735520: 1 Tage idle - Level 40
8082820: 2 Tage idle - Level 19
11923020: 60 Tage idle - Level 5
12157820: 21 Tage idle - Level 4
12937920: 7 Tage idle - Level 1
9193720: 41 Tage idle - Level 23
9852120: 47 Tage idle - Level 22
9153220: 216 Tage idle - Level 11
7960020: 4 Tage idle - Level 1 (KEEP_CHARACTER)
11169120: 58 Tage idle - Level 8
12056720: 14 Tage idle - Level 1
9325920: 1 Tage idle - Level 1 (KEEP_CHARACTER)
10858920: 32 Tage idle - Level 5
8280620: 10 Tage idle - Level 18 (KEEP_CHARACTER)
11179420: 19 Tage idle - Level 8
10792620: 4 Tage idle - Level 13 (KEEP_CHARACTER)
13086420: 0 Tage idle - Level 1
12943120: 1 Tage idle - Level 8
10063520: 141 Tage idle - Level 7
10535020: 2 Tage idle - Level 7
11184720: 2 Tage idle - Level 3
12807220: 18 Tage idle - Level 1
9802720: 20 Tage idle - Level 26 (KEEP_CHARACTER)
9068720: 192 Tage idle - Level 25
12133520: 55 Tage idle - Level 2
10814020: 0 Tage idle - Level 11
9215820: 8 Tage idle - Level 10 (KEEP_CHARACTER)
11636320: 9 Tage idle - Level 7
10677920: 10 Tage idle - Level 1
12747220: 19 Tage idle - Level 1
8971120: 127 Tage idle - Level 6
11550120: 87 Tage idle - Level 8
12483820: 2 Tage idle - Level 8 (KEEP_CHARACTER)
8130720: 208 Tage idle - Level 7
8835220: 87 Tage idle - Level 8
13133720: 0 Tage idle - Level 1
8272920: 143 Tage idle - Level 16
12261020: 47 Tage idle - Level 1 => LOESCHEN
11789420: 1 Tage idle - Level 2
12970220: 9 Tage idle - Level 1
11591220: 46 Tage idle - Level 7
10167120: 1 Tage idle - Level 16
13038220: 4 Tage idle - Level 1
11759220: 4 Tage idle - Level 13
12449620: 31 Tage idle - Level 7
11105720: 2 Tage idle - Level 12
9890120: 13 Tage idle - Level 11
12332620: 44 Tage idle - Level 1 => LOESCHEN
9733720: 155 Tage idle - Level 11
11004620: 93 Tage idle - Level 7
12064520: 47 Tage idle - Level 6
11394720: 20 Tage idle - Level 1
8582720: 49 Tage idle - Level 14
10836520: 75 Tage idle - Level 5
11931520: 0 Tage idle - Level 7
9845720: 93 Tage idle - Level 5
10430920: 3 Tage idle - Level 1
11653120: 52 Tage idle - Level 2
13059420: 4 Tage idle - Level 1
10562820: 12 Tage idle - Level 5
11952020: 2 Tage idle - Level 3
11187920: 0 Tage idle - Level 6 (KEEP_CHARACTER)
9263420: 0 Tage idle - Level 10 (KEEP_CHARACTER)
8209120: 3 Tage idle - Level 9
9765120: 131 Tage idle - Level 5
10720120: 137 Tage idle - Level 5
8061720: 55 Tage idle - Level 8 (KEEP_CHARACTER)
8776520: 200 Tage idle - Level 8
11669720: 13 Tage idle - Level 1
12065820: 13 Tage idle - Level 10
12435620: 38 Tage idle - Level 1 => LOESCHEN
9005920: 0 Tage idle - Level 29 (KEEP_CHARACTER)
10173720: 68 Tage idle - Level 12
12810020: 18 Tage idle - Level 1
10594220: 12 Tage idle - Level 14
12988020: 1 Tage idle - Level 5
12901520: 2 Tage idle - Level 1
12663620: 0 Tage idle - Level 14
8488520: 242 Tage idle - Level 12
12269220: 45 Tage idle - Level 2
10949820: 101 Tage idle - Level 5
13085920: 1 Tage idle - Level 3
9512920: 1 Tage idle - Level 20
8098820: 34 Tage idle - Level 5
13096120: 1 Tage idle - Level 1
11027020: 80 Tage idle - Level 3
12046520: 60 Tage idle - Level 1 => LOESCHEN
12127720: 0 Tage idle - Level 20
13101020: 1 Tage idle - Level 1
12512420: 27 Tage idle - Level 1
9017420: 100 Tage idle - Level 18
9068120: 120 Tage idle - Level 11
11787620: 0 Tage idle - Level 15
12472320: 0 Tage idle - Level 7
7971020: 5 Tage idle - Level 12
12730820: 21 Tage idle - Level 1
9680920: 184 Tage idle - Level 6 => LOESCHEN
9802820: 38 Tage idle - Level 14
9853520: 32 Tage idle - Level 5
13021120: 2 Tage idle - Level 6
12883220: 3 Tage idle - Level 9
8854620: 0 Tage idle - Level 14
8946020: 242 Tage idle - Level 8 => LOESCHEN
11884320: 12 Tage idle - Level 11
12645620: 27 Tage idle - Level 2
12771920: 0 Tage idle - Level 12
11271220: 5 Tage idle - Level 1
11023320: 45 Tage idle - Level 1 => LOESCHEN
12042820: 58 Tage idle - Level 1 => LOESCHEN
8920520: 167 Tage idle - Level 6
12337020: 0 Tage idle - Level 7
11864420: 55 Tage idle - Level 1 => LOESCHEN
12266120: 24 Tage idle - Level 1
8571220: 61 Tage idle - Level 4
11186020: 0 Tage idle - Level 23
11145620: 4 Tage idle - Level 1
11515420: 2 Tage idle - Level 3
10551320: 1 Tage idle - Level 7 (KEEP_CHARACTER)
12124620: 0 Tage idle - Level 5
8526820: 239 Tage idle - Level 12
8699120: 24 Tage idle - Level 7
12190220: 44 Tage idle - Level 8
12687320: 0 Tage idle - Level 13
8121120: 208 Tage idle - Level 11
12738320: 0 Tage idle - Level 10
9308620: 18 Tage idle - Level 7
12945820: 10 Tage idle - Level 1
12545820: 32 Tage idle - Level 1 => LOESCHEN
9161120: 27 Tage idle - Level 7
12054320: 58 Tage idle - Level 1 => LOESCHEN
10324620: 29 Tage idle - Level 8 (KEEP_CHARACTER)
12019520: 51 Tage idle - Level 8
10456520: 7 Tage idle - Level 15
8532020: 103 Tage idle - Level 4
11551520: 8 Tage idle - Level 9
9273120: 166 Tage idle - Level 11
12865220: 15 Tage idle - Level 1
11937220: 5 Tage idle - Level 13
12298220: 15 Tage idle - Level 7
12703120: 18 Tage idle - Level 5
10770320: 0 Tage idle - Level 11
9460720: 1 Tage idle - Level 11
10831620: 66 Tage idle - Level 8 (KEEP_CHARACTER)
8953220: 3 Tage idle - Level 5
8756020: 0 Tage idle - Level 20
10102520: 54 Tage idle - Level 3
12703820: 17 Tage idle - Level 1
11659520: 5 Tage idle - Level 3
9988620: 31 Tage idle - Level 8
10401420: 0 Tage idle - Level 11
12972220: 0 Tage idle - Level 5
10128720: 25 Tage idle - Level 1
8204220: 0 Tage idle - Level 5
8700320: 0 Tage idle - Level 22 (KEEP_CHARACTER)
12527120: 8 Tage idle - Level 1
11897820: 58 Tage idle - Level 3
11938520: 60 Tage idle - Level 2 => LOESCHEN
9026520: 15 Tage idle - Level 6
10068020: 52 Tage idle - Level 8
12299520: 43 Tage idle - Level 1 => LOESCHEN
11532920: 16 Tage idle - Level 11
9492120: 31 Tage idle - Level 22
12420420: 0 Tage idle - Level 13
8072720: 27 Tage idle - Level 19
11872220: 5 Tage idle - Level 6
10574420: 147 Tage idle - Level 8
12279620: 11 Tage idle - Level 8
12239120: 18 Tage idle - Level 1
12162620: 53 Tage idle - Level 1 => LOESCHEN
11244920: 16 Tage idle - Level 1
8691020: 2 Tage idle - Level 8
9533520: 68 Tage idle - Level 12
8489220: 38 Tage idle - Level 13
11062620: 68 Tage idle - Level 4
11888820: 48 Tage idle - Level 1 => LOESCHEN
10707220: 9 Tage idle - Level 2
10053420: 152 Tage idle - Level 15
12087720: 27 Tage idle - Level 2
11812520: 62 Tage idle - Level 8
12538720: 0 Tage idle - Level 11
10651220: 25 Tage idle - Level 1
9245520: 0 Tage idle - Level 10
12300020: 36 Tage idle - Level 1 => LOESCHEN
10338020: 4 Tage idle - Level 8 (KEEP_CHARACTER)
13006320: 0 Tage idle - Level 1
12954220: 5 Tage idle - Level 1
9494020: 16 Tage idle - Level 8
9742220: 1 Tage idle - Level 14 (KEEP_CHARACTER)
8292320: 42 Tage idle - Level 11 (KEEP_CHARACTER)
10095120: 163 Tage idle - Level 8
13092520: 0 Tage idle - Level 7
10140520: 30 Tage idle - Level 2
8389420: 27 Tage idle - Level 11
11449620: 0 Tage idle - Level 8
10110320: 146 Tage idle - Level 9
8105720: 276 Tage idle - Level 16
10530920: 6 Tage idle - Level 12
8607420: 208 Tage idle - Level 18
12889620: 13 Tage idle - Level 1
8698620: 9 Tage idle - Level 7
13078220: 3 Tage idle - Level 1
8495820: 4 Tage idle - Level 1
12286820: 5 Tage idle - Level 1
12580020: 17 Tage idle - Level 1
11282220: 0 Tage idle - Level 33 (KEEP_CHARACTER)
12297020: 42 Tage idle - Level 4
12839520: 0 Tage idle - Level 8
9328620: 2 Tage idle - Level 13
9536020: 150 Tage idle - Level 22
13028120: 3 Tage idle - Level 1
8329720: 232 Tage idle - Level 8
11637820: 2 Tage idle - Level 9
9632120: 2 Tage idle - Level 9
12580720: 10 Tage idle - Level 3
8972620: 108 Tage idle - Level 6
11339520: 19 Tage idle - Level 8 (KEEP_CHARACTER)
10993120: 33 Tage idle - Level 13
9181820: 0 Tage idle - Level 15
11394920: 30 Tage idle - Level 17
11070420: 42 Tage idle - Level 7 (KEEP_CHARACTER)
9521420: 53 Tage idle - Level 7
8193120: 0 Tage idle - Level 11
13029420: 0 Tage idle - Level 7
9172120: 27 Tage idle - Level 11
8528120: 225 Tage idle - Level 10
11592720: 44 Tage idle - Level 5
12359620: 3 Tage idle - Level 22
9592720: 113 Tage idle - Level 6
9881320: 71 Tage idle - Level 2 => LOESCHEN
12323820: 30 Tage idle - Level 1 => LOESCHEN
13054620: 2 Tage idle - Level 1
7954420: 0 Tage idle - Level 10 (KEEP_CHARACTER)
12951820: 9 Tage idle - Level 1
12957420: 10 Tage idle - Level 1
12673420: 25 Tage idle - Level 2
12395020: 40 Tage idle - Level 1 => LOESCHEN
11097220: 94 Tage idle - Level 8
12070620: 0 Tage idle - Level 9
13085420: 0 Tage idle - Level 1 (KEEP_CHARACTER)
10139020: 65 Tage idle - Level 9
11654620: 78 Tage idle - Level 7
8974520: 4 Tage idle - Level 15 (KEEP_CHARACTER)
12466620: 18 Tage idle - Level 6
11953520: 42 Tage idle - Level 9
10290520: 120 Tage idle - Level 10
13080420: 3 Tage idle - Level 1
12725020: 0 Tage idle - Level 13
10215220: 159 Tage idle - Level 9
11720520: 23 Tage idle - Level 6
12400620: 0 Tage idle - Level 10
12861620: 15 Tage idle - Level 1
12664420: 0 Tage idle - Level 7
8802820: 189 Tage idle - Level 15
11665520: 19 Tage idle - Level 25
11092920: 109 Tage idle - Level 3 => LOESCHEN
9539220: 3 Tage idle - Level 5
10291120: 135 Tage idle - Level 9
7980920: 0 Tage idle - Level 8 (KEEP_CHARACTER)
10504520: 101 Tage idle - Level 12
8798520: 0 Tage idle - Level 29
12325720: 16 Tage idle - Level 5
9513720: 0 Tage idle - Level 9
12098020: 58 Tage idle - Level 1 => LOESCHEN
8722220: 28 Tage idle - Level 14
9164420: 107 Tage idle - Level 8
12553720: 27 Tage idle - Level 1
9088920: 201 Tage idle - Level 9
7976920: 46 Tage idle - Level 1 (KEEP_CHARACTER)
12310420: 45 Tage idle - Level 1 => LOESCHEN
12518920: 33 Tage idle - Level 2 (KEEP_CHARACTER)
10003420: 43 Tage idle - Level 8
9767920: 111 Tage idle - Level 7
8348420: 7 Tage idle - Level 9
8145620: 107 Tage idle - Level 5
12878820: 12 Tage idle - Level 1
10809720: 63 Tage idle - Level 7
11585620: 48 Tage idle - Level 1 => LOESCHEN
12635520: 0 Tage idle - Level 16 (KEEP_CHARACTER)
12022420: 2 Tage idle - Level 1 (KEEP_CHARACTER)
12499320: 34 Tage idle - Level 1 => LOESCHEN
8632020: 57 Tage idle - Level 6
13017320: 6 Tage idle - Level 1
9732720: 4 Tage idle - Level 11 (KEEP_CHARACTER)
8571420: 190 Tage idle - Level 10
12924820: 5 Tage idle - Level 1
11054320: 19 Tage idle - Level 20
8293020: 3 Tage idle - Level 1
12646420: 24 Tage idle - Level 1
9637220: 20 Tage idle - Level 6
7952620: 28 Tage idle - Level 11 (KEEP_CHARACTER)
10405320: 8 Tage idle - Level 10
11591520: 51 Tage idle - Level 6
11627620: 42 Tage idle - Level 1 => LOESCHEN
9586920: 71 Tage idle - Level 2 => LOESCHEN
8121320: 60 Tage idle - Level 11
12606620: 29 Tage idle - Level 1
10228720: 2 Tage idle - Level 4 (KEEP_CHARACTER)
12956220: 9 Tage idle - Level 1
9445320: 106 Tage idle - Level 5
12221520: 47 Tage idle - Level 1 => LOESCHEN
12393920: 0 Tage idle - Level 13
11547020: 64 Tage idle - Level 8
12642020: 0 Tage idle - Level 8 (KEEP_CHARACTER)
8040820: 33 Tage idle - Level 25
11511220: 29 Tage idle - Level 8
12981420: 7 Tage idle - Level 1
8588620: 118 Tage idle - Level 14
12455120: 3 Tage idle - Level 1
8760220: 16 Tage idle - Level 7
8061320: 131 Tage idle - Level 8
12794520: 4 Tage idle - Level 5 (KEEP_CHARACTER)
12956920: 0 Tage idle - Level 4
12977420: 6 Tage idle - Level 4
10416920: 0 Tage idle - Level 34 (KEEP_CHARACTER)
9507220: 45 Tage idle - Level 8
11198420: 87 Tage idle - Level 3
8057320: 210 Tage idle - Level 18
11284220: 0 Tage idle - Level 12
10330720: 53 Tage idle - Level 2
12572420: 1 Tage idle - Level 15 (KEEP_CHARACTER)
8438020: 30 Tage idle - Level 3
8645520: 54 Tage idle - Level 10
12962820: 5 Tage idle - Level 4
12436520: 2 Tage idle - Level 9 (KEEP_CHARACTER)
11599720: 77 Tage idle - Level 8
11761020: 31 Tage idle - Level 1 => LOESCHEN
12112020: 29 Tage idle - Level 8
12786120: 10 Tage idle - Level 4
10762120: 81 Tage idle - Level 3
8630220: 0 Tage idle - Level 8
13060620: 0 Tage idle - Level 1
11037620: 12 Tage idle - Level 1
11407420: 5 Tage idle - Level 26
9781620: 136 Tage idle - Level 5
11878720: 28 Tage idle - Level 5
12274820: 0 Tage idle - Level 7
9179820: 209 Tage idle - Level 10
11716620: 41 Tage idle - Level 7
11154220: 12 Tage idle - Level 8
12041820: 0 Tage idle - Level 16
11240020: 73 Tage idle - Level 6
12872620: 1 Tage idle - Level 14 (KEEP_CHARACTER)
12381120: 2 Tage idle - Level 1
11737120: 70 Tage idle - Level 5
11625820: 11 Tage idle - Level 6
8200720: 45 Tage idle - Level 11
