Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Mon May  1 00:13:00 2006
11891618: 0 Tage idle - Level 1
9192718: 0 Tage idle - Level 2
11284118: 0 Tage idle - Level 40 (KEEP_CHARACTER)
14606218: 0 Tage idle - Level 9
14033618: 5 Tage idle - Level 7
9243718: 9 Tage idle - Level 9
9410718: 190 Tage idle - Level 13
13698518: 1 Tage idle - Level 4
8082418: 94 Tage idle - Level 21
14586018: 9 Tage idle - Level 1
13941018: 44 Tage idle - Level 1 => LOESCHEN
8397218: 64 Tage idle - Level 11
12755218: 29 Tage idle - Level 6
10650018: 3 Tage idle - Level 5 (KEEP_CHARACTER)
13232518: 7 Tage idle - Level 4 (KEEP_CHARACTER)
13486018: 1 Tage idle - Level 3
14333118: 1 Tage idle - Level 23 (KEEP_CHARACTER)
12152418: 135 Tage idle - Level 4 => LOESCHEN
12239218: 40 Tage idle - Level 15
14014318: 0 Tage idle - Level 9
9690018: 199 Tage idle - Level 9
12209018: 84 Tage idle - Level 8
13850918: 1 Tage idle - Level 15
14379918: 0 Tage idle - Level 17
13734918: 3 Tage idle - Level 1
13162218: 4 Tage idle - Level 18
14004718: 40 Tage idle - Level 1 => LOESCHEN
11513718: 116 Tage idle - Level 3 => LOESCHEN
13952618: 42 Tage idle - Level 1 => LOESCHEN
8013018: 0 Tage idle - Level 51
11787818: 43 Tage idle - Level 6
11833118: 29 Tage idle - Level 18
14223018: 18 Tage idle - Level 2
14107018: 2 Tage idle - Level 8
13969118: 22 Tage idle - Level 8
11585618: 1 Tage idle - Level 27
8809718: 60 Tage idle - Level 7
14659518: 0 Tage idle - Level 3
12761818: 108 Tage idle - Level 5
10738818: 27 Tage idle - Level 8
9666818: 268 Tage idle - Level 14
8328518: 7 Tage idle - Level 57
13452118: 46 Tage idle - Level 1 => LOESCHEN
14010618: 20 Tage idle - Level 1
13908818: 0 Tage idle - Level 8
12164618: 90 Tage idle - Level 1 (KEEP_CHARACTER)
9560018: 14 Tage idle - Level 20
8916018: 14 Tage idle - Level 9 (KEEP_CHARACTER)
12205318: 77 Tage idle - Level 3
14436818: 16 Tage idle - Level 1
12412818: 3 Tage idle - Level 10
12458918: 44 Tage idle - Level 2
13716218: 0 Tage idle - Level 6
8895918: 239 Tage idle - Level 15
13149218: 1 Tage idle - Level 2 (KEEP_CHARACTER)
14497818: 13 Tage idle - Level 1
9586218: 277 Tage idle - Level 9 => LOESCHEN
8379918: 10 Tage idle - Level 27
11560718: 0 Tage idle - Level 4
14305518: 2 Tage idle - Level 1 (KEEP_CHARACTER)
9560718: 8 Tage idle - Level 1 (KEEP_CHARACTER)
13889218: 47 Tage idle - Level 1 => LOESCHEN
13514018: 29 Tage idle - Level 1
11176618: 17 Tage idle - Level 8 (KEEP_CHARACTER)
12226518: 31 Tage idle - Level 1 => LOESCHEN
8744718: 118 Tage idle - Level 21
13707218: 39 Tage idle - Level 1 => LOESCHEN
8263518: 211 Tage idle - Level 7 => LOESCHEN
12950618: 43 Tage idle - Level 15
10568018: 6 Tage idle - Level 30 (KEEP_CHARACTER)
13479618: 8 Tage idle - Level 8
10284018: 12 Tage idle - Level 4
13104418: 60 Tage idle - Level 6
7969118: 289 Tage idle - Level 10
14326718: 2 Tage idle - Level 13
11212318: 135 Tage idle - Level 10
13823918: 10 Tage idle - Level 11
13378518: 37 Tage idle - Level 11
14347218: 16 Tage idle - Level 1
13707918: 49 Tage idle - Level 13
11602718: 5 Tage idle - Level 2
14073518: 36 Tage idle - Level 1 => LOESCHEN
8563018: 11 Tage idle - Level 13
9324318: 2 Tage idle - Level 29
14494018: 14 Tage idle - Level 1
13105018: 72 Tage idle - Level 8
13358618: 10 Tage idle - Level 22
9202718: 288 Tage idle - Level 12
8730018: 0 Tage idle - Level 12
11056218: 2 Tage idle - Level 12
10583618: 235 Tage idle - Level 8
13738718: 42 Tage idle - Level 1 => LOESCHEN
12855818: 0 Tage idle - Level 20
11562618: 0 Tage idle - Level 6
14312018: 1 Tage idle - Level 6
13374118: 1 Tage idle - Level 29
14550318: 11 Tage idle - Level 1
9158618: 202 Tage idle - Level 6 => LOESCHEN
12005718: 1 Tage idle - Level 17
11959218: 2 Tage idle - Level 8
9872418: 155 Tage idle - Level 16
9462118: 21 Tage idle - Level 13
14621918: 7 Tage idle - Level 1
12562818: 116 Tage idle - Level 4
13612718: 18 Tage idle - Level 6
10544418: 6 Tage idle - Level 7
10919918: 31 Tage idle - Level 14
9685518: 222 Tage idle - Level 12
13679318: 10 Tage idle - Level 2 (KEEP_CHARACTER)
13395318: 3 Tage idle - Level 5
14673218: 5 Tage idle - Level 1
14709318: 0 Tage idle - Level 2 (KEEP_CHARACTER)
9721218: 251 Tage idle - Level 14
10307418: 185 Tage idle - Level 10
8965618: 294 Tage idle - Level 12
14602618: 0 Tage idle - Level 15
12143518: 7 Tage idle - Level 17
12305918: 9 Tage idle - Level 1
9873718: 171 Tage idle - Level 10
14212918: 1 Tage idle - Level 8
8661718: 50 Tage idle - Level 3
12933918: 99 Tage idle - Level 4
7941118: 37 Tage idle - Level 8
13705418: 55 Tage idle - Level 1 => LOESCHEN
14430618: 14 Tage idle - Level 1
10641818: 137 Tage idle - Level 9
11453818: 98 Tage idle - Level 12
13310018: 76 Tage idle - Level 8
14578418: 6 Tage idle - Level 1
13695518: 0 Tage idle - Level 10
14410718: 18 Tage idle - Level 1
13736218: 55 Tage idle - Level 1 => LOESCHEN
8085018: 1 Tage idle - Level 16
13989818: 6 Tage idle - Level 1
11348018: 118 Tage idle - Level 5
13579518: 5 Tage idle - Level 1
9469718: 156 Tage idle - Level 9
11515018: 18 Tage idle - Level 18
13503218: 0 Tage idle - Level 1
9277118: 6 Tage idle - Level 1
13716318: 6 Tage idle - Level 1 (KEEP_CHARACTER)
8313318: 148 Tage idle - Level 55
12757918: 106 Tage idle - Level 7
14163118: 31 Tage idle - Level 1 (KEEP_CHARACTER)
13584818: 61 Tage idle - Level 10
14143218: 31 Tage idle - Level 1 => LOESCHEN
14113018: 2 Tage idle - Level 16
8076018: 45 Tage idle - Level 23
10121418: 1 Tage idle - Level 9
13995718: 29 Tage idle - Level 5
12115218: 7 Tage idle - Level 11
8050518: 304 Tage idle - Level 24
13388218: 59 Tage idle - Level 1 => LOESCHEN
8714618: 170 Tage idle - Level 33
8304318: 7 Tage idle - Level 17
12211318: 6 Tage idle - Level 7
13762718: 38 Tage idle - Level 1 => LOESCHEN
12383718: 124 Tage idle - Level 5
14605118: 5 Tage idle - Level 1
12054618: 52 Tage idle - Level 5
10284118: 1 Tage idle - Level 5
12920518: 2 Tage idle - Level 1
13935318: 24 Tage idle - Level 3
13986018: 8 Tage idle - Level 1
14129618: 33 Tage idle - Level 5
8249318: 27 Tage idle - Level 28
10051118: 133 Tage idle - Level 4 => LOESCHEN
8097218: 84 Tage idle - Level 5
14681018: 0 Tage idle - Level 1
13596318: 56 Tage idle - Level 10
12997418: 8 Tage idle - Level 1
8922718: 40 Tage idle - Level 24
11450718: 22 Tage idle - Level 11
14362218: 2 Tage idle - Level 9 (KEEP_CHARACTER)
12339218: 2 Tage idle - Level 7 (KEEP_CHARACTER)
14033118: 18 Tage idle - Level 6
8441518: 9 Tage idle - Level 17
8730118: 217 Tage idle - Level 10
14661118: 0 Tage idle - Level 1
9871218: 64 Tage idle - Level 19
13749018: 21 Tage idle - Level 20
12293518: 55 Tage idle - Level 14
8305618: 219 Tage idle - Level 20
9400618: 203 Tage idle - Level 6 => LOESCHEN
10943918: 1 Tage idle - Level 10 (KEEP_CHARACTER)
11502318: 2 Tage idle - Level 8
8452418: 155 Tage idle - Level 8
8741018: 6 Tage idle - Level 24 (KEEP_CHARACTER)
8123318: 24 Tage idle - Level 1
10336418: 18 Tage idle - Level 9
13293018: 6 Tage idle - Level 9 (KEEP_CHARACTER)
7955218: 0 Tage idle - Level 61 (KEEP_CHARACTER)
11340618: 178 Tage idle - Level 5 => LOESCHEN
13608118: 23 Tage idle - Level 2
10042818: 117 Tage idle - Level 14
13289018: 51 Tage idle - Level 4 (KEEP_CHARACTER)
8453018: 5 Tage idle - Level 9
14384018: 0 Tage idle - Level 4
13785118: 21 Tage idle - Level 9
10337018: 224 Tage idle - Level 7 => LOESCHEN
13911718: 11 Tage idle - Level 2
10767918: 204 Tage idle - Level 7
10691318: 100 Tage idle - Level 10
11407518: 78 Tage idle - Level 15
11787318: 163 Tage idle - Level 8
14607718: 0 Tage idle - Level 10
12548618: 26 Tage idle - Level 1
13562418: 58 Tage idle - Level 9
8109718: 277 Tage idle - Level 10
10449018: 11 Tage idle - Level 6
8367918: 236 Tage idle - Level 15
13365218: 59 Tage idle - Level 1 => LOESCHEN
14632918: 4 Tage idle - Level 1 (KEEP_CHARACTER)
12868018: 42 Tage idle - Level 12
10722418: 4 Tage idle - Level 16
13477218: 0 Tage idle - Level 17
11377718: 0 Tage idle - Level 7
11412818: 39 Tage idle - Level 5
11002518: 21 Tage idle - Level 18
8160018: 149 Tage idle - Level 11
14744918: 1 Tage idle - Level 1
9873818: 112 Tage idle - Level 12
13989218: 41 Tage idle - Level 1 => LOESCHEN
13993918: 2 Tage idle - Level 11 (KEEP_CHARACTER)
11924818: 41 Tage idle - Level 7
9144718: 172 Tage idle - Level 18
9433318: 51 Tage idle - Level 1 => LOESCHEN
7951518: 0 Tage idle - Level 9 (KEEP_CHARACTER)
8631618: 333 Tage idle - Level 21
9853918: 140 Tage idle - Level 12
13350618: 7 Tage idle - Level 7
13801618: 50 Tage idle - Level 1 => LOESCHEN
10814518: 99 Tage idle - Level 1 (KEEP_CHARACTER)
13933518: 30 Tage idle - Level 2
13492818: 46 Tage idle - Level 1 => LOESCHEN
10743618: 8 Tage idle - Level 12
12103818: 4 Tage idle - Level 4
13082518: 0 Tage idle - Level 10
12691018: 104 Tage idle - Level 8
10910618: 143 Tage idle - Level 4 => LOESCHEN
12114018: 0 Tage idle - Level 13
8703118: 6 Tage idle - Level 15
12321518: 16 Tage idle - Level 17
10227618: 134 Tage idle - Level 8 (KEEP_CHARACTER)
10774418: 22 Tage idle - Level 7
8931118: 153 Tage idle - Level 11
14082018: 7 Tage idle - Level 1
14406818: 18 Tage idle - Level 3
13858618: 49 Tage idle - Level 2
10536818: 161 Tage idle - Level 8
9510118: 0 Tage idle - Level 20
12945518: 86 Tage idle - Level 3
14396918: 9 Tage idle - Level 1
12661519: 47 Tage idle - Level 13
13717019: 0 Tage idle - Level 1
13802919: 41 Tage idle - Level 1 (KEEP_CHARACTER)
13230219: 40 Tage idle - Level 1 => LOESCHEN
9789919: 100 Tage idle - Level 4
12763219: 8 Tage idle - Level 9
14584419: 0 Tage idle - Level 8
13863919: 0 Tage idle - Level 6
12779119: 30 Tage idle - Level 9
8420419: 67 Tage idle - Level 2 => LOESCHEN
14432619: 15 Tage idle - Level 5
14073019: 36 Tage idle - Level 1 => LOESCHEN
14316619: 1 Tage idle - Level 8
14240019: 10 Tage idle - Level 1
11299019: 171 Tage idle - Level 7
8649419: 35 Tage idle - Level 3
13986119: 21 Tage idle - Level 1
13905219: 20 Tage idle - Level 1 (KEEP_CHARACTER)
8335219: 81 Tage idle - Level 7
8056919: 1 Tage idle - Level 24
13844619: 0 Tage idle - Level 11
7964319: 282 Tage idle - Level 17
14661219: 4 Tage idle - Level 4
13576519: 35 Tage idle - Level 1 => LOESCHEN
9385519: 190 Tage idle - Level 7
11922319: 18 Tage idle - Level 6
8953619: 23 Tage idle - Level 6
13753819: 17 Tage idle - Level 1 (KEEP_CHARACTER)
13961219: 42 Tage idle - Level 1 => LOESCHEN
13399919: 22 Tage idle - Level 22 (KEEP_CHARACTER)
12263419: 5 Tage idle - Level 16 (KEEP_CHARACTER)
9867319: 0 Tage idle - Level 14
13729219: 56 Tage idle - Level 1 => LOESCHEN
14743019: 0 Tage idle - Level 5
13490319: 62 Tage idle - Level 4
12891419: 88 Tage idle - Level 6
14211119: 19 Tage idle - Level 6
11508019: 148 Tage idle - Level 9
8700719: 1 Tage idle - Level 3
13911119: 31 Tage idle - Level 1 => LOESCHEN
12582919: 50 Tage idle - Level 10
14769219: 0 Tage idle - Level 1
13511119: 11 Tage idle - Level 3
14237319: 21 Tage idle - Level 1
13561919: 42 Tage idle - Level 1 => LOESCHEN
13729919: 18 Tage idle - Level 9
12152719: 38 Tage idle - Level 3
14708919: 3 Tage idle - Level 1
13871019: 45 Tage idle - Level 3
13907119: 21 Tage idle - Level 3
13015719: 82 Tage idle - Level 8
14693319: 3 Tage idle - Level 1
10565119: 15 Tage idle - Level 3
10985719: 40 Tage idle - Level 8
7976519: 3 Tage idle - Level 20
9797719: 9 Tage idle - Level 8
9052719: 219 Tage idle - Level 8
11680719: 1 Tage idle - Level 7
12452219: 1 Tage idle - Level 12
8216119: 50 Tage idle - Level 7 (KEEP_CHARACTER)
12468119: 1 Tage idle - Level 12
9995519: 2 Tage idle - Level 20
13077319: 25 Tage idle - Level 15
13857419: 48 Tage idle - Level 4
9256119: 250 Tage idle - Level 11
8616819: 188 Tage idle - Level 8
13756319: 53 Tage idle - Level 1 => LOESCHEN
14491819: 8 Tage idle - Level 11
14613719: 7 Tage idle - Level 1
9996119: 226 Tage idle - Level 12
13781519: 46 Tage idle - Level 6
13539219: 0 Tage idle - Level 25
9718019: 212 Tage idle - Level 12
11895019: 4 Tage idle - Level 16
12372319: 6 Tage idle - Level 6
11444319: 70 Tage idle - Level 14
9363119: 20 Tage idle - Level 19 (KEEP_CHARACTER)
8890519: 117 Tage idle - Level 4
9950719: 0 Tage idle - Level 20
14583919: 9 Tage idle - Level 1
10455719: 22 Tage idle - Level 6
13331419: 57 Tage idle - Level 1 => LOESCHEN
13412619: 0 Tage idle - Level 1
14062219: 33 Tage idle - Level 1 => LOESCHEN
10597919: 196 Tage idle - Level 8
8425519: 292 Tage idle - Level 9 => LOESCHEN
8192219: 49 Tage idle - Level 10
13721819: 56 Tage idle - Level 1 => LOESCHEN
8567719: 176 Tage idle - Level 6
10942119: 19 Tage idle - Level 12
13362219: 0 Tage idle - Level 31 (KEEP_CHARACTER)
8491119: 16 Tage idle - Level 11
11591819: 166 Tage idle - Level 6
12271919: 7 Tage idle - Level 18
7948919: 35 Tage idle - Level 45 (KEEP_CHARACTER)
13833819: 18 Tage idle - Level 2
10643919: 204 Tage idle - Level 7
10071219: 23 Tage idle - Level 29 (KEEP_CHARACTER)
9699119: 26 Tage idle - Level 8
13657119: 59 Tage idle - Level 1 => LOESCHEN
13206419: 42 Tage idle - Level 1 => LOESCHEN
13338319: 21 Tage idle - Level 8
14063519: 11 Tage idle - Level 7
8264419: 211 Tage idle - Level 14
14423719: 4 Tage idle - Level 6
8953719: 229 Tage idle - Level 22
8057619: 202 Tage idle - Level 21
14687519: 0 Tage idle - Level 3
11816719: 1 Tage idle - Level 7
13480119: 0 Tage idle - Level 1
12263519: 22 Tage idle - Level 1
14738519: 1 Tage idle - Level 1
14251719: 1 Tage idle - Level 8
12912319: 59 Tage idle - Level 8
13480819: 1 Tage idle - Level 18 (KEEP_CHARACTER)
12304919: 15 Tage idle - Level 4
14171119: 28 Tage idle - Level 1
13815819: 50 Tage idle - Level 1 => LOESCHEN
9098219: 15 Tage idle - Level 13
12360219: 49 Tage idle - Level 4
12730019: 2 Tage idle - Level 11
14268219: 25 Tage idle - Level 1
13679619: 16 Tage idle - Level 11
8195419: 197 Tage idle - Level 8
8772719: 325 Tage idle - Level 16
13152319: 0 Tage idle - Level 6
13314719: 18 Tage idle - Level 1
11797819: 75 Tage idle - Level 15
10535019: 2 Tage idle - Level 13 (KEEP_CHARACTER)
9428219: 5 Tage idle - Level 12
8793219: 7 Tage idle - Level 14 (KEEP_CHARACTER)
12244919: 22 Tage idle - Level 10
14309619: 0 Tage idle - Level 7
9985319: 26 Tage idle - Level 20
11666519: 7 Tage idle - Level 19
14121719: 33 Tage idle - Level 1 => LOESCHEN
13082019: 90 Tage idle - Level 3 => LOESCHEN
14588319: 5 Tage idle - Level 2
13624519: 22 Tage idle - Level 1
8920419: 30 Tage idle - Level 1 (KEEP_CHARACTER)
8302719: 14 Tage idle - Level 25
9732419: 66 Tage idle - Level 14 (KEEP_CHARACTER)
14036519: 35 Tage idle - Level 1 => LOESCHEN
12843319: 0 Tage idle - Level 3 (KEEP_CHARACTER)
13169519: 4 Tage idle - Level 1
14345719: 10 Tage idle - Level 4
9145519: 7 Tage idle - Level 9 (KEEP_CHARACTER)
12782719: 1 Tage idle - Level 8
9231319: 0 Tage idle - Level 16
14725819: 2 Tage idle - Level 1
12590119: 0 Tage idle - Level 1
11251919: 54 Tage idle - Level 3
8729519: 0 Tage idle - Level 28
13726919: 53 Tage idle - Level 1 => LOESCHEN
13574819: 13 Tage idle - Level 4
12362819: 2 Tage idle - Level 9
10754719: 80 Tage idle - Level 7
12494719: 12 Tage idle - Level 10
8384919: 207 Tage idle - Level 9
9890119: 28 Tage idle - Level 1
10714219: 0 Tage idle - Level 46 (KEEP_CHARACTER)
9308519: 139 Tage idle - Level 16
13752019: 52 Tage idle - Level 1 => LOESCHEN
11237619: 8 Tage idle - Level 12
11166719: 61 Tage idle - Level 10
13721919: 51 Tage idle - Level 1 => LOESCHEN
13849119: 19 Tage idle - Level 9
12267319: 136 Tage idle - Level 4 => LOESCHEN
8446119: 45 Tage idle - Level 7
10998619: 83 Tage idle - Level 2 => LOESCHEN
10623419: 1 Tage idle - Level 20
13205919: 0 Tage idle - Level 27
11309119: 159 Tage idle - Level 9
10674119: 111 Tage idle - Level 5
14721419: 1 Tage idle - Level 5
14767519: 0 Tage idle - Level 4
13722519: 54 Tage idle - Level 2
12516119: 13 Tage idle - Level 15
10538219: 3 Tage idle - Level 8
11263419: 1 Tage idle - Level 9 (KEEP_CHARACTER)
14256119: 20 Tage idle - Level 8
8122319: 0 Tage idle - Level 25
8426919: 40 Tage idle - Level 32
11831019: 65 Tage idle - Level 3
11182919: 1 Tage idle - Level 20
10832119: 15 Tage idle - Level 5
13662519: 0 Tage idle - Level 6
8128619: 221 Tage idle - Level 13
7944619: 95 Tage idle - Level 5
9274319: 16 Tage idle - Level 20
14560319: 4 Tage idle - Level 4
13916319: 45 Tage idle - Level 1 => LOESCHEN
8553819: 38 Tage idle - Level 7
11867519: 10 Tage idle - Level 1
14034019: 32 Tage idle - Level 8
14292219: 17 Tage idle - Level 1
10817919: 192 Tage idle - Level 8
11589119: 163 Tage idle - Level 8
11264719: 30 Tage idle - Level 5
12851119: 11 Tage idle - Level 19
8751619: 18 Tage idle - Level 1
12451119: 121 Tage idle - Level 9
8215019: 0 Tage idle - Level 43
13547119: 6 Tage idle - Level 6
12619119: 1 Tage idle - Level 14
12000419: 90 Tage idle - Level 3 => LOESCHEN
14647819: 2 Tage idle - Level 7
10438419: 78 Tage idle - Level 6
8519619: 324 Tage idle - Level 18
13283719: 20 Tage idle - Level 1 (KEEP_CHARACTER)
10585219: 78 Tage idle - Level 8
9710719: 194 Tage idle - Level 6 => LOESCHEN
8747619: 53 Tage idle - Level 7
12735819: 2 Tage idle - Level 4
13131919: 89 Tage idle - Level 2 => LOESCHEN
13015919: 18 Tage idle - Level 3
14319319: 18 Tage idle - Level 1
14577519: 6 Tage idle - Level 1
12224419: 87 Tage idle - Level 8
13988919: 41 Tage idle - Level 1 => LOESCHEN
8535119: 6 Tage idle - Level 18
9676219: 272 Tage idle - Level 11
14263319: 26 Tage idle - Level 1
9270619: 225 Tage idle - Level 17
14304019: 5 Tage idle - Level 13 (KEEP_CHARACTER)
13912619: 45 Tage idle - Level 1 => LOESCHEN
13345619: 6 Tage idle - Level 1
14486719: 0 Tage idle - Level 13
8155719: 48 Tage idle - Level 14
11955219: 11 Tage idle - Level 15
8525519: 11 Tage idle - Level 6
7977319: 0 Tage idle - Level 76 (KEEP_CHARACTER)
13163319: 2 Tage idle - Level 4
13994119: 39 Tage idle - Level 3
11925019: 141 Tage idle - Level 4 => LOESCHEN
8885419: 19 Tage idle - Level 15
11403419: 60 Tage idle - Level 7
13078119: 13 Tage idle - Level 4
13584519: 37 Tage idle - Level 1 => LOESCHEN
9019319: 147 Tage idle - Level 5
10349519: 1 Tage idle - Level 22
12904719: 44 Tage idle - Level 7
14441919: 7 Tage idle - Level 1
13032719: 62 Tage idle - Level 8
11054819: 205 Tage idle - Level 6 => LOESCHEN
10455919: 136 Tage idle - Level 4 => LOESCHEN
13402519: 50 Tage idle - Level 1 => LOESCHEN
10045619: 54 Tage idle - Level 6
8537019: 7 Tage idle - Level 9
13412819: 7 Tage idle - Level 1 (KEEP_CHARACTER)
7942819: 14 Tage idle - Level 18
10263319: 87 Tage idle - Level 24
7948419: 1 Tage idle - Level 5
10800119: 1 Tage idle - Level 25
13630519: 49 Tage idle - Level 1 => LOESCHEN
14771619: 0 Tage idle - Level 1
13843619: 26 Tage idle - Level 1
8972519: 170 Tage idle - Level 12
13479419: 24 Tage idle - Level 2
13195419: 36 Tage idle - Level 1 => LOESCHEN
9906419: 2 Tage idle - Level 22
8324619: 53 Tage idle - Level 8
12723019: 13 Tage idle - Level 8
10907519: 7 Tage idle - Level 8
14625419: 6 Tage idle - Level 1
13580119: 0 Tage idle - Level 1
13955619: 43 Tage idle - Level 1 => LOESCHEN
9648619: 266 Tage idle - Level 14
11405319: 150 Tage idle - Level 14
14316919: 18 Tage idle - Level 5
12211719: 5 Tage idle - Level 7
8765719: 141 Tage idle - Level 10
10978819: 1 Tage idle - Level 15
13728219: 17 Tage idle - Level 7
14615819: 7 Tage idle - Level 1
8400819: 47 Tage idle - Level 10
13783619: 53 Tage idle - Level 1 => LOESCHEN
14752319: 0 Tage idle - Level 2
14423219: 2 Tage idle - Level 9
14676819: 0 Tage idle - Level 1
8213919: 189 Tage idle - Level 8
8431619: 6 Tage idle - Level 6
14281419: 6 Tage idle - Level 12
10031619: 233 Tage idle - Level 11
14332419: 22 Tage idle - Level 1
12901619: 29 Tage idle - Level 14
14560419: 7 Tage idle - Level 4
11284719: 3 Tage idle - Level 25
14363219: 9 Tage idle - Level 1 (KEEP_CHARACTER)
8280119: 45 Tage idle - Level 26
14292319: 2 Tage idle - Level 2
10371619: 7 Tage idle - Level 12
12770019: 30 Tage idle - Level 1 => LOESCHEN
9599519: 1 Tage idle - Level 18
13171819: 0 Tage idle - Level 21
13131319: 61 Tage idle - Level 4
12993419: 92 Tage idle - Level 10
11584219: 68 Tage idle - Level 7
13106819: 18 Tage idle - Level 14
14739319: 0 Tage idle - Level 8
12188819: 117 Tage idle - Level 6
14004619: 40 Tage idle - Level 2
13663919: 0 Tage idle - Level 7
12989419: 82 Tage idle - Level 3
12122819: 9 Tage idle - Level 1
14561719: 5 Tage idle - Level 1
12953619: 24 Tage idle - Level 1
12417019: 112 Tage idle - Level 6
14648519: 0 Tage idle - Level 1
14157019: 27 Tage idle - Level 1
11250119: 143 Tage idle - Level 8
12153619: 14 Tage idle - Level 1
13613819: 62 Tage idle - Level 3
11802919: 42 Tage idle - Level 1 => LOESCHEN
10550119: 0 Tage idle - Level 54 (KEEP_CHARACTER)
