Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Tue Nov  1 00:13:00 2005
8805415: 99 Tage idle - Level 12
8161915: 13 Tage idle - Level 13
10137315: 44 Tage idle - Level 6
9227715: 45 Tage idle - Level 10
11110715: 9 Tage idle - Level 8
10643715: 6 Tage idle - Level 8
11167015: 23 Tage idle - Level 8
8076715: 23 Tage idle - Level 11
10249315: 3 Tage idle - Level 18
11136915: 15 Tage idle - Level 1
7939015: 139 Tage idle - Level 31
8380215: 107 Tage idle - Level 8
10355715: 1 Tage idle - Level 21
9324415: 30 Tage idle - Level 1 => LOESCHEN
10538615: 37 Tage idle - Level 2
10750715: 50 Tage idle - Level 1 => LOESCHEN
9471215: 49 Tage idle - Level 5
10502815: 0 Tage idle - Level 5
7944315: 27 Tage idle - Level 21 (KEEP_CHARACTER)
11071215: 28 Tage idle - Level 1
8675815: 0 Tage idle - Level 15
10478615: 0 Tage idle - Level 8
10438115: 66 Tage idle - Level 2 => LOESCHEN
9811515: 13 Tage idle - Level 1
9112615: 15 Tage idle - Level 1
10690715: 0 Tage idle - Level 12
10655915: 24 Tage idle - Level 4
9705815: 90 Tage idle - Level 3 => LOESCHEN
9057615: 79 Tage idle - Level 3
8002315: 40 Tage idle - Level 1 => LOESCHEN
8792415: 11 Tage idle - Level 5
10883915: 0 Tage idle - Level 1
11027415: 17 Tage idle - Level 2
9720715: 49 Tage idle - Level 7
10894115: 27 Tage idle - Level 1
8924615: 11 Tage idle - Level 9
8104015: 31 Tage idle - Level 19
10985615: 1 Tage idle - Level 9
10286715: 0 Tage idle - Level 16
11300815: 17 Tage idle - Level 1
9179915: 92 Tage idle - Level 7
10707515: 6 Tage idle - Level 6
10935515: 25 Tage idle - Level 1
9737215: 48 Tage idle - Level 5
11296515: 17 Tage idle - Level 1
11418415: 4 Tage idle - Level 1
9296515: 71 Tage idle - Level 8
9144715: 2 Tage idle - Level 4
9251015: 23 Tage idle - Level 6
10672715: 55 Tage idle - Level 1 => LOESCHEN
8875515: 122 Tage idle - Level 10
11069815: 21 Tage idle - Level 1
10885815: 15 Tage idle - Level 5
9641415: 8 Tage idle - Level 1
8014515: 4 Tage idle - Level 31
8349215: 1 Tage idle - Level 26
8227615: 164 Tage idle - Level 8
11170515: 25 Tage idle - Level 1
11251715: 1 Tage idle - Level 8
9247015: 131 Tage idle - Level 5
9297815: 83 Tage idle - Level 14
10906615: 16 Tage idle - Level 1
11196715: 10 Tage idle - Level 2
8840315: 0 Tage idle - Level 6
10197816: 50 Tage idle - Level 1 => LOESCHEN
10440316: 68 Tage idle - Level 2 => LOESCHEN
10486416: 58 Tage idle - Level 1 => LOESCHEN
8121516: 0 Tage idle - Level 6
8091016: 185 Tage idle - Level 10
9678516: 2 Tage idle - Level 8
11106116: 1 Tage idle - Level 10
11151216: 27 Tage idle - Level 1
8592816: 28 Tage idle - Level 8
7948816: 1 Tage idle - Level 28 (KEEP_CHARACTER)
11445516: 0 Tage idle - Level 7
8679616: 21 Tage idle - Level 1
10066516: 47 Tage idle - Level 2
10988816: 37 Tage idle - Level 1 => LOESCHEN
8578516: 50 Tage idle - Level 19
9547216: 0 Tage idle - Level 28
8583116: 6 Tage idle - Level 9
11192316: 0 Tage idle - Level 9
8623916: 0 Tage idle - Level 40 (KEEP_CHARACTER)
9435916: 58 Tage idle - Level 4
8482016: 25 Tage idle - Level 5
8770716: 38 Tage idle - Level 8
8851916: 16 Tage idle - Level 8
8366016: 99 Tage idle - Level 3 => LOESCHEN
9830916: 43 Tage idle - Level 8
8761016: 9 Tage idle - Level 14
11325116: 15 Tage idle - Level 1
10690116: 1 Tage idle - Level 5
10366716: 1 Tage idle - Level 8
11057016: 25 Tage idle - Level 1
7955316: 4 Tage idle - Level 14 (KEEP_CHARACTER)
10802416: 3 Tage idle - Level 3
11533216: 1 Tage idle - Level 4
10078716: 17 Tage idle - Level 1
10286116: 24 Tage idle - Level 6
7970216: 0 Tage idle - Level 79 (KEEP_CHARACTER)
10615516: 44 Tage idle - Level 1 => LOESCHEN
11397016: 11 Tage idle - Level 1
10469016: 1 Tage idle - Level 2
11310516: 8 Tage idle - Level 2
11032116: 1 Tage idle - Level 1
8636016: 4 Tage idle - Level 5
10727516: 43 Tage idle - Level 1 => LOESCHEN
8565116: 12 Tage idle - Level 5
11052716: 33 Tage idle - Level 1 => LOESCHEN
7976516: 213 Tage idle - Level 1 (KEEP_CHARACTER)
9625316: 2 Tage idle - Level 16
9058316: 82 Tage idle - Level 8
9149816: 81 Tage idle - Level 1 (KEEP_CHARACTER)
10439516: 68 Tage idle - Level 5
7961216: 49 Tage idle - Level 8
9904316: 71 Tage idle - Level 6
11220316: 22 Tage idle - Level 1
10545916: 42 Tage idle - Level 4
10389116: 33 Tage idle - Level 1 => LOESCHEN
9717416: 13 Tage idle - Level 1
8677816: 111 Tage idle - Level 7
10930616: 6 Tage idle - Level 1
10728816: 2 Tage idle - Level 6
9819116: 100 Tage idle - Level 4
8029916: 176 Tage idle - Level 11
11464216: 0 Tage idle - Level 14
10384116: 1 Tage idle - Level 17
11196116: 19 Tage idle - Level 1
10140916: 80 Tage idle - Level 7
10764216: 50 Tage idle - Level 1 => LOESCHEN
9363116: 1 Tage idle - Level 13
11140416: 2 Tage idle - Level 6
11075116: 31 Tage idle - Level 1 => LOESCHEN
11242116: 21 Tage idle - Level 5
8430116: 57 Tage idle - Level 11
8228316: 37 Tage idle - Level 1 (KEEP_CHARACTER)
10871216: 26 Tage idle - Level 1
10334716: 6 Tage idle - Level 9
11435316: 8 Tage idle - Level 1
9303416: 55 Tage idle - Level 2
11106216: 15 Tage idle - Level 1
8552416: 5 Tage idle - Level 8
11490716: 0 Tage idle - Level 4
11035316: 32 Tage idle - Level 1 => LOESCHEN
8558016: 0 Tage idle - Level 16
10942816: 39 Tage idle - Level 1 => LOESCHEN
7974016: 4 Tage idle - Level 14
8988916: 24 Tage idle - Level 6
10755916: 14 Tage idle - Level 1
9279216: 4 Tage idle - Level 1
10644516: 16 Tage idle - Level 1
9816016: 2 Tage idle - Level 1
10730316: 8 Tage idle - Level 4
10244516: 0 Tage idle - Level 1
8092416: 24 Tage idle - Level 11 (KEEP_CHARACTER)
11071416: 21 Tage idle - Level 1
8549016: 44 Tage idle - Level 9
11239416: 21 Tage idle - Level 1
11451516: 0 Tage idle - Level 5
10807516: 35 Tage idle - Level 1 => LOESCHEN
11386216: 1 Tage idle - Level 11
9958916: 2 Tage idle - Level 6
10001916: 51 Tage idle - Level 8
8377016: 175 Tage idle - Level 7
11477716: 2 Tage idle - Level 1
8255416: 0 Tage idle - Level 35
11193716: 23 Tage idle - Level 1
8417816: 162 Tage idle - Level 7
9973816: 1 Tage idle - Level 5
10062916: 79 Tage idle - Level 12
9776616: 40 Tage idle - Level 8
9112816: 1 Tage idle - Level 20
10645816: 55 Tage idle - Level 1 => LOESCHEN
9447516: 0 Tage idle - Level 11 (KEEP_CHARACTER)
8205316: 15 Tage idle - Level 12
11194316: 0 Tage idle - Level 15
8382316: 45 Tage idle - Level 14 (KEEP_CHARACTER)
10630516: 0 Tage idle - Level 13
8053216: 195 Tage idle - Level 7
10104216: 57 Tage idle - Level 1 => LOESCHEN
11544216: 1 Tage idle - Level 1
9747016: 4 Tage idle - Level 11
11347016: 14 Tage idle - Level 1
10884716: 35 Tage idle - Level 1 => LOESCHEN
9802716: 99 Tage idle - Level 6
11032916: 29 Tage idle - Level 1
9772216: 104 Tage idle - Level 3 => LOESCHEN
11124316: 0 Tage idle - Level 15
11459016: 0 Tage idle - Level 1
7971616: 0 Tage idle - Level 8 (KEEP_CHARACTER)
10743116: 49 Tage idle - Level 1 => LOESCHEN
8611216: 4 Tage idle - Level 1 (KEEP_CHARACTER)
10667616: 3 Tage idle - Level 1
8591016: 0 Tage idle - Level 7
10926016: 40 Tage idle - Level 1 => LOESCHEN
10971116: 37 Tage idle - Level 1 => LOESCHEN
9854016: 22 Tage idle - Level 5
8556216: 2 Tage idle - Level 22 (KEEP_CHARACTER)
9281416: 132 Tage idle - Level 4 => LOESCHEN
11494516: 4 Tage idle - Level 1
10115816: 26 Tage idle - Level 3
10160916: 12 Tage idle - Level 4
11094516: 24 Tage idle - Level 1
11256916: 19 Tage idle - Level 5
8733516: 35 Tage idle - Level 20
8323216: 26 Tage idle - Level 3 (KEEP_CHARACTER)
10126016: 13 Tage idle - Level 5
9712516: 25 Tage idle - Level 1
10967116: 28 Tage idle - Level 1
10197316: 0 Tage idle - Level 14
8354016: 53 Tage idle - Level 15
7968216: 201 Tage idle - Level 8
9328416: 0 Tage idle - Level 9
8571816: 145 Tage idle - Level 9
8126716: 90 Tage idle - Level 3 => LOESCHEN
9510316: 28 Tage idle - Level 22 (KEEP_CHARACTER)
9399716: 22 Tage idle - Level 1
9561016: 27 Tage idle - Level 6
10805716: 4 Tage idle - Level 1
8972416: 83 Tage idle - Level 15
8106816: 78 Tage idle - Level 7
11171316: 22 Tage idle - Level 5
8982716: 1 Tage idle - Level 10
8988316: 9 Tage idle - Level 1 (KEEP_CHARACTER)
10208516: 5 Tage idle - Level 1
11222316: 19 Tage idle - Level 1
9191916: 22 Tage idle - Level 4
11319416: 9 Tage idle - Level 1
9278716: 0 Tage idle - Level 21
10355316: 20 Tage idle - Level 1
11547416: 1 Tage idle - Level 1
9460616: 0 Tage idle - Level 12
9273716: 1 Tage idle - Level 15
9517216: 48 Tage idle - Level 1 => LOESCHEN
10898116: 20 Tage idle - Level 1
8193616: 164 Tage idle - Level 10
8898116: 109 Tage idle - Level 4
10401316: 69 Tage idle - Level 2 => LOESCHEN
11542416: 0 Tage idle - Level 1 (KEEP_CHARACTER)
8285016: 94 Tage idle - Level 19
11507616: 3 Tage idle - Level 1
10872616: 0 Tage idle - Level 20
9061216: 1 Tage idle - Level 6
10103016: 2 Tage idle - Level 17
9522516: 54 Tage idle - Level 11
8305916: 60 Tage idle - Level 10
8564016: 81 Tage idle - Level 6
8072616: 120 Tage idle - Level 7
9993816: 3 Tage idle - Level 13 (KEEP_CHARACTER)
8113316: 49 Tage idle - Level 8
8939516: 0 Tage idle - Level 12 (KEEP_CHARACTER)
8544116: 19 Tage idle - Level 15
10721416: 52 Tage idle - Level 1 => LOESCHEN
8478916: 80 Tage idle - Level 1 (KEEP_CHARACTER)
10934516: 40 Tage idle - Level 1 => LOESCHEN
9244816: 43 Tage idle - Level 1 => LOESCHEN
9407116: 121 Tage idle - Level 6
8154416: 190 Tage idle - Level 8
8280716: 12 Tage idle - Level 8
10245916: 12 Tage idle - Level 10
9908916: 22 Tage idle - Level 2
9923816: 0 Tage idle - Level 18
10768116: 45 Tage idle - Level 2
7960816: 48 Tage idle - Level 1 (KEEP_CHARACTER)
11336916: 6 Tage idle - Level 1
10783016: 49 Tage idle - Level 1 (KEEP_CHARACTER)
8667016: 16 Tage idle - Level 24
11438616: 8 Tage idle - Level 1
8267016: 58 Tage idle - Level 5
9291116: 0 Tage idle - Level 11
8606716: 25 Tage idle - Level 13
10084816: 49 Tage idle - Level 1 => LOESCHEN
10535816: 1 Tage idle - Level 14
10130116: 14 Tage idle - Level 1
9641016: 45 Tage idle - Level 1 => LOESCHEN
11236416: 4 Tage idle - Level 1
8424416: 181 Tage idle - Level 8
9809016: 78 Tage idle - Level 7
10231916: 2 Tage idle - Level 1
10571216: 13 Tage idle - Level 6
8774016: 4 Tage idle - Level 1
11054116: 32 Tage idle - Level 1 => LOESCHEN
8662716: 2 Tage idle - Level 8
9677516: 111 Tage idle - Level 8
8591816: 5 Tage idle - Level 17
8425016: 0 Tage idle - Level 14
8354116: 0 Tage idle - Level 11
8070116: 11 Tage idle - Level 10
7978616: 10 Tage idle - Level 7
10466116: 25 Tage idle - Level 1
9349016: 5 Tage idle - Level 24
8714316: 7 Tage idle - Level 41
10689516: 7 Tage idle - Level 1
9490216: 90 Tage idle - Level 4
10117116: 63 Tage idle - Level 8
11268516: 19 Tage idle - Level 1
11025216: 11 Tage idle - Level 1
8593016: 172 Tage idle - Level 6
8755416: 52 Tage idle - Level 5
11167416: 1 Tage idle - Level 3
11329816: 0 Tage idle - Level 8
11456016: 5 Tage idle - Level 2
11436116: 5 Tage idle - Level 1
10183416: 39 Tage idle - Level 1 => LOESCHEN
9066316: 38 Tage idle - Level 3
10061816: 0 Tage idle - Level 28 (KEEP_CHARACTER)
7954316: 0 Tage idle - Level 43
10847516: 14 Tage idle - Level 1
10892616: 42 Tage idle - Level 1 => LOESCHEN
9440816: 6 Tage idle - Level 8
9168016: 132 Tage idle - Level 4 => LOESCHEN
10118416: 9 Tage idle - Level 8
8872716: 55 Tage idle - Level 6
11481916: 4 Tage idle - Level 1
10427616: 67 Tage idle - Level 3
10842516: 31 Tage idle - Level 10
11411216: 0 Tage idle - Level 8
11183616: 2 Tage idle - Level 1
7980116: 13 Tage idle - Level 2
8483616: 21 Tage idle - Level 13
8524316: 8 Tage idle - Level 12
10083616: 30 Tage idle - Level 15
11549416: 0 Tage idle - Level 1
11427816: 1 Tage idle - Level 1
10093916: 87 Tage idle - Level 1 (KEEP_CHARACTER)
10210116: 0 Tage idle - Level 29 (KEEP_CHARACTER)
9710816: 4 Tage idle - Level 11
9680316: 1 Tage idle - Level 1 (KEEP_CHARACTER)
11103316: 21 Tage idle - Level 1
9306116: 68 Tage idle - Level 6
7956216: 205 Tage idle - Level 6 => LOESCHEN
10894516: 41 Tage idle - Level 1 => LOESCHEN
8230716: 30 Tage idle - Level 14
10287016: 76 Tage idle - Level 3
8281416: 144 Tage idle - Level 6
11099016: 13 Tage idle - Level 2
10621016: 19 Tage idle - Level 1 (KEEP_CHARACTER)
11392316: 1 Tage idle - Level 2
10049416: 13 Tage idle - Level 7
10799016: 45 Tage idle - Level 1 (KEEP_CHARACTER)
9889416: 43 Tage idle - Level 1 => LOESCHEN
10677416: 0 Tage idle - Level 1
8671816: 101 Tage idle - Level 7
9975216: 16 Tage idle - Level 8
9230216: 34 Tage idle - Level 1 => LOESCHEN
11489416: 0 Tage idle - Level 1
11291216: 18 Tage idle - Level 1
10039816: 1 Tage idle - Level 12
8160416: 37 Tage idle - Level 7
8241616: 19 Tage idle - Level 19
8292316: 2 Tage idle - Level 25
10621716: 1 Tage idle - Level 7
8338716: 38 Tage idle - Level 5
10596916: 53 Tage idle - Level 3
10267816: 76 Tage idle - Level 1 (KEEP_CHARACTER)
8713116: 40 Tage idle - Level 1 => LOESCHEN
10369516: 20 Tage idle - Level 1
11434316: 7 Tage idle - Level 1
10678716: 54 Tage idle - Level 1 => LOESCHEN
8926916: 17 Tage idle - Level 1
10157016: 46 Tage idle - Level 1 => LOESCHEN
8070216: 24 Tage idle - Level 2
11044616: 10 Tage idle - Level 1
8157016: 21 Tage idle - Level 11
8608016: 27 Tage idle - Level 1
8987916: 116 Tage idle - Level 5
9875416: 80 Tage idle - Level 8
10825816: 35 Tage idle - Level 1 => LOESCHEN
10090816: 7 Tage idle - Level 1
11394216: 11 Tage idle - Level 1
10344616: 17 Tage idle - Level 6
8436016: 13 Tage idle - Level 1
8897016: 128 Tage idle - Level 6
9744116: 52 Tage idle - Level 8
11177116: 0 Tage idle - Level 13
8608716: 1 Tage idle - Level 8
8081116: 25 Tage idle - Level 10
8162316: 90 Tage idle - Level 12
10907616: 41 Tage idle - Level 1 => LOESCHEN
9886316: 8 Tage idle - Level 9
7953816: 16 Tage idle - Level 20
11040216: 6 Tage idle - Level 1
7969716: 28 Tage idle - Level 8
8867516: 40 Tage idle - Level 6
10705416: 2 Tage idle - Level 1
11071016: 31 Tage idle - Level 1 => LOESCHEN
11152216: 0 Tage idle - Level 1
8715716: 121 Tage idle - Level 17
10852216: 10 Tage idle - Level 1
9446516: 19 Tage idle - Level 2
10979516: 14 Tage idle - Level 1
8102616: 40 Tage idle - Level 1 (KEEP_CHARACTER)
8193816: 13 Tage idle - Level 6
9664216: 12 Tage idle - Level 10
11385916: 7 Tage idle - Level 10
10361416: 68 Tage idle - Level 7
10939716: 3 Tage idle - Level 4
9553516: 1 Tage idle - Level 23 (KEEP_CHARACTER)
8914116: 7 Tage idle - Level 6 (KEEP_CHARACTER)
11199616: 1 Tage idle - Level 4
10018016: 8 Tage idle - Level 9
10225516: 1 Tage idle - Level 17
10564916: 31 Tage idle - Level 6
8276216: 125 Tage idle - Level 8
8357416: 65 Tage idle - Level 2 => LOESCHEN
8154616: 62 Tage idle - Level 6
11174016: 25 Tage idle - Level 1
8605616: 8 Tage idle - Level 9
8372316: 145 Tage idle - Level 8
11265516: 0 Tage idle - Level 7
8904516: 69 Tage idle - Level 8
8701716: 156 Tage idle - Level 6
10965516: 8 Tage idle - Level 11
9022216: 46 Tage idle - Level 1 => LOESCHEN
9853016: 3 Tage idle - Level 12
7966616: 0 Tage idle - Level 1
10287116: 52 Tage idle - Level 1 => LOESCHEN
9660516: 4 Tage idle - Level 11
10819316: 0 Tage idle - Level 8
8206216: 40 Tage idle - Level 32
8003416: 5 Tage idle - Level 13
9924616: 60 Tage idle - Level 8
11311516: 14 Tage idle - Level 1
9362216: 128 Tage idle - Level 5
10865016: 1 Tage idle - Level 1
8160516: 13 Tage idle - Level 17 (KEEP_CHARACTER)
9590216: 77 Tage idle - Level 8
10621816: 1 Tage idle - Level 4
11555416: 0 Tage idle - Level 3
11403616: 1 Tage idle - Level 6
9444016: 22 Tage idle - Level 11
9813916: 5 Tage idle - Level 15
10693016: 37 Tage idle - Level 2
9009216: 20 Tage idle - Level 11
11302516: 3 Tage idle - Level 8
9389016: 63 Tage idle - Level 6
11399316: 11 Tage idle - Level 2
11520216: 0 Tage idle - Level 3
8181716: 30 Tage idle - Level 27
8890916: 141 Tage idle - Level 9
8070316: 7 Tage idle - Level 6
10238316: 0 Tage idle - Level 14
10907016: 15 Tage idle - Level 1
9303116: 20 Tage idle - Level 19
8258916: 24 Tage idle - Level 10 (KEEP_CHARACTER)
8501416: 1 Tage idle - Level 16
10724816: 6 Tage idle - Level 3 (KEEP_CHARACTER)
10694316: 50 Tage idle - Level 1 => LOESCHEN
10400316: 3 Tage idle - Level 5
10451016: 7 Tage idle - Level 21
9951716: 44 Tage idle - Level 1 => LOESCHEN
10086916: 2 Tage idle - Level 11
9415116: 21 Tage idle - Level 8
8578316: 111 Tage idle - Level 7
8820916: 137 Tage idle - Level 4 => LOESCHEN
10380116: 2 Tage idle - Level 15
11268716: 19 Tage idle - Level 1
8091516: 160 Tage idle - Level 9
9775016: 54 Tage idle - Level 4
9040316: 0 Tage idle - Level 9 (KEEP_CHARACTER)
10740316: 32 Tage idle - Level 1 => LOESCHEN
8036816: 42 Tage idle - Level 3
9922116: 19 Tage idle - Level 8
10888116: 23 Tage idle - Level 5
9603316: 28 Tage idle - Level 1
10644916: 30 Tage idle - Level 12
10954016: 13 Tage idle - Level 6
8042016: 74 Tage idle - Level 3
9183116: 9 Tage idle - Level 6 (KEEP_CHARACTER)
9264316: 79 Tage idle - Level 8
10797316: 35 Tage idle - Level 1 => LOESCHEN
8128916: 22 Tage idle - Level 3
11487716: 0 Tage idle - Level 4
9482016: 24 Tage idle - Level 1
10189916: 11 Tage idle - Level 2
9107916: 3 Tage idle - Level 11
10068216: 13 Tage idle - Level 1
9441616: 116 Tage idle - Level 3 => LOESCHEN
10645516: 56 Tage idle - Level 1 => LOESCHEN
10939816: 0 Tage idle - Level 28 (KEEP_CHARACTER)
11467816: 4 Tage idle - Level 8 (KEEP_CHARACTER)
8863216: 1 Tage idle - Level 11
11057516: 28 Tage idle - Level 1
10813116: 44 Tage idle - Level 5
10782716: 40 Tage idle - Level 1 => LOESCHEN
11052516: 20 Tage idle - Level 1
9381616: 2 Tage idle - Level 4
8200016: 1 Tage idle - Level 35 (KEEP_CHARACTER)
10595816: 57 Tage idle - Level 2
9848516: 40 Tage idle - Level 1 => LOESCHEN
8423416: 6 Tage idle - Level 8
9194716: 39 Tage idle - Level 23
11442916: 0 Tage idle - Level 12
10687216: 54 Tage idle - Level 1 => LOESCHEN
11402416: 11 Tage idle - Level 1
9361716: 15 Tage idle - Level 1
10358116: 72 Tage idle - Level 2 => LOESCHEN
11408016: 0 Tage idle - Level 1
10986116: 35 Tage idle - Level 1 => LOESCHEN
8322316: 29 Tage idle - Level 37
8165616: 147 Tage idle - Level 10
10799216: 48 Tage idle - Level 1 (KEEP_CHARACTER)
8758816: 0 Tage idle - Level 8
10652016: 5 Tage idle - Level 13
9616116: 91 Tage idle - Level 7
10657716: 25 Tage idle - Level 8
9965816: 23 Tage idle - Level 11
11560116: 0 Tage idle - Level 5 (KEEP_CHARACTER)
9970416: 47 Tage idle - Level 1 => LOESCHEN
10920816: 0 Tage idle - Level 1
10221916: 54 Tage idle - Level 1 => LOESCHEN
11287416: 0 Tage idle - Level 2 (KEEP_CHARACTER)
11125316: 28 Tage idle - Level 1 (KEEP_CHARACTER)
11251616: 15 Tage idle - Level 1
11211116: 6 Tage idle - Level 1
8207616: 46 Tage idle - Level 3
9692716: 101 Tage idle - Level 5
10618516: 8 Tage idle - Level 2
11506016: 2 Tage idle - Level 1
10228816: 71 Tage idle - Level 2 => LOESCHEN
8689816: 49 Tage idle - Level 29
9901016: 3 Tage idle - Level 6
9293316: 65 Tage idle - Level 11
9171716: 2 Tage idle - Level 9
10208916: 13 Tage idle - Level 8
11111316: 27 Tage idle - Level 1
8436916: 25 Tage idle - Level 1
9613016: 104 Tage idle - Level 11
8522716: 30 Tage idle - Level 14
9795716: 2 Tage idle - Level 2
8619816: 49 Tage idle - Level 12
10320516: 10 Tage idle - Level 1
10539216: 6 Tage idle - Level 1
10954116: 38 Tage idle - Level 1 => LOESCHEN
8791816: 1 Tage idle - Level 7
8716516: 40 Tage idle - Level 6 (KEEP_CHARACTER)
9320016: 8 Tage idle - Level 8
9163316: 12 Tage idle - Level 17
8109016: 23 Tage idle - Level 11 (KEEP_CHARACTER)
11543416: 0 Tage idle - Level 1
11300116: 13 Tage idle - Level 1
9599816: 82 Tage idle - Level 4
8134216: 94 Tage idle - Level 1 (KEEP_CHARACTER)
10554816: 8 Tage idle - Level 9
8428516: 10 Tage idle - Level 16
11042316: 19 Tage idle - Level 9
11088416: 28 Tage idle - Level 1
11381716: 0 Tage idle - Level 11
8413216: 71 Tage idle - Level 10
9919516: 58 Tage idle - Level 2
9761816: 53 Tage idle - Level 3
9316716: 4 Tage idle - Level 4
9731616: 107 Tage idle - Level 1 => LOESCHEN
10813916: 44 Tage idle - Level 4
9408116: 2 Tage idle - Level 24
9741916: 8 Tage idle - Level 9
9250416: 46 Tage idle - Level 3 (KEEP_CHARACTER)
10200816: 14 Tage idle - Level 3
10824116: 46 Tage idle - Level 1 => LOESCHEN
9463516: 0 Tage idle - Level 1
10672016: 3 Tage idle - Level 16
10799316: 16 Tage idle - Level 16
10637216: 57 Tage idle - Level 1 => LOESCHEN
9449216: 8 Tage idle - Level 8
9378316: 51 Tage idle - Level 29
11545316: 0 Tage idle - Level 2
10125916: 14 Tage idle - Level 5
7982316: 13 Tage idle - Level 15 (KEEP_CHARACTER)
9839616: 18 Tage idle - Level 8
8095416: 106 Tage idle - Level 6
8217316: 21 Tage idle - Level 8
9358416: 1 Tage idle - Level 10
10308816: 2 Tage idle - Level 9
10359516: 10 Tage idle - Level 9
9819716: 46 Tage idle - Level 19
10288616: 18 Tage idle - Level 1
9251716: 87 Tage idle - Level 6
11505516: 0 Tage idle - Level 1
8374416: 44 Tage idle - Level 8
11115816: 5 Tage idle - Level 1
11115817: 0 Tage idle - Level 9
10070517: 22 Tage idle - Level 8
9288117: 76 Tage idle - Level 8
10699517: 52 Tage idle - Level 1 => LOESCHEN
9004417: 114 Tage idle - Level 8
10826017: 1 Tage idle - Level 2
11313617: 1 Tage idle - Level 5
9531317: 27 Tage idle - Level 4
8522117: 3 Tage idle - Level 24 (KEEP_CHARACTER)
