Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Sat Oct  1 00:13:00 2005
10429411: 3 Tage idle - Level 4
9028311: 30 Tage idle - Level 1 => LOESCHEN
9362011: 61 Tage idle - Level 6
8069911: 11 Tage idle - Level 21
10986511: 3 Tage idle - Level 2
8368811: 155 Tage idle - Level 5 => LOESCHEN
9423311: 45 Tage idle - Level 14
8621611: 136 Tage idle - Level 8
8130111: 0 Tage idle - Level 14
11033611: 0 Tage idle - Level 1
10242111: 6 Tage idle - Level 1
8607311: 127 Tage idle - Level 7
8779711: 6 Tage idle - Level 11
9210911: 48 Tage idle - Level 1 => LOESCHEN
10870111: 8 Tage idle - Level 1
10506211: 3 Tage idle - Level 4
9925711: 56 Tage idle - Level 9
9226811: 13 Tage idle - Level 1
7947811: 115 Tage idle - Level 22
9196311: 5 Tage idle - Level 13
8106211: 7 Tage idle - Level 7
8329611: 120 Tage idle - Level 7 (KEEP_CHARACTER)
10673611: 23 Tage idle - Level 1
7993511: 2 Tage idle - Level 19
9434911: 25 Tage idle - Level 21
9977011: 46 Tage idle - Level 10
9034911: 1 Tage idle - Level 11
9577011: 11 Tage idle - Level 7
10734911: 19 Tage idle - Level 4
10040611: 0 Tage idle - Level 34 (KEEP_CHARACTER)
9916711: 39 Tage idle - Level 1 => LOESCHEN
7943411: 5 Tage idle - Level 26
7949011: 32 Tage idle - Level 1 => LOESCHEN
8010411: 0 Tage idle - Level 9
9724111: 1 Tage idle - Level 3
8426311: 76 Tage idle - Level 1 => LOESCHEN
9896511: 61 Tage idle - Level 5
8598711: 69 Tage idle - Level 11
10973111: 5 Tage idle - Level 2
8061111: 95 Tage idle - Level 3 => LOESCHEN
8233811: 13 Tage idle - Level 22
8239411: 146 Tage idle - Level 5
10041211: 24 Tage idle - Level 1
10168511: 51 Tage idle - Level 1 => LOESCHEN
10128011: 54 Tage idle - Level 1 => LOESCHEN
10705311: 0 Tage idle - Level 9
8619511: 10 Tage idle - Level 10
9015611: 0 Tage idle - Level 10
8553211: 24 Tage idle - Level 9
8189011: 8 Tage idle - Level 10
9816211: 13 Tage idle - Level 29 (KEEP_CHARACTER)
10695411: 15 Tage idle - Level 1
8234411: 36 Tage idle - Level 7
8730511: 13 Tage idle - Level 1
8811711: 5 Tage idle - Level 4
10295411: 0 Tage idle - Level 19
10001411: 14 Tage idle - Level 1
8589711: 0 Tage idle - Level 5
8007011: 60 Tage idle - Level 4 (KEEP_CHARACTER)
9229311: 0 Tage idle - Level 21
10893211: 0 Tage idle - Level 8 (KEEP_CHARACTER)
8017311: 44 Tage idle - Level 1 => LOESCHEN
9649911: 77 Tage idle - Level 5
10519011: 2 Tage idle - Level 8 (KEEP_CHARACTER)
8771611: 69 Tage idle - Level 7
8488611: 0 Tage idle - Level 23
10452811: 36 Tage idle - Level 1 => LOESCHEN
10584711: 16 Tage idle - Level 1
9715811: 0 Tage idle - Level 10 (KEEP_CHARACTER)
8503811: 110 Tage idle - Level 7 (KEEP_CHARACTER)
8139611: 35 Tage idle - Level 1 => LOESCHEN
9746611: 14 Tage idle - Level 1 (KEEP_CHARACTER)
9139111: 108 Tage idle - Level 4
7940311: 78 Tage idle - Level 20
11027811: 1 Tage idle - Level 1
10970011: 1 Tage idle - Level 2
9027811: 43 Tage idle - Level 2
8681411: 12 Tage idle - Level 10 (KEEP_CHARACTER)
8236311: 160 Tage idle - Level 6
10829511: 0 Tage idle - Level 7 (KEEP_CHARACTER)
8206111: 133 Tage idle - Level 6
10626711: 0 Tage idle - Level 9
10915311: 10 Tage idle - Level 1
7951211: 53 Tage idle - Level 1 => LOESCHEN
9985511: 0 Tage idle - Level 8 (KEEP_CHARACTER)
8358611: 5 Tage idle - Level 4
10611411: 27 Tage idle - Level 1
11013111: 3 Tage idle - Level 4
10130211: 54 Tage idle - Level 1 => LOESCHEN
8667811: 34 Tage idle - Level 2
10054711: 58 Tage idle - Level 1 => LOESCHEN
8176311: 39 Tage idle - Level 6
10596911: 18 Tage idle - Level 1
9514911: 0 Tage idle - Level 22
9069511: 28 Tage idle - Level 1
10399711: 38 Tage idle - Level 1 => LOESCHEN
10561011: 5 Tage idle - Level 1
9322311: 25 Tage idle - Level 7
8647911: 23 Tage idle - Level 4
10662811: 14 Tage idle - Level 3 (KEEP_CHARACTER)
7988311: 0 Tage idle - Level 76 (KEEP_CHARACTER)
9231511: 5 Tage idle - Level 16
8683311: 131 Tage idle - Level 14
10070211: 36 Tage idle - Level 2
8106311: 81 Tage idle - Level 20
10208011: 2 Tage idle - Level 15
10633211: 0 Tage idle - Level 1
10178211: 40 Tage idle - Level 13
8005911: 43 Tage idle - Level 1 => LOESCHEN
10264011: 33 Tage idle - Level 2
10223611: 14 Tage idle - Level 2
8137811: 49 Tage idle - Level 1 => LOESCHEN
8633911: 36 Tage idle - Level 3
10770411: 1 Tage idle - Level 10
10568611: 29 Tage idle - Level 1
9161911: 7 Tage idle - Level 2
10786311: 14 Tage idle - Level 1
10624211: 0 Tage idle - Level 5
9223111: 77 Tage idle - Level 3
9081311: 44 Tage idle - Level 5
10817411: 3 Tage idle - Level 8
8939011: 1 Tage idle - Level 7
11006011: 1 Tage idle - Level 1
11051111: 0 Tage idle - Level 4
11016311: 4 Tage idle - Level 1
8700411: 34 Tage idle - Level 2
8462511: 64 Tage idle - Level 2 => LOESCHEN
9968811: 5 Tage idle - Level 7
10513511: 33 Tage idle - Level 1 => LOESCHEN
9441511: 5 Tage idle - Level 4 (KEEP_CHARACTER)
9821611: 46 Tage idle - Level 4
9128311: 0 Tage idle - Level 23 (KEEP_CHARACTER)
8326611: 89 Tage idle - Level 27 (KEEP_CHARACTER)
7945411: 0 Tage idle - Level 21
7990511: 73 Tage idle - Level 1 (KEEP_CHARACTER)
9726111: 22 Tage idle - Level 1
10686511: 23 Tage idle - Level 1
10656311: 24 Tage idle - Level 1 (KEEP_CHARACTER)
8089311: 90 Tage idle - Level 7
8590011: 1 Tage idle - Level 12
11038111: 0 Tage idle - Level 7
8276911: 29 Tage idle - Level 29
10738111: 0 Tage idle - Level 14
9620011: 41 Tage idle - Level 1 => LOESCHEN
10586011: 4 Tage idle - Level 8
8580411: 6 Tage idle - Level 11
8616511: 85 Tage idle - Level 1 (KEEP_CHARACTER)
7991811: 23 Tage idle - Level 3 (KEEP_CHARACTER)
9899811: 59 Tage idle - Level 1 => LOESCHEN
10606911: 0 Tage idle - Level 21
10617111: 2 Tage idle - Level 8
8414311: 40 Tage idle - Level 11
8505811: 128 Tage idle - Level 5
8920711: 35 Tage idle - Level 9
9854311: 21 Tage idle - Level 8 (KEEP_CHARACTER)
8272511: 28 Tage idle - Level 10
10085611: 56 Tage idle - Level 1 => LOESCHEN
8617811: 73 Tage idle - Level 4
10238311: 45 Tage idle - Level 1 => LOESCHEN
8729811: 80 Tage idle - Level 2 => LOESCHEN
10116711: 39 Tage idle - Level 11
9211711: 78 Tage idle - Level 2 => LOESCHEN
8040111: 111 Tage idle - Level 9
9359511: 44 Tage idle - Level 10
9075511: 85 Tage idle - Level 3
9860211: 1 Tage idle - Level 11 (KEEP_CHARACTER)
10162411: 36 Tage idle - Level 7
10461311: 0 Tage idle - Level 10
9344211: 41 Tage idle - Level 8
10958411: 1 Tage idle - Level 5
7949211: 18 Tage idle - Level 1
8223711: 94 Tage idle - Level 1 (KEEP_CHARACTER)
9456211: 57 Tage idle - Level 1 => LOESCHEN
10989211: 0 Tage idle - Level 6
10325411: 14 Tage idle - Level 11
9998411: 48 Tage idle - Level 1 => LOESCHEN
10254511: 31 Tage idle - Level 2
8128211: 0 Tage idle - Level 60 (KEEP_CHARACTER)
11026011: 0 Tage idle - Level 7
8593911: 115 Tage idle - Level 12
9355111: 33 Tage idle - Level 5
7954511: 9 Tage idle - Level 25
10892811: 1 Tage idle - Level 1
8842011: 47 Tage idle - Level 7
8923211: 3 Tage idle - Level 12
9036311: 1 Tage idle - Level 4
9745511: 62 Tage idle - Level 8
10670011: 5 Tage idle - Level 2
10594511: 3 Tage idle - Level 1
11026711: 2 Tage idle - Level 1 (KEEP_CHARACTER)
9979111: 54 Tage idle - Level 7
7955111: 11 Tage idle - Level 14 (KEEP_CHARACTER)
10038011: 59 Tage idle - Level 1 => LOESCHEN
9467811: 11 Tage idle - Level 2
9138711: 0 Tage idle - Level 15
8670711: 10 Tage idle - Level 1
8767811: 0 Tage idle - Level 43
10489411: 0 Tage idle - Level 13
10083811: 56 Tage idle - Level 1 => LOESCHEN
10499711: 8 Tage idle - Level 1
9909111: 49 Tage idle - Level 4
10661011: 11 Tage idle - Level 1
9832611: 2 Tage idle - Level 13
10595811: 27 Tage idle - Level 1
8463911: 135 Tage idle - Level 9
9513811: 1 Tage idle - Level 18
10925111: 1 Tage idle - Level 1
8474111: 43 Tage idle - Level 1 => LOESCHEN
10803511: 13 Tage idle - Level 12 (KEEP_CHARACTER)
9321211: 5 Tage idle - Level 7
10935411: 8 Tage idle - Level 1
8104611: 48 Tage idle - Level 1 => LOESCHEN
10246811: 46 Tage idle - Level 1 => LOESCHEN
9798111: 7 Tage idle - Level 8
9053111: 11 Tage idle - Level 9
10267311: 46 Tage idle - Level 1 => LOESCHEN
10105211: 39 Tage idle - Level 8
9656611: 40 Tage idle - Level 1 => LOESCHEN
10034311: 26 Tage idle - Level 8
10986811: 4 Tage idle - Level 1
8282211: 23 Tage idle - Level 10
9049111: 67 Tage idle - Level 6
10424711: 2 Tage idle - Level 8
9226411: 22 Tage idle - Level 9
8009811: 56 Tage idle - Level 19
9160111: 0 Tage idle - Level 16
10693111: 19 Tage idle - Level 4
10156611: 47 Tage idle - Level 8
8282911: 18 Tage idle - Level 22
10865811: 0 Tage idle - Level 5
10166911: 3 Tage idle - Level 8 (KEEP_CHARACTER)
10480711: 4 Tage idle - Level 14
9733411: 43 Tage idle - Level 4
10445911: 14 Tage idle - Level 8 (KEEP_CHARACTER)
8076011: 117 Tage idle - Level 15
10202611: 7 Tage idle - Level 1
10957911: 6 Tage idle - Level 1
10639011: 13 Tage idle - Level 1
8507111: 16 Tage idle - Level 6
8679511: 11 Tage idle - Level 1
8714611: 81 Tage idle - Level 8
8060811: 29 Tage idle - Level 1
9445411: 13 Tage idle - Level 1
8517411: 146 Tage idle - Level 5
10735111: 13 Tage idle - Level 1
10780211: 17 Tage idle - Level 1
10578411: 2 Tage idle - Level 9
9668811: 2 Tage idle - Level 11 (KEEP_CHARACTER)
10826611: 10 Tage idle - Level 1
10871711: 0 Tage idle - Level 8
9592211: 23 Tage idle - Level 8
9015211: 0 Tage idle - Level 43 (KEEP_CHARACTER)
8623811: 64 Tage idle - Level 11
9309511: 0 Tage idle - Level 9
10350011: 42 Tage idle - Level 1 => LOESCHEN
9602811: 2 Tage idle - Level 1
10436911: 35 Tage idle - Level 1 => LOESCHEN
9679711: 54 Tage idle - Level 1 => LOESCHEN
10305611: 0 Tage idle - Level 5
10431911: 30 Tage idle - Level 5
10776911: 0 Tage idle - Level 18 (KEEP_CHARACTER)
10118711: 10 Tage idle - Level 1
8492911: 82 Tage idle - Level 6
8579711: 134 Tage idle - Level 7
9887811: 7 Tage idle - Level 2
10265511: 0 Tage idle - Level 31 (KEEP_CHARACTER)
10777511: 12 Tage idle - Level 1 (KEEP_CHARACTER)
8726811: 7 Tage idle - Level 27
8316511: 81 Tage idle - Level 7 (KEEP_CHARACTER)
8605111: 5 Tage idle - Level 5 (KEEP_CHARACTER)
9381011: 11 Tage idle - Level 10
10792411: 5 Tage idle - Level 8
9882811: 40 Tage idle - Level 1 => LOESCHEN
10965011: 0 Tage idle - Level 3
8681011: 6 Tage idle - Level 1
8717111: 38 Tage idle - Level 6
9442311: 7 Tage idle - Level 1
8276411: 19 Tage idle - Level 10
10033111: 10 Tage idle - Level 1 (KEEP_CHARACTER)
9660011: 20 Tage idle - Level 1
8317111: 0 Tage idle - Level 19
10990211: 5 Tage idle - Level 1
9625211: 83 Tage idle - Level 2 => LOESCHEN
10701911: 0 Tage idle - Level 1
8620711: 90 Tage idle - Level 7
10059311: 35 Tage idle - Level 6
8970311: 7 Tage idle - Level 1
10565711: 0 Tage idle - Level 5
10940111: 8 Tage idle - Level 1
10657111: 1 Tage idle - Level 1
10039411: 5 Tage idle - Level 2
10246911: 19 Tage idle - Level 1
8160011: 14 Tage idle - Level 2
8241211: 35 Tage idle - Level 9
8738311: 36 Tage idle - Level 15 (KEEP_CHARACTER)
9463511: 11 Tage idle - Level 14
10140111: 2 Tage idle - Level 1
8596511: 52 Tage idle - Level 3
7957111: 0 Tage idle - Level 63 (KEEP_CHARACTER)
10358911: 19 Tage idle - Level 7
8434411: 113 Tage idle - Level 11
10728711: 10 Tage idle - Level 1
7972011: 47 Tage idle - Level 1 (KEEP_CHARACTER)
8201411: 0 Tage idle - Level 20 (KEEP_CHARACTER)
7947511: 28 Tage idle - Level 1
9196011: 0 Tage idle - Level 24
10845311: 7 Tage idle - Level 3
10075511: 9 Tage idle - Level 1
10947011: 3 Tage idle - Level 1
9211211: 26 Tage idle - Level 16
8126511: 99 Tage idle - Level 13 (KEEP_CHARACTER)
8622611: 78 Tage idle - Level 8
10840311: 2 Tage idle - Level 9
10268711: 27 Tage idle - Level 8 (KEEP_CHARACTER)
10070511: 4 Tage idle - Level 1
10106611: 55 Tage idle - Level 1 => LOESCHEN
9607211: 84 Tage idle - Level 2 => LOESCHEN
10815811: 15 Tage idle - Level 1
8364811: 47 Tage idle - Level 1 => LOESCHEN
10785311: 3 Tage idle - Level 4
8572212: 2 Tage idle - Level 14
8243112: 87 Tage idle - Level 9
9956912: 1 Tage idle - Level 3
9343812: 47 Tage idle - Level 1 => LOESCHEN
8334612: 5 Tage idle - Level 12
10010112: 0 Tage idle - Level 12
10137412: 53 Tage idle - Level 1 => LOESCHEN
8426012: 95 Tage idle - Level 4
10491712: 0 Tage idle - Level 8
10654012: 23 Tage idle - Level 9
8988812: 12 Tage idle - Level 2
9096212: 5 Tage idle - Level 3 (KEEP_CHARACTER)
10000512: 55 Tage idle - Level 4
9551912: 87 Tage idle - Level 2 => LOESCHEN
8259712: 161 Tage idle - Level 6
9927312: 53 Tage idle - Level 2
10239812: 0 Tage idle - Level 8
9659212: 5 Tage idle - Level 1
10989412: 6 Tage idle - Level 1
8077412: 51 Tage idle - Level 1 => LOESCHEN
8492312: 1 Tage idle - Level 1
9547912: 4 Tage idle - Level 1
9836512: 71 Tage idle - Level 3
10472412: 0 Tage idle - Level 8
10599712: 28 Tage idle - Level 1
8842212: 0 Tage idle - Level 10
10082712: 57 Tage idle - Level 1 => LOESCHEN
8539312: 0 Tage idle - Level 19
10184412: 36 Tage idle - Level 1 => LOESCHEN
9892512: 9 Tage idle - Level 1
9811612: 0 Tage idle - Level 8
9401312: 5 Tage idle - Level 7
9989612: 1 Tage idle - Level 7
8934312: 5 Tage idle - Level 11
10574812: 25 Tage idle - Level 1
9553812: 46 Tage idle - Level 1 => LOESCHEN
10276512: 14 Tage idle - Level 1
10317212: 42 Tage idle - Level 2
10403012: 39 Tage idle - Level 1 => LOESCHEN
9822512: 0 Tage idle - Level 32 (KEEP_CHARACTER)
9878912: 19 Tage idle - Level 9
9139512: 1 Tage idle - Level 2
7940712: 4 Tage idle - Level 11 (KEEP_CHARACTER)
8545212: 56 Tage idle - Level 6
10145212: 48 Tage idle - Level 1 => LOESCHEN
10271512: 45 Tage idle - Level 3
10976012: 5 Tage idle - Level 1
9078912: 6 Tage idle - Level 1 (KEEP_CHARACTER)
9493812: 6 Tage idle - Level 24
10444112: 30 Tage idle - Level 1 => LOESCHEN
10322512: 2 Tage idle - Level 7
9792712: 60 Tage idle - Level 4
9955012: 4 Tage idle - Level 12
8094912: 4 Tage idle - Level 8
10677812: 10 Tage idle - Level 1
10312912: 20 Tage idle - Level 1
9575612: 5 Tage idle - Level 8
7967512: 16 Tage idle - Level 1
10303212: 9 Tage idle - Level 1
8140912: 40 Tage idle - Level 2
9697912: 4 Tage idle - Level 2
9530112: 78 Tage idle - Level 4
9409512: 41 Tage idle - Level 6
8319112: 143 Tage idle - Level 4 => LOESCHEN
10901012: 1 Tage idle - Level 4
8329412: 112 Tage idle - Level 4
8455712: 0 Tage idle - Level 25
8536912: 0 Tage idle - Level 3 (KEEP_CHARACTER)
8090512: 8 Tage idle - Level 8
10592212: 0 Tage idle - Level 8
8395012: 147 Tage idle - Level 10
9662712: 0 Tage idle - Level 19
8790012: 0 Tage idle - Level 31
8415912: 0 Tage idle - Level 8 (KEEP_CHARACTER)
8426112: 66 Tage idle - Level 5
8507312: 65 Tage idle - Level 1 => LOESCHEN
10897412: 2 Tage idle - Level 8
10314812: 13 Tage idle - Level 1
8725012: 56 Tage idle - Level 4
10239212: 48 Tage idle - Level 1 => LOESCHEN
9045612: 0 Tage idle - Level 19
9460512: 77 Tage idle - Level 5
10664412: 20 Tage idle - Level 1
10006212: 1 Tage idle - Level 7
10796312: 17 Tage idle - Level 1
10051312: 4 Tage idle - Level 10
9927412: 45 Tage idle - Level 11
10142812: 9 Tage idle - Level 1
9653712: 40 Tage idle - Level 11
10037012: 48 Tage idle - Level 8
9826312: 14 Tage idle - Level 4
10179212: 21 Tage idle - Level 1
10214312: 0 Tage idle - Level 4
8209712: 18 Tage idle - Level 6
7944512: 177 Tage idle - Level 2 (KEEP_CHARACTER)
9928012: 8 Tage idle - Level 3 (KEEP_CHARACTER)
8756512: 127 Tage idle - Level 5
8427412: 4 Tage idle - Level 11
9294812: 61 Tage idle - Level 6
10584512: 6 Tage idle - Level 2
8417812: 144 Tage idle - Level 4 => LOESCHEN
9898212: 13 Tage idle - Level 8
7955412: 176 Tage idle - Level 1 (KEEP_CHARACTER)
8073112: 3 Tage idle - Level 6 (KEEP_CHARACTER)
10083412: 56 Tage idle - Level 1 => LOESCHEN
8858912: 18 Tage idle - Level 9
9173812: 82 Tage idle - Level 5
9381212: 59 Tage idle - Level 1 => LOESCHEN
8382312: 32 Tage idle - Level 5
8636112: 67 Tage idle - Level 10
8311712: 124 Tage idle - Level 8
7966312: 1 Tage idle - Level 54 (KEEP_CHARACTER)
9757312: 4 Tage idle - Level 10
9919712: 1 Tage idle - Level 19
7940812: 2 Tage idle - Level 1
11022612: 2 Tage idle - Level 1
8135012: 97 Tage idle - Level 9
8758412: 82 Tage idle - Level 9
8145312: 48 Tage idle - Level 8
10358412: 2 Tage idle - Level 1 (KEEP_CHARACTER)
9321512: 12 Tage idle - Level 9
8768712: 116 Tage idle - Level 4
9459012: 91 Tage idle - Level 5
10616912: 3 Tage idle - Level 1
7981912: 9 Tage idle - Level 22
8125412: 55 Tage idle - Level 10
7987512: 3 Tage idle - Level 9
7951712: 0 Tage idle - Level 25
8075012: 13 Tage idle - Level 8
9707912: 75 Tage idle - Level 4
10627812: 0 Tage idle - Level 7
8672912: 137 Tage idle - Level 5
10475712: 35 Tage idle - Level 1 => LOESCHEN
10719212: 15 Tage idle - Level 8
9783812: 71 Tage idle - Level 5
8648312: 7 Tage idle - Level 7
10374612: 39 Tage idle - Level 1 => LOESCHEN
9262112: 22 Tage idle - Level 11
10258612: 5 Tage idle - Level 10
9682712: 42 Tage idle - Level 1 => LOESCHEN
9495812: 19 Tage idle - Level 1
10446112: 0 Tage idle - Level 12
9374112: 8 Tage idle - Level 17
10086612: 17 Tage idle - Level 10
8375212: 128 Tage idle - Level 6
10223412: 48 Tage idle - Level 1 => LOESCHEN
7953612: 91 Tage idle - Level 3 (KEEP_CHARACTER)
11050312: 1 Tage idle - Level 1
8400712: 65 Tage idle - Level 10
8446812: 53 Tage idle - Level 1 => LOESCHEN
9385012: 0 Tage idle - Level 15
8948512: 109 Tage idle - Level 9
8000712: 44 Tage idle - Level 24
10340012: 20 Tage idle - Level 1
9269012: 0 Tage idle - Level 7
8593612: 0 Tage idle - Level 28 (KEEP_CHARACTER)
10437112: 32 Tage idle - Level 3
9081112: 12 Tage idle - Level 3
10811612: 0 Tage idle - Level 4
10736012: 0 Tage idle - Level 10
10781112: 17 Tage idle - Level 1
8862312: 7 Tage idle - Level 13
8254912: 96 Tage idle - Level 21
9016112: 7 Tage idle - Level 22
9887412: 5 Tage idle - Level 4
11077112: 0 Tage idle - Level 1
10320812: 1 Tage idle - Level 1 (KEEP_CHARACTER)
8584612: 0 Tage idle - Level 2
10964712: 0 Tage idle - Level 11
9356112: 20 Tage idle - Level 8
10843012: 6 Tage idle - Level 1
10235612: 44 Tage idle - Level 1 => LOESCHEN
9989812: 0 Tage idle - Level 19 (KEEP_CHARACTER)
10083512: 39 Tage idle - Level 3
8610012: 16 Tage idle - Level 3 (KEEP_CHARACTER)
8656112: 99 Tage idle - Level 6
9675612: 13 Tage idle - Level 6
10012912: 61 Tage idle - Level 2 => LOESCHEN
7950512: 19 Tage idle - Level 44 (KEEP_CHARACTER)
9731212: 3 Tage idle - Level 1
10646512: 0 Tage idle - Level 10
8702112: 136 Tage idle - Level 5
8049312: 7 Tage idle - Level 6
8145412: 31 Tage idle - Level 1 => LOESCHEN
8226612: 5 Tage idle - Level 5
8687612: 39 Tage idle - Level 4
10236912: 43 Tage idle - Level 1 => LOESCHEN
8150012: 130 Tage idle - Level 5
8312412: 160 Tage idle - Level 6
9083712: 10 Tage idle - Level 1
9990012: 0 Tage idle - Level 14
9291112: 8 Tage idle - Level 11
7967012: 62 Tage idle - Level 15
10251812: 12 Tage idle - Level 9
10799612: 0 Tage idle - Level 26 (KEEP_CHARACTER)
8627212: 15 Tage idle - Level 9
9023312: 105 Tage idle - Level 9
9484312: 53 Tage idle - Level 1 => LOESCHEN
8637512: 25 Tage idle - Level 4
9651312: 1 Tage idle - Level 27 (KEEP_CHARACTER)
8692912: 41 Tage idle - Level 3
8855212: 102 Tage idle - Level 8
8237512: 160 Tage idle - Level 8
9003412: 0 Tage idle - Level 22
10379712: 33 Tage idle - Level 1 => LOESCHEN
8546712: 109 Tage idle - Level 15
8181512: 0 Tage idle - Level 9
7952412: 11 Tage idle - Level 1 (KEEP_CHARACTER)
10622912: 26 Tage idle - Level 1 (KEEP_CHARACTER)
8870812: 25 Tage idle - Level 10
8466112: 131 Tage idle - Level 5
7953012: 0 Tage idle - Level 18
7999112: 21 Tage idle - Level 2 (KEEP_CHARACTER)
8972512: 103 Tage idle - Level 13
10521812: 18 Tage idle - Level 1
8643412: 74 Tage idle - Level 8
10527412: 32 Tage idle - Level 1 => LOESCHEN
10040612: 44 Tage idle - Level 1 => LOESCHEN
8091312: 173 Tage idle - Level 5 => LOESCHEN
8542312: 1 Tage idle - Level 11
10755412: 18 Tage idle - Level 3
7943412: 50 Tage idle - Level 1 (KEEP_CHARACTER)
10507512: 0 Tage idle - Level 21
10229112: 48 Tage idle - Level 1 => LOESCHEN
8193012: 86 Tage idle - Level 9
9405312: 61 Tage idle - Level 9
8198712: 6 Tage idle - Level 11
11050412: 0 Tage idle - Level 4
8654312: 2 Tage idle - Level 1
9182312: 93 Tage idle - Level 6
10482312: 1 Tage idle - Level 8
9856712: 62 Tage idle - Level 4
10123012: 28 Tage idle - Level 1
10047512: 4 Tage idle - Level 6
8128712: 146 Tage idle - Level 11
10964112: 3 Tage idle - Level 2
9973312: 30 Tage idle - Level 5
9229312: 4 Tage idle - Level 11
9071612: 42 Tage idle - Level 4
9122612: 39 Tage idle - Level 2
9993912: 38 Tage idle - Level 10
8574412: 25 Tage idle - Level 1
10042512: 3 Tage idle - Level 13
8868712: 50 Tage idle - Level 10
10058412: 8 Tage idle - Level 1 (KEEP_CHARACTER)
9320412: 28 Tage idle - Level 3
7965912: 0 Tage idle - Level 8
8727112: 46 Tage idle - Level 1 => LOESCHEN
8808312: 24 Tage idle - Level 19
10448812: 1 Tage idle - Level 7
9088112: 12 Tage idle - Level 6
10083612: 14 Tage idle - Level 7
10660912: 24 Tage idle - Level 1
9797312: 34 Tage idle - Level 1 => LOESCHEN
9397312: 0 Tage idle - Level 4 (KEEP_CHARACTER)
10854012: 1 Tage idle - Level 1
10651212: 3 Tage idle - Level 10
9828412: 0 Tage idle - Level 21 (KEEP_CHARACTER)
10459712: 0 Tage idle - Level 11 (KEEP_CHARACTER)
10834112: 13 Tage idle - Level 6
11073512: 0 Tage idle - Level 2
10560412: 6 Tage idle - Level 1
